"","X","Coauthor","Paper","Journal","AuthorID","PaperNO","PaperID","Author"
"272",272,"SLee DDoermann S WLee SSrihari KTombre ARosenfeld"," Editorial, ","International Journal Document Analysis and Recognition",1,21,272,"SLee"
"273",273,"SLee HFujisawa HSako YOkada S WLee"," Information Capturing Camera and Developmental Issues, ","Proc th International Conference Document Analysis and Recognition Bangalore",1,22,273,"SLee"
"274",274,"SLee AGolovan M HYoo S WLee LPodladchikova DShaposhnikov"," Pre-attentive Detection of Perceptually Important Regions in Facial Images, ","Proc th International Conference Pattern Recognition Barcelona I",1,23,274,"SLee"
"275",275,"SLee S KHan S WLee"," Temporal pattern segmentation using selective attention, ","Proc th International Conference Pattern Recognition Brisbane",1,24,275,"SLee"
"276",276,"SLee Ho JeongHwang Hyuk ChulKwon Min JungKim","Contextual postprocessing of a Korean OCR system by linguistic constraints ","ICDAR International Conference Document Analysis",1,25,276,"SLee"
"277",277,"SLee Bon WooHwang","Face Reconstruction from Partial Information Based on a Morphable Face Model ","Biologically Motivated Computer Vision",1,26,277,"SLee"
"278",278,"SLee B WHwang VBlanz TVetter H HSong S WLee"," Face Reconstruction from a Small Number of Feature Points, ","Proc th International Conference Pattern Recognition II Barcelona",1,27,278,"SLee"
"279",279,"SLee B WHwang S WLee"," Face Reconstruction a Morphable Face Model, ","Proc th International Conference Pattern Recognition City",1,28,279,"SLee"
"280",280,"SLee Bon WooHwang ThomasVetter VolkerBlanz","Face Reconstruction Using a Small Set of Feature Points ","Biologically Motivated Computer Vision",1,29,280,"SLee"
"281",281,"H SPark S WLee"," Large-set Handwritten Character Recognition Multiple Stochastic Models, ","Proc International Conference Document Analysis and Recognition Tsukuba",1,150,281,"SLee"
"282",282,"S CPark H SLee S WLee"," Multiple People Tracking Based on Temporal Color Feature, ","International Journal of Pattern Recognition and Artificial Intelligence",1,151,282,"SLee"
"283",283,"SLee S CPark B WHwang S WLee"," Extraction of Camera Motion Parameters Optical Flows, ","Proc International Conference Optical Communications and Multimedia Kwangju Korea",1,152,283,"SLee"
"284",284,"SLee H SPark S WLee"," An HMMRF-based Statistical Approach for Off-line Handwritten Character Recognition, ","Proc th International Conference Pattern Recognition",1,153,284,"SLee"
"285",285,"SLee H SPark S WLee"," On-Line Recognition of Cursive Chinese Characters Elastic Matching, ","Proc Pacific Rim International Conference Artificial Intelligence Seoul Korea",1,154,285,"SLee"
"286",286,"SLee J SPark S WLee"," A New Method for Automatic Handwriting Quality Measurement, ","Proc th International Workshop Frontiers Handwriting Recognition The",1,155,286,"SLee"
"287",287,"SLee H SPark J SPark S WLee"," A New Methodology for Off-line Handwritten Character Recognition Using a Truly -D Statistical Model, ","Proc th International Workshop Frontiers Handwriting Recognition Colchester England",1,156,287,"SLee"
"288",288,"SLee J SPark S WLee"," Resolution Enhancement of Facial Image Based on Top-down Learning, ","Proc of ACM SIGMM",1,157,288,"SLee"
"289",289,"SLee H SPark H HSong S WLee"," A Self-Organizing Hierarchical Classifier for Multi-lingual Large-set Oriental Character Recognition, ","International Journal of Pattern Recognition and Artificial Intelligence",1,158,289,"SLee"
"290",290,"SLee JPark H YKim YPark S WLee"," A Synthesis Procedure for Associative Memories Based on Space-Varying Cellular Neural Networks, ","Neural Networks",1,159,290,"SLee"
"291",291,"SLee B WHwang HByun M CRoh S WLee"," Performance Evaluation of Face Recognition Algorithms on the Asian Face Database, KFDB, ","Audio and Video based Biometric Person Authentication Lecture Notes Computer Science",1,30,291,"SLee"
"292",292,"SLee B WHwang S WLee"," Reconstruction of Partially Occluded Faces for Face Recognition, ","Proc th Korea Joint Symposium Information Technology for Oriental Language Processing and Pattern Recognition Daejon Korea",1,31,292,"SLee"
"293",293,"SLee Bon WooHwang","Reconstruction of Partially Damaged Face Images Based on a Morphable Face Model ","IEEE Transactions Pattern Analysis and Machine Intelligence",1,32,293,"SLee"
"294",294,"SLee B WHwang S WLee"," Reconstruction of Partially Damaged Face Images Based on a Morphable Face Model, ","IEEE Trans Pattern Analysis and Machine Intelligence",1,33,294,"SLee"
"295",295,"SLee Bon WooHwang Jae JinKim","Retrieval of the Top N Matches with Support Vector Machines ","ICPR International Conference Pattern Recognition",1,34,295,"SLee"
"296",296,"SLee B WHwang J SPark S WLee"," Synthesis of High-Resolution Facial Image Based on Top-down Learning, ","Audio and Video based Biometric Person Authentication Lecture Notes Computer Science",1,35,296,"SLee"
"297",297,"SLee SeonghoonKang","Object Detection and Classification for Outdoor Walking Guidance System ","Biologically Motivated Computer Vision",1,36,297,"SLee"
"298",298,"SLee H JKang S WLee"," Combining Classifiers based on Minimization of a Bayes Error Rate, ","Proc th International Conference Document Analysis and Recognition Bangalore",1,37,298,"SLee"
"299",299,"SLee H JKang S WLee"," A Dependency-based Framework of Combining Multiple Experts for the Recognition of Unconstrained Handwritten Numerals, ","Proc Computer Vision and Pattern Recognition",1,38,299,"SLee"
"300",300,"SLee SKang S WLee"," Handheld Computer Vision System for the Visually Impaired, ","Proc rd International Workshop Human friendly Welfare Robotic Systems Daejeon Korea",1,39,300,"SLee"
"301",301,"SLee J SPark H JKang S WLee"," Automatic Quality Measurement of Gray-Scale Handwriting Based on Extended Average Entropy, ","Proc th International Conference Pattern Recognition IV Barcelona",1,160,301,"SLee"
"302",302,"SLee H SPark S WLee"," A Truly -D Hidden Markov Model for Off-line Handwritten Character Recognition, ","Pattern Recognition",1,161,302,"SLee"
"303",303,"SLee ITPodolak S WLee"," Finding Input Symbol Representations for Neural Networks, ","Proc th International Conference Neural Information Processing II Taejon Korea",1,162,303,"SLee"
"304",304,"SLee ITPodolak ABielecki EMajkit S WLee"," A Hybrid Neural System for Phonematic Transformation, ","Proc th International Conference Pattern Recognition I Barcelona",1,163,304,"SLee"
"305",305,"SLee FrontiersinHandwritingRecognition","IJDAR","",1,164,305,"SLee"
"306",306,"SLee H KRoh S WLee"," Multiple People Tracking Using an Appearance Model Based on Temporal Color, ","Proc th International Conference Pattern Recognition IV Barcelona",1,165,306,"SLee"
"307",307,"SLee H KRoh S WLee"," Multiple People Tracking Using an Appearance Model Based on Temporal Color, ","Biologically Motivated Computer Vision Lecture Notes Computer Science",1,166,307,"SLee"
"308",308,"SLee Hyung KiRoh","Multiple People Tracking Using a Appearance Model Based on Temporal Color ","Biologically Motivated Computer Vision",1,167,308,"SLee"
"309",309,"SLee Dae SeokRyu","Parameter-Free Geometric Document Layout Analysis ","IEEE Transactions Pattern Analysis and Machine Intelligence",1,168,309,"SLee"
"310",310,"SLee D SRyu S MKang S WLee"," Parameter-independent Geometric Document Layout Analysis, ","Proc th International Conference Pattern Recognition IV Barcelona",1,169,310,"SLee"
"311",311,"SLee H JKang S WLee"," Evaluation on Selection Criteria of Multiple Numeral Recognizers the Fixed Number of Recognizers, ","Proc th International Conference Pattern Recognition City",1,40,311,"SLee"
"312",312,"SLee SeonghoonKang","Multiple Object Tracking in Multiresolution Image Sequences ","Biologically Motivated Computer Vision",1,41,312,"SLee"
"313",313,"SLee Hee JoongKang","Experimental Results on the Construction of Multiple Classifiers Recognizing Handwritten Numerals ","ICDAR International Conference Document Analysis",1,42,313,"SLee"
"314",314,"SLee H JKang S WLee"," An Information-Theoretic Strategy for Constructing Multiple Classifier Systems, ","Proc th International Conference Pattern Recognition II Barcelona",1,43,314,"SLee"
"315",315,"SLee SKang HByun S WLee"," Real-time Pedestrian Detection Using Support Vector Machines, ","International Journal of Pattern Recognition and Artificial Intelligence",1,44,315,"SLee"
"316",316,"SLee SKang H RByun S WLee"," Real-time Pedestrian Detection using Support Vector Machines, ","Pattern Recognition Support Vector Machines Lecture Notes Computer Science",1,45,316,"SLee"
"317",317,"SLee SKang S WLee"," Real-time Tracking of Multiple Objects in Space-variant Vision based on Magnocellular Visual Pathway, ","Pattern Recognition",1,46,317,"SLee"
"318",318,"SLee Hee JoongKang Jeong SeonPark","Automatic Quality Measurement of Gray-Scale Handwriting Based on Extended Average Entropy ","ICPR International Conference Pattern Recognition",1,47,318,"SLee"
"319",319,"SLee Hee JeongKim Myung HyunYoo","A Control Model for Vergence Movement on a Stereo Robotic Head Using Disparity Flux ","ICPR International Conference Pattern Recognition",1,48,319,"SLee"
"320",320,"SLee H JKim M HYoo S WLee"," A Control Model for Vergence Movement on a Stereo Robotic Head Using Disparity Flow and Flux, ","Proc th International Conference Pattern Recognition IV Barcelona",1,49,320,"SLee"
"321",321,"SLee Ing ShyhShyu JimingLiu Lo TingTu Win WinLin YuanYanTang","Offline Recognition of Chinese Handwriting by Multifeature and Multilevel Classification ","IEEE Transactions Pattern Analysis and Machine Intelligence",1,170,321,"SLee"
"322",322,"SLee Bong KeeSin Seon KyuKim","Character Spotting Using Image-Based Stochastic Models ","ICDAR International Conference Document Analysis",1,171,322,"SLee"
"323",323,"SLee Bong KeeSin Hee SeonPark JongsubMoon","A -D HMM Method for Offline Handwritten Character Recognition ","IJPRAI International Journal of Pattern Recognition and Artificial Intelligence",1,172,323,"SLee"
"324",324,"SLee H HSong S WLee"," LVQ Combined Simulated Annealing for Optimal Design of Large-set Reference Models, ","Neural Networks",1,173,324,"SLee"
"325",325,"SLee Hee HeonSong Hee SeonPark","A Self-Organizing Hierarchical Classifier for Multi-Lingual Large-Set Oriental Character Recognition ","IJPRAI International Journal of Pattern Recognition and Artificial Intelligence",1,174,325,"SLee"
"326",326,"SLee H HSong S WLee"," A Self-Organizing Neural Tree for Large-set Pattern Classification, ","IEEE Trans Neural Networks",1,175,326,"SLee"
"327",327,"SLee H HSong S WLee"," A Self-Organizing Neural Tree for Large-set Pattern Classification, ","Proc rd International Conference Document Analysis and Recognition Montreal",1,176,327,"SLee"
"328",328,"SLee ChingYSuen LouisaLam","A Systematic Evaluation of Skeletonization Algorithms ","IJPRAI International Journal of Pattern Recognition and Artificial Intelligence",1,177,328,"SLee"
"329",329,"CYSuen W HHsu PatrickSPWang SMori TZhang PaulCKKwok LLam Seong WhanLee"," Thinning algorithms for Oriental character recognition, ","Proc International Conference Computer Processing of Chinese and Oriental Languages Taipei",1,178,329,"SLee"
"330",330,"SLee ChingYSuen LouisaLam","Thinning Methodologies - A Comprehensive Survey ","IEEE Transactions Pattern Analysis and Machine Intelligence",1,179,330,"SLee"
"331",331,"SLee Dong JuneLee Hee SeonPark","A New Methodology for Gray-Scale Character Segmentation and Recognition ","IEEE Transactions Pattern Analysis and Machine Intelligence",1,100,331,"SLee"
"332",332,"SLee Dong JuneLee Hee SeonPark","A New Methodology for Gray-Scale Character Segmentation and Recognition ","IEEE Transactions Pattern Analysis and Machine Intelligence",1,101,332,"SLee"
"333",333,"SLee Dong JuneLee Hee SeonPark","A New Methodology for Gray-Scale Character Segmentation and Recognition ","IEEE Transactions Pattern Analysis and Machine Intelligence",1,102,333,"SLee"
"334",334,"SLee Dong JuneLee Hee SeonPark","A New Methodology for Gray-Scale Character Segmentation and Recognition ","IEEE Transactions Pattern Analysis and Machine Intelligence",1,103,334,"SLee"
"335",335,"SLee Dong JuneLee Hee SeonPark","A New Methodology for Gray-Scale Character Segmentation and Recognition ","IEEE Transactions Pattern Analysis and Machine Intelligence",1,104,335,"SLee"
"336",336,"SLee YoungJoonKim","Direct Extraction of Topographic Features for Gray Scale Character Recognition ","IEEE Transactions Pattern Analysis and Machine Intelligence",1,50,336,"SLee"
"337",337,"SLee S WLee D JLee H SPark"," A New Methodology for Gray-Scale Character Segmentation and Recognition, ","IEEE Trans Pattern Analysis and Machine Intelligence",1,105,337,"SLee"
"338",338,"SLee Hee JeongKim Myung HyunYoo","Dynamic Vergence Using Disparity Flux ","Biologically Motivated Computer Vision",1,51,338,"SLee"
"339",339,"SLee S WLee H HSong"," A New Recurrent Neural-Network Architecture for Visual Pattern Recognition, ","IEEE Trans Neural Networks",1,106,339,"SLee"
"340",340,"SLee Ju SungKim Myoung YoungYoon","Faxed image restoration using Kalman filtering ","ICDAR International Conference Document Analysis",1,52,340,"SLee"
"341",341,"SLee S WLee S MKang H HSong"," A New Recurrent Neural Network Architecture for Pattern Recognition, ","Proc th International Conference Pattern Recognition",1,107,341,"SLee"
"342",342,"SLee Y MKim S WChoi S WLee"," Fast Scene Change Detection Using Direct Feature Extraction from MPEG Compressed Videos, ","Proc th International Conference Pattern Recognition III Barcelona",1,53,342,"SLee"
"343",343,"SLee S WLee Y JKim"," A New Type of Recurrent Neural Network for Handwritten Character Recognition, ","Proc rd International Conference Document Analysis and Recognition Montreal",1,108,343,"SLee"
"344",344,"SLee S YKim S WLee"," Gray-Scale Nonlinear Shape Normalization Method for Handwritten Oriental Character Recognition, ","International Journal of Pattern Recognition and Artificial Intelligence",1,54,344,"SLee"
"345",345,"SLee S WLee"," Wearable Machine Vision Technologies for the Visually Impaired, ","Proc st Asian Conference Vision Hayama",1,109,345,"SLee"
"346",346,"SLee JongSooKim","Multi-lingual, multi-font and multi-size large-set character recognition using self-organizing neural network ","ICDAR International Conference Document Analysis",1,55,346,"SLee"
"347",347,"SLee Y JKim S WLee"," Multiresolution Recognition of Handwritten Numerals Wavelet Transform and Multilayer Cluster Neural Network, ","Proc rd International Conference Document Analysis and Recognition Montreal",1,56,347,"SLee"
"348",348,"SLee Young JoonKim","Multiresolution recognition of handwritten numerals with wavelet transform and multilayer cluster neural network ","ICDAR International Conference Document Analysis",1,57,348,"SLee"
"349",349,"SLee S YKim S WLee"," Nonlinear Shape Normalization Methods for Gray-Scale Handwritten Character Recognition, ","Proc th International Conference Document Analysis and Recognition Ulm",1,58,349,"SLee"
"350",350,"SLee Eun SoonKim YuanYanTang","Nonlinear shape restoration of distorted images with Coons transformation ","ICDAR International Conference Document Analysis",1,59,350,"SLee"
"351",351,"SLee YYTang L TTu JLiu S WLee WWLin I SShyu"," Offline Recognition of Chinese Handwriting by Multifeature and Multilevel Classification, ","IEEE Trans Pattern Analysis and Machine Intelligence Np",1,180,351,"SLee"
"352",352,"SLee YYTang TLi S WLee"," VLSI Implementation for HVRI Algorithm in Pattern Recognition, ","Proc International Conference Document Analysis and Recognition Tsukuba",1,181,352,"SLee"
"353",353,"SLee YYTang S WLee CYSuen"," VLSI Architecture for Pattern Recognition Based on Algorithm-array Mapping, ","Proc Pacific Rim International Conference Artificial Intelligence Seoul Korea",1,182,353,"SLee"
"354",354,"SLee YYTang S WLee CYSuen"," An approximation of perspective image using bilinear model, ","Proc International Conference Signal Processing Beijing",1,183,354,"SLee"
"355",355,"SLee YYTang S WLee CYSuen"," Automatic Document Processing: A Survey, ","Pattern Recognition",1,184,355,"SLee"
"356",356,"SLee YYTang S WLee MCheriet CDYan CYSuen"," Automatic Knowledge Acquisition from Form Documents, ","Proc Pacific Rim International Conference Artificial Intelligence Seoul Korea",1,185,356,"SLee"
"357",357,"SLee AlessandroVerri","Editorial: Support Vector Machines for Computer Vision and Pattern Recognition ","IJPRAI International Journal of Pattern Recognition and Artificial Intelligence",1,186,357,"SLee"
"358",358,"SLee DihuaXi","Face Detection Based on Support Vector Machines ","SVM Support Vector Machine",1,187,358,"SLee"
"359",359,"SLee DXi S WLee"," Face Detection and Facial Component Extraction by Wavelet Decomposition and Support Vector Machines, ","Audio and Video based Biometric Person Authentication Lecture Notes Computer Science",1,188,359,"SLee"
"360",360,"SLee DXi S WLee"," Face Detection and Facial Feature Extraction Using Support Vector Machines, ","Proc th International Conference Pattern Recognition City",1,189,360,"SLee"
"361",361,"SLee S WLee"," Noisy Hangul Character Recognition Fuzzy Tree Classifier, ","Proc SPIE The International Society for Optical Engineering Electronic Imaging Science and Technology Conference Machine Vision Applications Character Recognition and Industrial Inspection San Jose",1,110,361,"SLee"
"362",362,"SLee Eung JaeLee","Integrated segmentation and recognition of connected handwritten characters with recurrent neural network ","ICDAR International Conference Document Analysis",1,111,362,"SLee"
"363",363,"SLee E JLee S WLee"," Integrated Segmentation and Recognition of Connected Handwritten Characters Recurrent Neural Network, ","Proc rd International Conference Document Analysis and Recognition Montreal",1,112,363,"SLee"
"364",364,"SLee S WLee S YKim"," Integrated Segmentation and Recognition of Connected and Degraded Handwritten Numerals, ","Proc International Workshop Computer Vision Technology Seoul Korea",1,113,364,"SLee"
"365",365,"SLee S WLee S YKim"," Integrated Segmentation and Recognition of Handwritten Numerals Cascade Neural Networks, ","IEEE Trans Systems Man and Cybernetics",1,114,365,"SLee"
"366",366,"SLee H YKim J YPark S WLee"," A New Methodology to the Design of Associative Memories Based on Cellular Neural Networks, ","Proc th International Conference Pattern Recognition II Barcelona",1,60,366,"SLee"
"367",367,"SLee S WLee J SPark"," Performance Evaluation of Nonlinear Shape Normalization Methods for the Recognition of Large-set Handwritten Characters, ","Proc International Conference Document Analysis and Recognition Tsukuba",1,115,367,"SLee"
"368",368,"SLee Young JoonKim","A new type of recurrent neural network for handwritten character recognition ","ICDAR International Conference Document Analysis",1,61,368,"SLee"
"369",369,"SLee S WLee LLam CYSuen"," Performance Evaluation of Skeletonization Algorithms for Document Image Processing, ","Proc st International Conference Document Analysis and Recognition Saint Malo",1,116,369,"SLee"
"370",370,"SLee H YKim J YPark S WLee"," An Optimization Approach to the Robust Design of Generalized BSB Neural Associative Memories, ","Proc th International Conference Neural Information Processing II Taejon Korea",1,62,370,"SLee"
"371",371,"SLee S WLee D SRyu"," Parameter-Free Geometric Document Layout Analysis, ","IEEE Trans Pattern Analysis and Machine Intelligence",1,117,371,"SLee"
"372",372,"SLee Sang YupKim","Integrated segmentation and recognition of handwritten numerals with cascade neural network ","IEEE Transactions Systems Man and Cybernetics Part C",1,63,372,"SLee"
"373",373,"SLee S WLee","Principles of Pattern Recognition, I, II,","Hongneung Science Publisher Seoul",1,118,373,"SLee"
"374",374,"SLee Y JKim S WLee M WKim"," Parallel Hardware Implementation of Handwritten Character Recognition System on Wavefront Array Processor Architecture, ","Proc rd International Conference Document Analysis and Recognition Montreal",1,64,374,"SLee"
"375",375,"SLee S WLee H HSong"," Optimal Design of Reference Model for Large-set Handwritten Character Recognition, ","Pattern Recognition",1,119,375,"SLee"
"376",376,"SLee J JKim B WHwang M HYoo S WLee"," Retrieval of the Top N Matches Support Vector Machines, ","Proc th International Conference Pattern Recognition II Barcelona",1,65,376,"SLee"
"377",377,"SLee E SKim S WLee"," Shape Restoration of Nonlinear Distorted Images, ","Proc th International Conference Pattern Recognition",1,66,377,"SLee"
"378",378,"SLee D IKim S WLee"," Automatic evaluation of handwriting qualities of handwritten Hangul image database, KU- , ","Proc th International Workshop Frontiers Handwriting Recognition Taejon Korea",1,67,378,"SLee"
"379",379,"SLee H CKwon H JHwang M JKim S WLee"," Contextual Postprocessing of a Korean OCR System by Linguistic Constraints, ","Proc rd International Conference Document Analysis and Recognition Montreal",1,68,379,"SLee"
"380",380,"SLee LLam S WLee CYSuen"," Thinning Methodologies - A Comprehensive Survey, ","IEEE Trans Pattern Analysis and Machine Intelligence",1,69,380,"SLee"
"381",381,"SLee DXi ITPodolak S WLee"," Facial Component Extraction and Face Recognition Support Vector Machines, ","Proc th International Conference Automatic Face and Gesture Recognition D C",1,190,381,"SLee"
"382",382,"SLee DXi S WLee"," Extraction of Reference Lines and Items from Form Document Images, ","Pattern Recognition",1,191,382,"SLee"
"383",383,"SLee DXi S WLee YYTang"," A Novel Method for Discriminating Between Oriental and European Languages by Fractal Features, ","Proc th International Conference Document Analysis and Recognition Bangalore",1,192,383,"SLee"
"384",384,"SLee DihuaXi","Reference Line Extraction from Form Documents with Complicated Backgrounds ","ICDAR International Conference Document Analysis",1,193,384,"SLee"
"385",385,"SLee DXi S WLee"," Support Vector Machines for Face Detection, ","Pattern Recognition Support Vector Machines Lecture Notes Computer Science",1,194,385,"SLee"
"386",386,"SLee DXi S WLee"," Table Structure Extraction from Form Documents based on Gradient Wavelet Scheme, ","Document Analysis Systems Lecture Notes Computer Science",1,195,386,"SLee"
"387",387,"SLee H DYang B KSin S WLee"," Automatic Pedestrian Detection and Tracking for Real-time Video Surveillance, ","Audio and Video based Biometric Person Authentication Lecture Notes Computer Science",1,196,387,"SLee"
"388",388,"SLee M YYoon S WLee J SKim"," Faxed Image Restoration Using Kalman Filtering, ","Proc rd International Conference Document Analysis and Recognition Montreal",1,197,388,"SLee"
"389",389,"SLee S WLee H HSong"," Optimal Design of Reference Models Using Simulated Annealing Combined an Improved LVQ , ","Proc International Conference Document Analysis and Recognition Tsukuba",1,120,389,"SLee"
"390",390,"SLee S WLee AVerriEds","Pattern Recognition Support Vector Machines,","Lecture Notes Computer Science Springer Verlag ISBN X",1,121,390,"SLee"
"391",391,"SLee S WLee JKim"," Recognizing Hand-Drawn Symbols in Engineering Drawings, ","Proc rd International Conference Applications of Artificial Intelligence Engineering",1,122,391,"SLee"
"392",392,"SLee S WLee S WLee H CJung"," Real-Time Implementation of Face Recognition Algorithms on DSP Chip, ","Audio and Video based Biometric Person Authentication Lecture Notes Computer Science",1,123,392,"SLee"
"393",393,"SLee S WLee"," Oriental Character Recognition, ","Pattern Recognition",1,124,393,"SLee"
"394",394,"SLee S WLeeEd","Advances in Handwriting Recognition,","World Scientific Publishing ISBN",1,70,394,"SLee"
"395",395,"SLee S WLee YYTang PSPWang"," Oriental Document Analysis and Recognition Techniques, ","International Journal of Pattern Recognition and Artificial Intelligence",1,125,395,"SLee"
"396",396,"SLee S WLee HBulthoff TPoggioEds","Biologically Motivated Computer Vision,","Lecture Notes Computer Science Springer Verlag ISBN",1,71,396,"SLee"
"397",397,"SLee S WLee D JLee"," Slant Estimation and Correction for Off-line Hangul Script Using Hough Transform, ","Proc International Conference Computer Processing of Oriental Languages",1,126,397,"SLee"
"398",398,"SLee "," Translation-, Rotation-, and Scale- Invariant Recognition of Hand-Drawn Electrical Circuit Symbols Attributed Graph Matching, ","Proc SSPR Workshop Hill",1,1,398,"SLee"
"399",399,"SLee S WLee","Character Recognition: Theory and Practice, I, II,","Hongneung Science Publisher Seoul",1,72,399,"SLee"
"400",400,"SLee S WLee AVerri"," Support Vector Machines for Computer Vision and Pattern Recognition, ","International Journal of Pattern Recognition and Artificial Intelligence",1,127,400,"SLee"
"401",401,"SLee ChangAhn Hee JoongKang Young KyuLim","Structure Analysis of Low Resolution Fax Cover Pages ","Document Analysis Systems",1,2,401,"SLee"
"402",402,"SLee Dong JuneLee Hee SeonPark","Correction to A New Methodology for Gray-Scale Character Segmentation and Recognition ","IEEE Transactions Pattern Analysis and Machine Intelligence",1,73,402,"SLee"
"403",403,"SLee S WLee LouisaLam CYSuen"," A Systematic Evaluation of Skeletonization Algorithms, ","International Journal of Pattern Recognition and Artificial Intelligence",1,128,403,"SLee"
"404",404,"SLee AndrzejBielecki ElzbietaMajkut IgorTPodolak","A Hybrid Neural System for Phonematic Transformation ","ICPR International Conference Pattern Recognition",1,3,404,"SLee"
"405",405,"SLee S WLee YNakanoEds","Document Analysis Systems,","Lecture Notes Computer Science Springer Verlag ISBN",1,74,405,"SLee"
"406",406,"SLee S WLee"," A Systematic Evaluation of Skeletonization Algorithms for Pattern Recognition, ","Proc First Korea Joint Conference Computer Vision Daejon Korea",1,129,406,"SLee"
"407",407,"SLee ABielecki ITPodolak MBielecka"," A Neural Algorithm of Nonlinear Regression, ","Proc th International Conference Parallel Precessing and Applied Mathematics Naleczow",1,4,407,"SLee"
"408",408,"SLee S WLee K CKim"," Address Block Location on Handwritten Korean Envelopes by Merging and Splitting Method, ","Pattern Recognition",1,75,408,"SLee"
"409",409,"SLee HBulthoff S WLee TPoggio CWallravenEds","Biologically Motivated Computer Vision,","Lecture Notes Computer Science Springer Verlag ISBN",1,5,409,"SLee"
"410",410,"SLee S WLee YYTang PSPWangEds","Advances in Oriental Document Analysis and Recognition Techniques,","World Scientific Publishing ISBN",1,76,410,"SLee"
"411",411,"SLee HyeranByun","Applications of Support Vector Machines for Pattern Recognition: A Survey ","SVM Support Vector Machine",1,6,411,"SLee"
"412",412,"SLee S WLee Y JKim"," Direct Extraction of Topographic Features for Gray Scale Character Recognition, ","IEEE Trans Pattern Analysis and Machine Intelligence",1,77,412,"SLee"
"413",413,"SLee H RByun S WLee"," Applications of Support Vector Machines for Pattern Recognition: A Survey, ","Pattern Recognition Support Vector Machines Lecture Notes Computer Science",1,7,413,"SLee"
"414",414,"SLee S WLee YJKim"," Direct Extraction of Topographic Features for Gray-scale Character Recognition, ","Proc rd Pacific Rim International Conference Artificial Intelligence Beijing",1,78,414,"SLee"
"415",415,"SLee HyeranByun SeonghoonKang","Real-Time Pedestrian Detection Using Support Vector Machines ","IJPRAI International Journal of Pattern Recognition and Artificial Intelligence",1,8,415,"SLee"
"416",416,"SLee HyeranByun SeonghoonKang","Real-Time Pedestrian Detection Using Support Vector Machines ","SVM Support Vector Machine",1,9,416,"SLee"
"417",417,"SLee S WLee Y JKim"," Direct Extraction of Topographic Features from Gray-scale Character Images, ","Proc rd Annual Symposium Document Analysis and Information Retrieval Las Vegas",1,79,417,"SLee"
"418",418,"SLee J YLee J SPark H RByun S WLee"," Automatic Generation of Structured Hyperdocuments from Document Images, ","Pattern Recognition",1,130,418,"SLee"
"419",419,"SLee J YLee H JKang S WLee"," Automatic Generation of Structured Hyperdocuments from Multi-Column Document Images, ","Proc th Int Conf Pattern Recognition IV Barcelona",1,131,419,"SLee"
"420",420,"M SLee Y MYang S WLee"," Automatic Video Parsing Using Shot Boundary Detection and Camera Operation Analysis, ","Pattern Recognition",1,132,420,"SLee"
"421",421,"SLee S WLee JKim"," Automatic Verification of Seal Imprints Using Attributed Stroke Graph Matching, ","Proc IEEE International Conference Computer Processing of Chinese and Oriental Languages",1,133,421,"SLee"
"422",422,"SLee S WLee JKim"," Automatic Entity Verification by Seal Imprint, ","International Journal of Computer Processing of Chinese and Oriental Languages",1,134,422,"SLee"
"423",423,"SLee S WLee Y RKwon"," Distribution of Information Contents and Entropy of Hangul Character Images, ","International Journal Computer ProCessing of Chinese and Oriental Languages",1,80,423,"SLee"
"424",424,"SLee S WLee J HKim FransCAGroen"," Translation-, Rotation-, and Scale-Invariant Recognition of Hand-Drawn Symbols in Schematic Diagrams, ","International Journal of Pattern Recognition and Artificial Intelligence",1,135,424,"SLee"
"425",425,"SLee S WLee YRKwon"," Distribution of Information Contents and Entropy of Hangul Character Images, ","Proc International Conference Computer Processing of Chinese and Oriental Languages Taipei",1,81,425,"SLee"
"426",426,"SLee S WLee H SPark YYTang"," Translation-, Scale-, and Rotation-invariant Recognition of Hangul Characters Transformation Ring Projection, ","Proc st International Conference Document Analysis and Recognition Saint Malo",1,136,426,"SLee"
"427",427,"SLee S WLee E SKim"," Efficient Postprocessing Algorithms for Error Correction in Handwritten Hangul Address and Human Name Recognition, ","Pattern Recognition",1,82,427,"SLee"
"428",428,"SLee S WLee JKim"," Attributed Stroke Graph Matching for Seal Imprint Verification, ","Pattern Recognition Letters",1,137,428,"SLee"
"429",429,"SLee S WLee E SKim B WMin"," Efficient Postprocessing Algorithms for Error Correction in Handwritten Hangul Address and Human Name Recognition, ","Proc International Conference Document Analysis and Recognition Tsukuba",1,83,429,"SLee"
"430",430,"SLee YKLim HJKang CAhn S WLee"," Structure Analysis of Low Resolution Fax Cover Pages, ","Document Analysis Systems Lecture Notes Computer Science",1,138,430,"SLee"
"431",431,"SLee S WLee"," Off-line Recognition of Totally Unconstrained Handwritten Numerals Using Multilayer Cluster Neural Network, ","IEEE Trans Pattern Analysis and Machine Intelligence",1,84,431,"SLee"
"432",432,"SLee Off LineRecognitionofTotallyUnconstrainedHandwrittenNumeralsUsingMultilayerClusterNeuralNetwork","IEEE Transactions on Pattern Analysis and Machine Intelligence","",1,139,432,"SLee"
"433",433,"SLee S WLee Y JKim"," Off-line Recognition of Totally Unconstrained Handwritten Numerals Using Multilayer Cluster Neural Network, ","Proc th International Conference Pattern Recognition",1,85,433,"SLee"
