"","X","Coauthor","Paper","Journal","AuthorID","PaperNO","PaperID","Author"
"310",310,"YChen YCChen","Tissue Characterization by Artificial Neural Netwoork continued ,"," Veterans General Hospital Project Report",18,114,310,"YChen"
"311",311,"YChen GWChang YCChen"," A Neural-Fuzzy Processing Architecture for Color Separation and Mixing Systems, ","Proc of HD Media Technology and Applications Workshop",18,11,311,"YChen"
"312",312,"YChen YCChen","Tissue Classification by Artificial Neural Network,"," Veterans General Hospital Project Report",18,115,312,"YChen"
"313",313,"YChen YJChang YCChen"," Robust Head Pose Estimation Using Textured Polygonal Model Local Correlation Measure, ","Proceedings of the Second IEEE Pacific Rim Conference Multimedia IEEE PCM",18,12,313,"YChen"
"314",314,"YChen Yao JenChang","Robust Head Pose Estimation Using Textured Polygonal Model with Local Correlation Measure ","IEEE Pacific Rim Conference Multimedia",18,13,314,"YChen"
"315",315,"YChen CHCheng YJChang YCChen"," Human Face Feature Tracking and Head Pose Estimation Aid of Kalman Filter "," Proc of th IPPR Conference Computer Vision Graphics and Image Processing",18,116,315,"YChen"
"316",316,"YChen GWChang YCChen"," Spectral Responsivity Estimator for Color Vision Systems: Filter Selection and Noise Effect "," by Proceedings of National Science Council Part A",18,14,316,"YChen"
"317",317,"YChen Chien ChiaChien Yao JenChang","Facial Expression Analysis under Various Head Poses ","IEEE Pacific Rim Conference Multimedia",18,117,317,"YChen"
"318",318,"YChen GWChang YCChen"," Spectral estimation of color CCD cameras "," Proc of SPIE The International Society for Optical Engineering Input Output and Imaging Technologies SPIE The International Society for Optical Engineering",18,15,318,"YChen"
"319",319,"YChen CHChou YCChen"," Building a -D Workspace for Mobile Robots by Stereo Vision and Registration of Marks, ","Proc of Symposium of International Society for Photogrammetry and Remote Sensing Commission V",18,118,319,"YChen"
"320",320,"YChen GWChang YCChen"," Automatic spectral measurement system for color video cameras "," IEEE Trans Consumer Electronics",18,16,320,"YChen"
"321",321,"YChen WSChou YCChen KSHsieh"," Computer-assisted Analysis of the Motion of the Heart by Evaluating the Optical Flow, ","Proc of",18,119,321,"YChen"
"322",322,"YChen YJChang YCChen"," Textured Polygonal Model Assisted Facial Model Estimation from Image Sequence, ","Proceedings of IEEE International Conference Image Processing",18,17,322,"YChen"
"323",323,"YChen YCChen","Adaptive Coding Scheme and VLSI Architecture for Real-time Codec for Moving Images ¢π ,","NSC E Report",18,18,323,"YChen"
"324",324,"YChen YCChen","An Adaptive Coding Scheme and VLSI Architectures for Realtime Codec for Moving Images,"," TL NSC Report",18,19,324,"YChen"
"325",325,"YChen CWLin YJChang YCChen"," Low Complexity Face-Assisted Video Coding "," Proc of International Conference Image Processing",18,190,325,"YChen"
"326",326,"YChen JJLin YCChen"," Image Registration by Principle Component Analysis of Feature Point Sets, ","ibid",18,191,326,"YChen"
"327",327,"YChen CWLin WXLin YCChen MTSun"," Implementation of H Compliant Virtual Meeting Systems, ","Proceedings of Int Computer Symp Workshop Computer Networks Internet and Multimedia",18,192,327,"YChen"
"328",328,"YChen CWLin WHWang YCChen MTSun Jenq NengHwang"," Implementation of H video conference systems personal presence control, ","Proc IEEE Int Conf Consumer Electronics",18,193,328,"YChen"
"329",329,"WYChen WNLie YCChen"," Segmented Description of Industrial Parts in Range Image, ","Proc of the Workshop Computer Vision Graphics and Image Processing",18,90,329,"YChen"
"330",330,"YChen CWLin YJChang YCChen MTSun"," Implementation of a Real-time Object-Based Virtual Meeting System, ","Proceedings of IEEE International Conference Multimedia and Expo",18,194,330,"YChen"
"331",331,"WYChen WNLie YCChen"," Segmented Description of Industrial Parts Range and Intensity Data, ","Proc of the Third National Conference Automation Technology",18,91,331,"YChen"
"332",332,"YChen JWLin YCChen CLWang"," An Efficient Architecture for HDTV Subband Filter Banks, ","Proceedings of International Workshop HDTV KAWASAKI",18,195,332,"YChen"
"333",333,"YChen YCChen WNLie"," Shape Representation and Matching Using Polar Signatrues, ","ICS International Conference Supercomputing",18,92,333,"YChen"
"334",334,"YChen FLLin YCChen"," An Improved Tufts and Kurmaresan Method for Direction of Arrival Estimation, ","Proc of Telecommunication Symposium",18,196,334,"YChen"
"335",335,"YChen YCChen WNLie"," A Solid-Modeling-Based -D Vision System, ","Twelfth Annual IEEE Industrial Electronics Society Conference",18,93,335,"YChen"
"336",336,"YChen CWLin YJChang CMWang YCChen MTSun"," A Realtime Standard Compliant Virtual Meeting System, ","Eurasip Journal Applied Signal Processing",18,197,336,"YChen"
"337",337,"YChen YCChen WNLie"," Solid Modeling in Three-Dimensional Object Recognition system, ","ICS International Conference Supercomputing",18,94,337,"YChen"
"338",338,"YChen CWLin EryinFei YCChen"," Rate-Distortion Constrained Quadtree Segmentation for Stereoscopic Video Coding "," Proc of International Symposium Multimedia Information Processing",18,198,338,"YChen"
"339",339,"YChen YCChen ThGast"," Sensitive Measurements of Displacement and Masses, ","Proceedings of the International Symposium Precision Meaurement and Gravity Experiment",18,95,339,"YChen"
"340",340,"YChen CWLin EryinFei YCChen"," Rate-Distortion Optimized Quadtree Coding of Video "," Proc of International Symposium Multimedia Information Processing ISMIP",18,199,340,"YChen"
"341",341,"YChen YCChen","A Study on Multipoint Video Transcoding Techniques"," ITRI CCL Constraints Computational Logics Project Report",18,96,341,"YChen"
"342",342,"YChen YCChen HBYu"," A study on Implenentation of an Effective DSP Processor, ","Proceedings of Symposium National Automatic Control",18,97,342,"YChen"
"343",343,"YChen YCChen","A Study on Neural-Fuzzy Processing Architecture for Color Appearance-Based Model of Human Vision,"," NSC E Report",18,98,343,"YChen"
"344",344,"YChen YCChen"," Stoermomentkompensation bei einer Schwebewaage mit Hilfe Adaptiver Regelung, ","Doctoral Dissertation",18,99,344,"YChen"
"345",345,"YChen WSChou CMWu YCChen KSHsieh"," Detecting Myocardial Boundaries of Left Ventricle from Single Frame DE Image, ","Pattern Recognition",18,120,345,"YChen"
"346",346,"YChen JCChou YJChang YCChen"," Facial Feature Point Tracking and Expression Analysis for Virtual Conferencing Systems, ","Proceedings of IEEE International Conference Multimedia and Expo",18,121,346,"YChen"
"347",347,"YChen CHChou YCChen"," VLSI Architecture for High-speed and Flexible -D Digital Filters, ","IEEE Trans Signal Processing",18,122,347,"YChen"
"348",348,"YChen CHChou YCChen"," A VLSI Architecture for Real-time and Flexible Image Template Matching, ","IEEE Trans Circuits and",18,123,348,"YChen"
"349",349,"YChen YCChen","Robust, Adaptive Signal Processing and its Fast Computation ¬¢¬∫ ,"," NSC E Report",18,20,349,"YChen"
"350",350,"YChen CHChou YCChen"," Modular Architectures for High Speed and Flexible Two- Dimensional Digital Filter, ","Proc of IEEE International Symposium Circuits and Systems",18,124,350,"YChen"
"351",351,"YChen YCChen","Texture Differentiation and Classification by Artificial Neural Nets,"," NSC E Report",18,21,351,"YChen"
"352",352,"YChen YCChen","Object-based Virtual Conferencing System based on MPEG- "," ITRI CCL Constraints Computational Logics Project Report",18,22,352,"YChen"
"353",353,"YChen CHChou YCChen"," Moment-Preserving Pattern Matching, ","Pattern Recognition",18,125,353,"YChen"
"354",354,"YChen YCChen","Object Oriented/Waveform Based High Compression Codec Design,"," ITRI CCL Constraints Computational Logics Project Report",18,23,354,"YChen"
"355",355,"YChen WSChou YCChen"," A New Fast Algorithm for Effective Training of Neural Classifiers, ","Pattern Recognition",18,126,355,"YChen"
"356",356,"YChen YCChen NCLin"," A Bit-Sliced Design for a Programmable Digital Filter, ","Journal of the Chinese Institute of Engineers",18,24,356,"YChen"
"357",357,"YChen CHChou YCChen"," A Parallel Motion Estimation Algorithm for Interframe Image Coding, ","Proc of Telecommunications Symposium",18,127,357,"YChen"
"358",358,"YChen YCChen","Coding Methods and Error Handling Techniques for Very Low Bit rate Video Signals,"," NSC E Report",18,25,358,"YChen"
"359",359,"YChen WSChou YCChen"," Estimation of the Velocity Field of -D Deformable Motion, ","Pattern Recognition",18,128,359,"YChen"
"360",360,"YChen YCChen"," Convergence Study of Two Real-Time Parameter Estimation Schemes for Nonlinear System, ","Nonlinear Stochastic Problems NATO ASI Series",18,26,360,"YChen"
"361",361,"YChen WSChou CMWu YCChen KSHsieh"," Automatically Detecting Endocardium and Epicardium of Left Ventricle by Digital Image Processing for Two-dimensional Echocardiography, ","Journal of the Chinese Institute of Engineers",18,129,361,"YChen"
"362",362,"YChen YCChen"," Circuit Design for Multifrequency Signaling System, ","Technical Report of Telecommunication Laboratory",18,27,362,"YChen"
"363",363,"YChen YSChen YCChen"," Correspondence Analysis in Surface Reconstruction from Serial Planar Contours, ","Proceedings of IPPR Conference Computer Vision Graphics and",18,28,363,"YChen"
"364",364,"YChen YCChen CFRau"," Cross-Coupled Contouring Control System, ","Processdings of the National Symposium Automatic Control",18,29,364,"YChen"
"365",365,"YChen CMLin YCChen"," The Objective and Subjective Improvements of Discrete Cosine Transform for Image Coding, ","Proc of Telecommunication Symposium",18,200,365,"YChen"
"366",366,"YChen TCLiu YCLi YCChen"," Hierachical Motion-Based Segmentation and Selective Refinement Algorithm for Warping Deformable Mesh, ","Proc of",18,201,366,"YChen"
"367",367,"YChen ImageProcessing "," ","",18,202,367,"YChen"
"368",368,"YChen HCTing CHChou YCChen"," Motion-Compensted Adaptive Coder using Buffer Control Strategy, ","Proc of ICS International Conference Supercomputing",18,203,368,"YChen"
"369",369,"YChen onAutomaticControl"," ","",18,130,369,"YChen"
"370",370,"YChen YTWang CKHwang YCChen"," Adaptive Coherent-Signal Subspace Algorithm for Direction Estimation and Tracking, ","Proc of",18,204,370,"YChen"
"371",371,"YChen YFHsuandYCChen "," R ational Interpolation by Extendible Inverse Discrete Cosine Transform "," Electronics Letters",18,131,371,"YChen"
"372",372,"YChen WHWang YCChen"," Affine Transform Based Search Strategy for Invariant Recognition Scant Templates, ","Proc of IPPR Conference Computer Vision Graphics and Image Processing",18,205,372,"YChen"
"373",373,"YChen YFHsu YCChen"," Digital TV Broadcasting Using Ka-Band Satellite ","IEEE International Symposium Consumer Electronics",18,132,373,"YChen"
"374",374,"YChen YFHsu YCChen"," Digital TV Format Conversion by Extendible DCT, ","Proc of IEEE International Symposium Consumer Electronics",18,133,374,"YChen"
"375",375,"YChen WHWang WNLie YCChen"," A Fuzzy-Computing Method for Rotation-Invariant Image Tracking, ","Proc of International Conference Image Processing",18,206,375,"YChen"
"376",376,"YChen YCChen CFChen"," A -D Object Recognition Method by Using Ultrasonic Sensor and a TV-Camera, ","Sixth IASTED Interatinal Symposium Robtics and Automation",18,30,376,"YChen"
"377",377,"YChen YWang YCChen"," A Fast D Display System for Medical Ultrasound Images "," Proc of th IPPR Conference Computer Vision Graphics and Image Processing",18,207,377,"YChen"
"378",378,"YChen YFHsu YCChen"," Digital TV Video Format Conversion by Extendible Inverse DCT and Its Recursive Algorithm for VLSI Implementation "," IEEE Trans Consumer Electronics",18,134,378,"YChen"
"379",379,"YChen YCChen"," Digital Processing and -D Recognition of Echocardiographic Image, ","Veterans General Hospital Project Report",18,31,379,"YChen"
"380",380,"YChen WHWang YCChen"," Histogram Matching by Moment Normalization ","IEICE Trans Information and Systems E D",18,208,380,"YChen"
"381",381,"YChen YFHsu CJHuang YCChen"," Video Codec Design MPEG- Spatial Scalability, ","ibid B B",18,135,381,"YChen"
"382",382,"YChen YCChen"," -D Vision System using Solid Modeling and Laser-aided Stereo Ranging, ","NSC E Report",18,32,382,"YChen"
"383",383,"YChen Wen HaoWang","Image registration by control points pairing using the invariant properties of line segments ","Pattern Recognition Letters",18,209,383,"YChen"
"384",384,"YChen YFHsu CHHsieh YCChen"," Embedded SNR Scalable MPEG- Video Encoder and Its Associated Error Resilience Decoding Procedures ","Signal Processing Image Communication",18,136,384,"YChen"
"385",385,"YChen YCChen"," Identification of a System Containing Multi-Valued Nonlinearity, ","ASS",18,33,385,"YChen"
"386",386,"YChen YFHsu YCChen CJHuang MJSun"," MPEG- Spatial Scalable Coding and Transport Stream Error Concealment for Satellite TV Broadcasting Using Ka-Band "," IEEE Trans Broadcasting",18,137,386,"YChen"
"387",387,"YChen WTChen YCChen"," Adaptive Block Matching for Image Sequence Coding, ","International Symposium Communications ISCOM",18,34,387,"YChen"
"388",388,"YChen YFHsu YCChen"," Extendible Inverse DCT Transform and Its Application on Digital Image Interpolation, ","Proc of International Symposium Communication",18,138,388,"YChen"
"389",389,"YChen YCChen","Adaptive Coding and Hardware Architecture for High-Definition Video Encoder,"," NSC E Report",18,35,389,"YChen"
"390",390,"YChen YFHsu CHHsieh YCChen"," An Improved Architecture for MPEG- SNR Scalable Video System, ","Proc of HD Media Technology and Applications Workshop",18,139,390,"YChen"
"391",391,"YChen YCChen","Adaptive Coding and Hardware Architectures for HDTV,"," NSC E Report",18,36,391,"YChen"
"392",392,"YChen YCChen"," Adaptive Regelung fuer eine Schwebewaage, ","Regelungstechnik Heft",18,37,392,"YChen"
"393",393,"YChen YCChen","Direct Broadcast Experiment of Digital TV Signal"," NSC NSPO A ECP Report",18,38,393,"YChen"
"394",394,"YChen YCChen HCWang J FKiang MKTsai"," Direct Broadcast Experiment of Digital TV Signals on ROCSAT- ECP Payload "," supplemental issue for the project for ROCSAT of Terrestrial Atmospheric Oceanic Sciences TAO Journal",18,39,394,"YChen"
"395",395,"YChen CMWang YJChang YCChen"," Moving Object Extraction using Mosaic Technique and Tracking Active Camera, ","Proceedings of IPPR Conference Computer Vision Graphics and Image Processing",18,210,395,"YChen"
"396",396,"YChen JWWang YCChen"," Indoor Navigation of Autonomous Land Vehicle, ","Proceedings of National Symposium Automatic Control",18,211,396,"YChen"
"397",397,"YChen WHWang YCChen"," Invariant Image Matching By Compacting And Moment normalization, ","Journal of the Chinese Institute of Engineers",18,212,397,"YChen"
"398",398,"YChen YTWang JKHwang YCChen"," Analysis of the Decorrelation Effect under Spatial Smoothing Technique, ","Proc of IEEE TENCON HongKong",18,213,398,"YChen"
"399",399,"YChen YFHsu YCChen"," A New Adaptive Separable Median Filter for Removing Blocking Effects, ","IEEE Trans Consumer Electronics",18,140,399,"YChen"
"400",400,"YChen WHWang YCChen"," A New Approach for Scale, Rotation and Translation Invariant Pattern Recognition, ","Optical Engineering",18,214,400,"YChen"
"401",401,"YChen YFHsu MJSun YCChen"," Error Concealment for MPEG- Transport Stream in Satellite Communication, ","Proc of Workshop Consumer Electronics Digital Video and Multimedia",18,141,401,"YChen"
"402",402,"YChen CHHuang YCChen"," Buffer Control using Fuzzy Classification in Adaptive Perceptual Quantization, ","Journal of the Chinese Institute of Electrical Engineering",18,142,402,"YChen"
"403",403,"YChen WHWang YCChen WNLie"," Phase-only Circular Harmouics Correlation for Rotation-invariant Image Tracking, ","Proc of Proc of IPPR Conference Computer Vision Graphics and Image Processing",18,215,403,"YChen"
"404",404,"YChen WHWang YCChen"," Point pattern matching by line segments and labels, ","Electronics Letters",18,216,404,"YChen"
"405",405,"YChen MYHuang CWLin YCChen"," -D Object- Based Coding Algorithm for Stereo Image Sequences, ","Proc of International Workshop Synthetic Natural Hybrid Coding and Three Dimensional Imaging",18,143,405,"YChen"
"406",406,"YChen YCChen","Disturbance Rejection and Adaptive Control for a Magnetic Suspension Balance,"," Proc of the National Symposium Automatic Control",18,40,406,"YChen"
"407",407,"YChen WHWang YCChen WNLie"," Architecture of Circular Harmonics Correlation for Rotation-Invariant Image Tracking, ","Proc of",18,217,407,"YChen"
"408",408,"YChen MYHuang CWLin YCChen EYFei"," -D Object Coding Algorithm for Stereo Image Sequences, ","Proc of International Symposium Multimedia Information Processing",18,144,408,"YChen"
"409",409,"YChen CCChen YJChang YCChen"," Audio-to-Visual Conversion Using Gaussian Mixture Model, ","Proceedings of Workshop Consumer Electronics",18,41,409,"YChen"
"410",410,"YChen WZWu WNLie YCChen"," Building a Map of Occupied Space for Mobile Robot by Stereo Vision and Registration of Marks, ","Proc of the Third National Conference Automation Technology",18,218,410,"YChen"
"411",411,"YChen HYHuang YCChen"," Error Resilence and Error Concealment Techniques for MPEG Video Coding "," Proc of Workshop Consumer Electronics",18,145,411,"YChen"
"412",412,"YChen YCChen ThGast"," Feedback Principles in Measurement, ","International Symposium Remote Sensing and Precision Measurement",18,42,412,"YChen"
"413",413,"YChen CMWu WSChou YCChen"," -D Display of Inner and Outer Surface of Left Ventricle, ","Proc of the Workshop Computer Vision Graphics and Image Processing",18,219,413,"YChen"
"414",414,"YChen JKHwang YCChen"," A Combined Detection-Estimation Algorithm for Harmonic- Retrieval Problem, ","Signal Processing",18,146,414,"YChen"
"415",415,"YChen YCChen","From Video Conferencing to Virtual Presence,","Proceedings of IPPR Conference Computer Vision Graphicsand Image Processing",18,43,415,"YChen"
"416",416,"YChen JKHwang YCChen"," -D Extension of Alternating Maximum Likelihood Notching Algorithm, ","Proc of the Second International Symposium Signal Processing and Applications ISSPA Brisbane Queensland",18,147,416,"YChen"
"417",417,"YChen YCChen"," Fast Image Processing Using Ultrasonic Sensored TV Camera , ","NSC E Report",18,44,417,"YChen"
"418",418,"YChen JKHwang YCChen"," Final Estimation from Noisy Observation in Transient Period, ","Proc of National Symposium",18,148,418,"YChen"
"419",419,"YChen YCChen"," Fast Image Processing Using Ultrasonic Sensors and TV Camera, ","NSC E Report",18,45,419,"YChen"
"420",420,"YChen JKHwang YCChen"," An Efficient Algorithm and Pipelined VLSI Architecture for the Maximum Likelihood Estimation of Directions of Arrival, ","Proc of IEEE International Conference ASSP",18,149,420,"YChen"
"421",421,"YChen YCChen","Fast Maximum Likehood Estimation for the Superimposed Signals Model,"," NSC Report",18,46,421,"YChen"
"422",422,"YChen YCChen WHWang"," Histogram Matching by Moment Normalization, ","ICS International Conference Supercomputing Proc of International Conference Image Processing and Character Recognition",18,47,422,"YChen"
"423",423,"YChen YCChen J FKiang MKTsai LGShi PKLiaw"," Ka-Band Channel Simulation for Communication Experiments on ROCSAT- "," Progress Electromagnetics Research Symposium PIERS",18,48,423,"YChen"
"424",424,"YChen YCChen","Video Transcoding Architectures for Multi-point Video Conferencing"," ITRI CCL Constraints Computational Logics Project Report",18,49,424,"YChen"
"425",425,"YChen SGabriela PPChong"," Visualizing Business Rules in Corporate Databases, ","Industrial Management Data Systems",19,10,425,"YChen"
"426",426,"YChen"," Quality Control Information Systems: An Entity-Relationship Approach, ","International Journal Policy and Information",19,11,426,"YChen"
"427",427,"YChen"," Expert System for On-line Quality Control, ","Proceedings of the First International Conference Applications of Artificial Intelligence Engineering Problems Editors Dr Sriram and R Adey",19,12,427,"YChen"
"428",428,"YChen JMPruett"," Expert Systems and Operational Integration, ","Computer Aided Engineering Applications the American Society of Mechanical Engineers th National Congress San Diego",19,13,428,"YChen"
"429",429,"YChen RTJustis"," Web-based Teaching and Training: A Frequency-based Approach, ","Proceedings of the Americas Conference of Information Systems",19,14,429,"YChen"
"430",430,"YChen CRMount TWLiao"," Influential Roles Of It In A Frequency-Based Work-Centered Analysis, ","Proceedings of the Americas Conference of Information Systems",19,15,430,"YChen"
"431",431,"YChen DLeleux BIves"," Information Systems Knowledge Repository: A Structure for Electronic Scholarship, ","Proceedings of the Americas Conference of Information Systems",19,16,431,"YChen"
"432",432,"YChen"," Information Systems and E-Business in Franchising, ","Franchising Chapter Third Edition R Justis and R Judd DAME",19,17,432,"YChen"
"433",433,"YChen"," Information Systems in Franchising, ","Franchising Chapter Second Edition R Justis and R Judd DAME",19,18,433,"YChen"
"434",434,"YChen PPChong YTong"," Enhancing Quality of Distributed Database Design: A Functional Entity-Relationship Approach, ","Proceedings of the Fifth International Academy of Business Disciplines Volume II",19,19,434,"YChen"
"435",435,"AChatranon JChen PPChong YChen"," Customer Relationship Management and E-Commerce, ","Proceedings of the International Conference E Business Hong Kong",19,1,435,"YChen"
"436",436,"YChen"," E-Business, Franchising, and Knowledge Capital, ","MBA Program School of Management Fudan University Shanghai",19,2,436,"YChen"
"437",437,"YChen PPChong RTJustis"," E-Business Strategy in Franchising: A Customer-Service-Life-Cycle Approach, ","Proceedings of the th Annual International Society of Franchising Conference",19,3,437,"YChen"
"438",438,"YChen RLBurford"," Decision Support and Expert Systems in Marketing Quality Assurance, ","Proceedings of the Pan Pacific Conference IV",19,4,438,"YChen"
"439",439,"YChen RTJustis PPChong"," Data Mining in Franchise Organizations, "," Organizational Data Mining Leveraging Data Resources for Optimal Performance edited by Hamid R Nemati Christopher D Barko",19,5,439,"YChen"
"440",440,"YChen PPChong RTJustis"," Franchising Knowledge Repository: A Structure for Learning Organizations, ","Proceedings of the th Annual International Society of Franchising Conference San Diego",19,6,440,"YChen"
"441",441,"YChen RTJustis PPChong"," Franchising and Information Technology: A Framework, ","Managing Information Technology Small Business Challenges and Solutions edited by S Burgess Idea Group Publishing",19,7,441,"YChen"
"442",442,"YChen"," Global E-Business, Franchising, and Knowledge Capital, ","School of Economics and Management Tsinghua University Beijing",19,8,442,"YChen"
"443",443,"YChen SHammerstein RTJustis"," Knowledge, Learning, and Capabilities in Franchise Organizations, ","Proceedings of the rd European Conference Organizational Knowledge Learning and Capabilities www alba edu gr OKLC",19,9,443,"YChen"
"444",444,"YChen PPChong RTJustis"," An Intranet-based Knowledge Repository: A Structure for Learning Organization in Franchising, ","Human Systems Management",19,20,444,"YChen"
"445",445,"YChen"," An Entity-Relationship Approach to Decision Support and Expert Systems, ","Decision Support Systems",19,21,445,"YChen"
"446",446,"YChen KTang"," A Pictorial Approach to Poor-Quality Cost Management, ","IEEE Transactions Engineering Management",19,22,446,"YChen"
"447",447,"YChen CFord RTJustis PPChong"," Application Service Providers ASP in Franchising: Opportunities and Issues, ","Proceedings of the th Annual International Society of Franchising Conference Las Vegas",19,23,447,"YChen"
"448",448,"YChen"," Organizational Strategies for Decision Support and Expert Systems, ","Journal of Information Science",19,24,448,"YChen"
"449",449,"YChen PPChong JChen"," Small Business Management: An IT-Based Approach, ","Journal of Computer Information Systems XXXXI Winter",19,25,449,"YChen"
"450",450,"PPChong YChen RTJustis"," Database Design for Venture Capitalist-Entrepreneur Matching Service: An Entity-Relationship Approach, ","Journal of Private Abstract only Fifteenth Annul Conference of the Association of Private Education",19,26,450,"YChen"
"451",451,"PPChong YChen RTJustis"," A Venture Capital Data Model Using CASE, ","Data Resource Management",19,27,451,"YChen"
"452",452,"PPChong YChen JMPruett"," Information Technology Transfer in Econometric Forecasting: A Pictorial Approach, ","Journal of Information Technology",19,28,452,"YChen"
"453",453,"PPChong YChen RTJustis"," A PC-Based Decision Support and Expert System for Labor Market Analysis, ","Journal of Microcomputer Applications",19,29,453,"YChen"
"454",454,"PPChong YChen AMMJamal"," A Pictorial Approach to the Information Management of Econometric Forecasting Models, ","Proceedings of the International Conference of the Information Resources Management Association",19,30,454,"YChen"
"455",455,"PPChong JChen YChen"," IT Induction in the Food Service Industry, ","Industrial Management Data Systems",19,31,455,"YChen"
"456",456,"RTJustis MTuunanen YChen GCastrogiovanni"," Disclosing the Activities of Franchisors, ","Proceedings of the th Annual International Society of Franchising Conference San Antonio",19,32,456,"YChen"
"457",457,"RTJustis YChen PPChong"," Franchising: An Educational Methodology, ","Journal of Private",19,33,457,"YChen"
"458",458,"YChen FerdinandFLeimkuhler","Booth's law of word frequency ","JASIS Journal of the American Society of Information Science",19,34,458,"YChen"
"459",459,"YChen ChituOkoli PPeteChong","IT Businesses and Franchising: A Research Proposal ","HICSS INTERNATIONAL CONFERENCE SYSTEM SCIENCES",19,35,459,"YChen"
"460",460,"YChen MysoreRamaswamy SumitSarkar","Using Directed Hypergraphs to Verity Rule-Based Expert Systems ","IEEE Trans Knowl Data Eng",19,36,460,"YChen"
"461",461,"YChen MorganYTong PPeteChong","Dynamic Behavior of Bradford's Law ","JASIS Journal of the American Society of Information Science",19,37,461,"YChen"
"462",462,"YChen MorganYTong PPeteChong","The Simon-Yule Approach to Bibliometric Modeling ","Inf Process Manage",19,38,462,"YChen"
"463",463,"YChen EdwardWatson YingShi","Model-Driven Simulation of World-Wide-Web Cache Policies ","Winter Simulation Conference",19,39,463,"YChen"
"464",464,"YYao MWohl EWatson YChen"," Customers' Decision to Adopt Application Service Provider and Applications Service Providers' Business Strategy in the Hospital Industry: A Research Framework, "," Journal of Information Technology Cases and Applications",19,40,464,"YChen"
"465",465,"BZhang YChen"," Online Data Mining in Franchising Supply Chain Management: A Case Study in Apparel Industry, ","Proceedings of the Americas Conference of Information Systems",19,41,465,"YChen"
"466",466,"YChen DurenChe KarlAberer","On the efficient evaluation of relaxed queries in biological databases ","CIKM International Conference Information and Knowledge Management",1,16,466,"YChen"
"467",467,"YChen DunrenChe HanneloreEisner KarlAberer","The Advanced Web Query System of GPCRDB ","SSDBM Statistical and Scientific Database Management",1,17,467,"YChen"
"468",468,"YChen","Integrating Graph Traversal into the Top-down Evaluation of Recursive Queries,","Int Journal of Logic Programming being under consideration subject to revision",1,50,468,"YChen"
"469",469,"DChe KAberer YChen","The Design of Query Interfaces to GPCRDB,"," by Int Workshop User Interface to Data Intensive Systems UIDIS User Interfaces to Data Intensive Systems Edinburgh IEEE",1,18,469,"YChen"
"470",470,"YChen WBenn","Integrating Heterogeneous OO Schemas,"," poster paper by th Int Conf Data Engineering Sydney IEEE",1,51,470,"YChen"
"471",471,"YChen DunrenChe KarlAberer","The Design of Query Interfaces to the GPCRDB Biological Database ","UIDIS User Interfaces to Data Intensive Systems",1,19,471,"YChen"
"472",472,"YChen WBenn ","Integrating Heterogeneous OO Schemas; to IEEE Transaction on Knowledege;Data Engineering","",1,52,472,"YChen"
"473",473,"YChen WBenn","Integrity Constraint Translation Problem in Federated Relational Databases, in:","Proc of the second Workshop Foederierte Datenbanken Dortmund",1,53,473,"YChen"
"474",474,"YChen","On the Bottom-up Evaluation of Recursive Queries,","Int Journal of Intelligent Systems John Wiley Sons Ltd",1,54,474,"YChen"
"475",475,"YChen","On the Computation of Recursion in Relational Databases,"," the book Effective Databases for Text Document Management ed S A Becker",1,55,475,"YChen"
"476",476,"YChen DChe KAberer","On the Efficient Evaluation of Relaxed Queries in Biological Databases,"," by th Int Conf Information and Knowledge Management U S A ACM",1,56,476,"YChen"
"477",477,"YChen GHuck","On the Evaluation of Path-Oriented Queries in Document Databases,","Lecture Notes Computer Science",1,57,477,"YChen"
"478",478,"YChen GeraldHuck","Building Signature-Trees on Path Signatures in Document Databases ","Effective Databases for Text amp Document Management",1,90,478,"YChen"
"479",479,"YChen WBenn","On the Query Optimization in Multidatabases, in:","Proc of the first Int Symposium Cooperative Database Systems for Advanced Applications CODAS The Second International Symposium Cooperative Database Systems for Advanced Applications Kyoto World Scientific Press",1,58,479,"YChen"
"480",480,"YChen GeraldHuck","On the Evaluation of Path-Oriented Queries in Document Databases ","DEXA Database and Expert Systems Applications",1,91,480,"YChen"
"481",481,"YChen WBenn","On the Query Transalation in Federated Relational Databases, in:","Proc of th Int DEXA Database and Expert Systems Applications Conf and Workshop Database and Expert Systems Application Zurich IEEE",1,59,481,"YChen"
"482",482,"YChenRonMcFadyen FChan","Mapping DTDs to Object-Oriented Schemas,","Proc of Int Conf Web Informtion Systems Engineering WISE Web Information Systems Engineering",1,92,482,"YChen"
"483",483,"YChen SpeedinguptheCountingMethodbyComputingHeritageFunctionsinTopologicalOrder","ADBIS","",1,93,483,"YChen"
"484",484,"YChen OntheGraphTraversalandLinearBinary ChainPrograms","IEEE Trans Knowl Data Eng ","",1,94,484,"YChen"
"485",485,"YChen ArcConsistencyRevisited","Inf Process Lett ","",1,95,485,"YChen"
"486",486,"YChen Signaturefilesandsignaturetrees","Inf Process Lett ","",1,96,486,"YChen"
"487",487,"YChen WBenn","Building DD to Support Query Processing in Federated Databases,","Proc of th Int Workshop Knowledge Representation and Databases at the Int Conf VLDB Very Large Data Bases",1,20,487,"YChen"
"488",488,"YChen","Building Signature File Hierarchies into Object-Oriented Databases,","accepeted by the IASTED Int Conf Software Engineering and Application SEa",1,21,488,"YChen"
