"","X","Coauthor","Paper","Journal","AuthorID","PaperNO","PaperID","Author"
"183",183,"MMiller JohnGCsernansky LeiWang SarangCJoshi MokhtarGado JohnGMorris MichaelIMiller","A Computerized Brain Mapping Method for Detailed Analyses of Neuroanatomical Shapes and Volumes,","International Journal of Psychopharmacology Suppl S",2,47,183,"MMiller"
"184",184,"MMiller YAmit MIMiller","Large Deviations for Coding Markov Chains and Gibbs Random Fields,","IEEE Trans Inform Theory",2,1,184,"MMiller"
"185",185,"MMiller AyananshuBanerjee GaryChristensen SarangJoshi NavinKhaneja UGrenander LarissaMatejic","Statistical Methods in Computational Anatomy,","Statistical Methods Medical Research",2,134,185,"MMiller"
"186",186,"MMiller JohnGCsernansky LeiWang SarangCJoshi MokhtarGado JohnGMorris MichaelIMiller","Hippocampal Deformities Detected in Schizophrenia and Alzheimer's Disease by High Dimensional Brain Mapping,","European Neuropsychopharmacology Suppl S",2,48,186,"MMiller"
"187",187,"MMiller YAmit MIMiller","Large Deviations for the Asymptotics of Ziv-Lempel Codes for -D Gibbs Fields,","IEEE Trans Inform Theory",2,2,187,"MMiller"
"188",188,"MMiller MIMiller KEMark","A Statistical Study of Cochlear Nerve Discharge Patterns in Response to Complex Speech Stimuli,","J Acoust Soc Am",2,135,188,"MMiller"
"189",189,"MMiller JGCsernansky LWang DRastogi Cruz JPosener NBrickel GHeydebrand JPhilipMiller MIMiller","Hippocampal Deformities in Schizophrenia Characterized by high Dimensional Brain mapping,","The American Journal of Psychiatry",2,49,189,"MMiller"
"190",190,"MMiller MBakircioglu UGrenander NKhaneja MIMiller","Curve Matching on Brain Surfaces Using Frenet Distances,","Human Brain Mapping",2,3,190,"MMiller"
"191",191,"MMiller MichaelIMiller MatthewCooper JosephKostakis","The Information Theory of Sensor Fusion,"," ONR GTRI Workshop Target Tracking Sensor Fusion",2,136,191,"MMiller"
"192",192,"MMiller MugeBakircioglu SarangJoshi MichaelIMiller","Landmark Matching on Brain Surfaces Via Large Deformation Diffeomorphisms on the Sphere,","Proceedings of the SPIE The International Society for Optical Engineering Medical Imaging",2,4,192,"MMiller"
"193",193,"MMiller MIMiller DLSnyder","The Application of Maximum Entropy and Maximum-Likelihood for Spectral Estimation,","Proc IEEE Intl Inform Theory Sympos IEEE Inform Theory Group p",2,137,193,"MMiller"
"194",194,"MMiller MBakircioglu SJoshi MIMiller","Landmark Matching on the Sphere Via Large Deformation Diffeomorphisms,","Proceedings of SPIE The International Society for Optical Engineering Medical Imaging Image Processing",2,5,194,"MMiller"
"195",195,"MMiller MIMiller DLSnyder","The Role of Likelihood and Entropy in Incomplete-Data Problems: Applications to Estimating Point-Process Intensities and Toeplitz Constrained Covariances,","Proc of the IEEE",2,138,195,"MMiller"
"196",196,"ABanerjee GaryChristensen JohnHaller SarangJoshi MichaelMiller MarcusRaichle","Accommodating Anatomical Variability in Functional Imaging via Deformable Templates,","Proceedings of the th Annual Allerton Conference Communication Control and Computing University of at",2,6,196,"MMiller"
"197",197,"MMiller MichaelIMiller UlfGrenander JosephASullivan DonaldLSnyder","Automatic Target Recognition Organized via Jump-Diffusion Algorithms,","IEEE Transactions Image Processing",2,139,197,"MMiller"
"198",198,"MMiller AyananshuBanerjee GaryEChristensen JohnGCsernansky JohnWHaller LeiWang SarangCJoshi","Gaussian Random Fields on Sub-Manifolds for Characterizing Brain Surfaces ","IPMI Information Processing Medical Imaging",2,7,198,"MMiller"
"199",199,"MMiller ArBarker CEPriebe MIMiller MHosakari JTRatnanather LWang MGado JCMorris JCCsernansky","Statistical Testing on Labelled Cortical Depth Maps to Identify Dementia Progression,","Proceedings of Joint Statistical Meetings",2,8,199,"MMiller"
"200",200,"MMiller RCBarrett AWMcCarthy MIMiller REMorley","Gaussian Convolutions on a Massively Parallel Processor,","Proc st Annu Conf Inform Sci and Syst",2,9,200,"MMiller"
"201",201,"MMiller JGCsernansky LWang JSwank JPMiller MGado DMcKeel MIMiller JCMorris","Hippocampal Volume and Shape Predicts Cognitive Decline in the Elderly,","Neuroimage",2,50,201,"MMiller"
"202",202,"MMiller JGCsernansky LWang JSwank JPMiller MGado DMcKeel MIMiller JCMorris","Hippocampal Volume and Shape Predicts Cognitive Decline in the Elderly,","World Alzheimer Congress Stockholm",2,51,202,"MMiller"
"203",203,"MMiller JohnGCsernansky LeiWang DanielKido MokhtarGado JohnGMorris MichaelIMiller","Hippocampal Morphometry in Dementia of the Alzheimer Type by Computer Algorithm,","Society of Neuroscience Abstracts",2,52,203,"MMiller"
"204",204,"MMiller JohnCCsernansky SarangJoshi LeiWang MokhtarGado JPhilipMiller UlfGrenander MichaelIMiller","Hippocampal Morphometry in Schizophrenia by High Dimensional Brain Mapping ,","Proceedings of the National Academy of Science",2,53,204,"MMiller"
"205",205,"MMiller MIMiller DLSnyder MJTurmon","Iterative Maximum-Likelihood Estimation of Toeplitz-Constrained Covariances,","Proc th Annu Allerton Conf Commun Contr and Computing",2,140,205,"MMiller"
"206",206,"MMiller JohnGCsernansky LeiWang SarangJoshi JPhilipMiller MokhtarGado DanielKido DanielMcKeel JohnCMorris MichaelIMiller","Early DAT is Distinguished from Aging by High Dimensional Mapping of the Hippocampus,","Neurology",2,54,206,"MMiller"
"207",207,"MMiller PierreMoulin MichaelIMiller","Detection Bounds for Automatic Target Recognition in Compressed Domain,","ISIT",2,141,207,"MMiller"
"208",208,"MMiller JohnGCsernansky LeiWang SarangJoshi JPhilipMiller MokhtarGado DanielKido DanielMcKeel JohnCMorris MichaelIMiller","Early DAT is Distinguished from Aging by High Dimensional Mapping of the Hippocampus,","First International Meeting of Alzheimer s Imaging Consortium DC",2,55,208,"MMiller"
"209",209,"MMiller JO Sullivan StevenPJacobs MichaelIMiller DonaldLSnyder","A Likelihood-Based Approach to Joint Target Tracking and Identification,","Conference Record Twenty Seventh Asilomar Conference Signals Systems Computers volume",2,142,209,"MMiller"
"210",210,"MMiller PDupuis UGrenander MIMiller","Variational Problems on Flows of Diffeomorphisms for Image Matching,","Quarterly J Applied Math ed D Mumford and W Freiberger",2,56,210,"MMiller"
"211",211,"JosephO Sullivan MichaelDDeVore VikasKedia MichaelMiller","SAR ATR Performance Using a Conditionally Gaussian Model,","IEEE Transactions Aerospace and Electronic Systems Page",2,143,211,"MMiller"
"212",212,"MMiller VanEssen DC Lewis JW Drury HA Hadjikhani N Tootell RBH Bakircioglu M Miller MI","Mapping visual cortex in monkeys and humans using surface-based atlases,","Vision Research",2,57,212,"MMiller"
"213",213,"MMiller JoelAPosener LeiWang JosephLPrice MokhtarGado MichaelAProvince MichaelIMiller CaseyMBabb JohnGCsernansky","High Dimensional Mapping of the Hippocampus in Depression,","The American Journal of Psychiatry",2,144,213,"MMiller"
"214",214,"MMiller MFoltz ASrivastava MIMiller UGrenander","Detection of Multiple Airborne Targets from Multi-Sensor Data,","SPIE The International Society for Optical Engineering Proceedings Volume Radar Ladar Signal Processing and Applications",2,58,214,"MMiller"
"215",215,"MMiller CPreza MIMiller LJThomas  JGMcNally","A Regularized Linear Method for Reconstruction of -D Microscopic Objects from Optical Sections,","J Opt Soc Am A",2,145,215,"MMiller"
"216",216,"MMiller DRFuhrmann MIMiller","On the Existence of Positive Definite Maximum-Likelihood Estimates of Structured Covariance Matrices,","IEEE Trans Inform Theory",2,59,216,"MMiller"
"217",217,"MMiller CEPriebe MIMiller JTRatnanather","Segmenting Magnetic Resonance Images via hierarchical Mixture Modellling,","Journal of the American Statistical Association",2,146,217,"MMiller"
"218",218,"MMiller RRabbitt JWiess GEChristensen MIMiller","Mapping of Hyperelastic Deformable Templates,","Proceedings of SPIE The International Society for Optical Engineering s Geometric Methods Applied Imaging San Diego Computer Animation",2,147,218,"MMiller"
"219",219,"MMiller JTRatnanather CJing MIMiller","Computational Anatomy of the Brain,","National Partnership for Advanced Computational Infrastructure All Hands Meeting San Diego Supercomputer Center",2,148,219,"MMiller"
"220",220,"MMiller JTRatnanather PEBarta NAHoneycutt NGLee HMMorris ACDziorny MKHurdal GDPearlson MIMiller","Dynamic programming generation of boundaries of local coordinatized submanifolds in the neocortex: application to the Planum Temporale ,","Neuroimage",2,149,220,"MMiller"
"221",221,"MMiller DRFuhrmann MIMiller","On the Singularity of Maximum-Likelihood Estimates of Structured Covariance Matrices,","Proc st Annu Conf Inform Sci and Syst",2,60,221,"MMiller"
"222",222,"MMiller JoanGlaunü¾Ž†”¼s MarcVaillant MichaelIMiller","Landmark Matching via Large Deformation Diffeomorphisms on the Sphere,","Journal of Mathematical Imaging and Vision special issue of Mathematics and Image Analysis",2,61,222,"MMiller"
"223",223,"MMiller UlfGrenander MichaelIMiller","Computational Anatomy: An Emerging Discipline,","Quarterly of Applied Mathematics LVI",2,62,223,"MMiller"
"224",224,"MMiller UGrenander MIMiller","Computational Anatomy: An Emerging Discipline,","feature article Statistical Computing and Graphics Newsletter",2,63,224,"MMiller"
"225",225,"MMiller JTRatnanather KNBotteron TNishino ABMassie RMLal SGPatel SPeddi RDTodd MIMiller","Validating Cortical Surface Analysis of Medial Prefrontal Cortex,","NeuroImage",2,150,225,"MMiller"
"226",226,"MMiller UlfGrenander MIMiller GEChristensen","Deformable Anatomical Data Bases Using Global Shape Models: a Position Paper for the Electronic Imaging of the Human Body Workshop,","Proceedings of the Cooperative Working Group Whole Body D Electronic Imaging of the Human Body",2,64,226,"MMiller"
"227",227,"MMiller BRoysam MIMiller","Combining Stochastic and Syntactic Processing with Analog Computation Methods,","Digital Signal Process A Review Journal ed J",2,151,227,"MMiller"
"228",228,"MMiller UGrenander MIMiller ASrivastava","Hilbert-Schmidt Lower Bounds for Estimators on Matrix Lie Groups for ATR,","IEEE Trans Pattern Analysis and Machine Intelligence",2,65,228,"MMiller"
"229",229,"MMiller BRoysam MIMiller","Grammars and Bayes Priors for Hierarchial Image Processing on Massively Parallel Processors,","Proc Allerton Conf",2,152,229,"MMiller"
"230",230,"MMiller UlfGrenander MichaelIMiller","Representation of Knowledge In Complex Systems with discussion section ,","Journal of the Royal Statitical Society",2,66,230,"MMiller"
"231",231,"MMiller TJSchaewe MIMiller","Parallel Algorithms for Maximum A-Posterori Estimation of Spin Density and Spin-Spin Decay in Magnetic Resonance Imaging,","IEEE Trans Med Imag",2,153,231,"MMiller"
"232",232,"UlfGrenander ASrivastava MMiller","Asymptotic Performance Analysis of Bayesian Object Recognition,","IEEE Transactions Information Theory pages",2,67,232,"MMiller"
"233",233,"MMiller RMSchmich MIMiller","Stochastic Models of the Fast and Slow Components of Synaptic Recovery and Post-Synaptic Action Potential Generation,","Proc Assoc for Res Otolaryngology th Midwinter Meeting p",2,154,233,"MMiller"
"234",234,"MMiller JHaller GEChristensen MIMiller MGado DWMcKeel JGCsernansky MWVannier","A Comparison of Automated and Manual Segmentation of Hippocampus MR Images,","SPIE The International Society for Optical Engineering Proceedings of the Conference Medical Imaging San Diego",2,68,234,"MMiller"
"235",235,"MMiller RMSchmich MIMiller","Stochastic Intensity of Hodgkin-Huxley-Based Spike Generation Models,","Proc Assoc for Res Otolaryngology th Midwinter Research Meeting",2,155,235,"MMiller"
"236",236,"MMiller RMSchmich MIMiller","Stochastic Intensity of Neural Spike Discharge Based on Active Channel Dynamics,","Computational Neuroscience Academic Press",2,156,236,"MMiller"
"237",237,"MMiller JHaller GEChristensen SCJoshi MGado MIMiller MWVannier","Functional and structural mapping of human cerebral cortex: Solutions are in the surfaces,","Y Bizais C Braillot and R Di Paola editors Information Processing Medical Imaging th International Conference Kluwer Academic Publishers Precision and Accuracy of a High Dimensional Transformation and Segmentation of MR Images of the Hippocampus",2,69,237,"MMiller"
"238",238,"MMiller RobertMSchmich MichaelIMiller","Stochastic Threshold Characterization of the Intensity of Active Channel Dynamical Action Potential Generation,","The American Physiological Society",2,157,238,"MMiller"
"239",239,"MMiller EliShusterman MichaelIMiller BixioRimoldi","Rate-Distortion Theoretic Codebook Design for Automatic Object Recognition,","IEEE Transactions Information Theory pages",2,158,239,"MMiller"
"240",240,"MMiller KurtRSmith","Bayesian Inference of Regular Grammar and Markov Source Models ","NIPS Neural Information Processing Systems",2,159,240,"MMiller"
"241",241,"MMiller JWHaller ABanerjee GEChristensen AZSnyder MIMiller MERaichle","High Dimensional Transformation of PET and MRI to Atlas Space,"," Intl Conf Functional Mapping of the Human Brain",2,70,241,"MMiller"
"242",242,"MMiller JHaller GEChristensen SCJoshi JWNewcomer MIMiller JGCsernansky MWVannier","Hippocampal MR Imaging Morphometry By Means of General Pattern Matching,","Radiology",2,71,242,"MMiller"
"243",243,"MMiller JHaller GEChristensen SCJoshi MIMiller MGado JCsernansky MWVannier","MRI Segmentation Using High Dimensional Transformations of a Digital Atlas,","Poster at American of Neuropsychopharmacology Conference San Juan Puerto Rico",2,72,243,"MMiller"
"244",244,"MMiller RobertEHogan KevinEMark LeiWang SarangJoshi MichaelIMiller RichardDBucholz","MR Imaging Deformation-Based Segmentation of the Hippocampus in Patients with Mesial Temporal Sclerosis and Temporal Lobe Epilepsy,","Epilepsia Suppl page",2,73,244,"MMiller"
"245",245,"MMiller DLSnyder MIMiller TJSchulz","Constrained Probability-Density Estimation from Noisy Data,","Proc Annu Conf Inform Sci and Syst",2,160,245,"MMiller"
"246",246,"MMiller REHogan KEMark LWang SJoshi MIMiller RDBucholz","Mesial Temporal Sclerosis and Temporal Lobe Epilepsy: MR Imaging Deformation-based Segmentation of the Hippocampus in Five Patients,","Radiology",2,74,246,"MMiller"
"247",247,"MMiller DonaldSnyder DGPolitte MIMiller","A Case Study in Statistical Image Processing: Positron Emission Tomography, - ","Spatial Statistics and Imaging A Possolo Ed Monograph Series Institute of Mathematical Statistics Computer Animation",2,161,247,"MMiller"
"248",248,"MMiller SJacobs JosephAO Sullivan MFaisal ASrivastava DLSnyder MIMiller","Automatic Target Recognition Using Sequences of High Resolution Radar Range Profiles,","ESSRL Monograph number ESSRL",2,75,248,"MMiller"
"249",249,"MMiller DLSnyder MIMiller LJThomas  DGPolitte","Noise and Edge Artifacts in Maximum-Likelihood Reconstruction for Emission Tomography,","IEEE Trans Med Imag",2,162,249,"MMiller"
"250",250,"MMiller AvinashJain KannanRamchandran PierreMoulin","Information-Theoretic Bounds on Target Recognition Performance Based on Degraded Image Data ","IEEE Transactions Pattern Analysis and Machine Intelligence",2,76,250,"MMiller"
"251",251,"MMiller DLSnyder MIMiller","Random Point Processes in Time and Space,"," ed New Springer Verlag",2,163,251,"MMiller"
"252",252,"MMiller AJain PMoulin MIMiller KRamchandran","Information-Theoretic Bounds on Target Recognition Performance Based on Degraded Image Data,","IEEE Transactions Pattern Analysis and Machine Intelligence pages",2,77,252,"MMiller"
"253",253,"MMiller DLSnyder MIMiller","Estimation Under Quantum-Limited Conditions,","Topical Meeting Quantum Limited Imaging and Image Process Technical Digest Opt Soc Am",2,164,253,"MMiller"
"254",254,"MMiller DLSnyder MIMiller","The Use of Grenander's Sieves in Quantum-Limited Imaging,","Proc th Annu Allerton Conf Commun Contr and Computing p",2,165,254,"MMiller"
"255",255,"MMiller AvinashJain PMoulin MIMiller KRamchandran","Performance Bounds for ATR based on Compressed Data,","Proc th Army Compression Workshop",2,78,255,"MMiller"
"256",256,"MMiller DonaldSnyder JAO Sullivan MIMiller","The Use of Maximum-Likelihood Estimation for Forming Images of Diffuse Radar-Targets from Delay-Doppler Data,","IEEE Trans Inform Theory",2,166,256,"MMiller"
"257",257,"MMiller DCVanEssenHDrurySJoshi MIMiller","Functional and Structural Mapping of Human Cerebral Cortex: Solutions Are In the Surfaces,","Proceedings of the National Academy of Science",2,79,257,"MMiller"
"258",258,"MMiller DLSnyder MIMiller","The Use of Sieves to Stabilize Images Produced with the EM Algorithm for Emission Tomography,","IEEE Trans Nucl Sci",2,167,258,"MMiller"
"259",259,"MMiller ASrivastava MIMiller UGrenander","Bayesian Automated Target Recognition"," Handbook of Video and Image Processing editor Alan Bovik",2,168,259,"MMiller"
"260",260,"MMiller AnujSrivastava UlfGrenander","Hilbert-Schmidt Lower Bounds for Estimators on Matrix Lie Groups for ATR ","IEEE Transactions Pattern Analysis and Machine Intelligence",2,169,260,"MMiller"
"261",261,"MMiller SJoshi MIMiller GEChristensen ABanerjee TCoogan UGrenander","Hierarchical Brain Mapping via A Generalized Dirichlet Solution for Mapping Brain Manifolds,","Vision Geometry IV Proceedings of the SPIE The International Society for Optical Engineering s International Symposium Optical Science Engineering and Instrumentation San Diego Computer Animation",2,80,261,"MMiller"
"262",262,"MMiller SJoshi MIMiller","Landmark Matching Via Large Deformation Diffeomorphisms,","IEEE Transactions Image Processing pages",2,81,262,"MMiller"
"263",263,"MMiller SJoshi MIMiller","Maximum a Posteriori estimation with Good's Roughness for Optical Sectioning Microsopy,","Optical Society of America A",2,82,263,"MMiller"
"264",264,"MMiller SJoshi JWang MIMiller DCVanEssen UGrenander","On the Differential Geometry of the Cortical Surface,","Vision Geometry IV Proceedings of the SPIE The International Society for Optical Engineering s International Symposium Optical Science Engineering and Instrumentation San Diego Computer Animation",2,83,264,"MMiller"
"265",265,"MMiller ASrivastava UGrenander GRJensen MIMiller","Jump-Diffusion Markov Processes on Orthogonal Groups for Object Recognition,","Journal of Statistical Planning and Inference Issues pages",2,170,265,"MMiller"
"266",266,"MMiller SJoshi MichaelIMiller UlfGrenander","On the Geometry and Shape of Brain Sub-Manifolds,","International Journal of Pattern Recognition and Artificial Intelligence",2,84,266,"MMiller"
"267",267,"MMiller ASrivastava MIMiller UGrenander","Jump-Diffusion Processes on Matrix Lie Groups for Bayesian Inference,","IEEE HOS Workshop",2,171,267,"MMiller"
"268",268,"MMiller NKaramanos MIMiller","A New Method for Estimating Stimulus and Refractory Related Functions from Auditory-Nerve Discharges,","Basic Issues Hearing ed H Duifhuis et Academic Press",2,85,268,"MMiller"
"269",269,"MMiller ASrivastava MIMiller UGrenander","Lie Group Parameterization for Dynamics Based Prior In ATR,","Sixth Digital Signal Processing Workshop",2,172,269,"MMiller"
"270",270,"MMiller NKhaneja UlfGrenander","Dynamic Programming Generation of Curves on Brain Surfaces ","IEEE Transactions Pattern Analysis and Machine Intelligence",2,86,270,"MMiller"
"271",271,"MMiller ASrivastava MIMiller UGrenander","Multiple Target Direction of Arrival Tracking,","IEEE Transactions Signal Processing",2,173,271,"MMiller"
"272",272,"ASrivastava MCooper MMiller UGrenander","Multi-Sensor Fusion and Performance Analysis of ATR,","Proc FUSION",2,174,272,"MMiller"
"273",273,"MMiller NKhaneja MIMiller UGrenander","Dynamic Programming Generation of Geodesics and Sulci on Brain Surfaces,","IEEE Trans Pattern Analysis and Machine Intelligence",2,87,273,"MMiller"
"274",274,"MMiller AnujSrivastava AaronDLanterman UlfGrenander MarcLoizeaux MichaelIMiller","Monte Carlo Techniques for Automated Target Recognition,","Sequential Monte Carlo Methods Practice eds Arnaud Doucet Nando Freitas Neil Gordon Springer Verlag",2,175,274,"MMiller"
"275",275,"MMiller JKostakis MatthewCooper ThomasJGreen  MichaelIMiller JosephAO Sullivan JeffreyHShapiro DonaldLSnyder","Multispectral Active-Passive Sensor Fusion for Ground-Based Target Orientation Estimation,","Proc SPIE The International Society for Optical Engineering Automatic Target Recognition VIII Ed Firooz A Sadjadi",2,88,275,"MMiller"
"276",276,"MMiller ASrivastava MIMiller UGrenander","Ergodic Algorithms on Special Euclidean Groups for ATR,","Syst and Contr the st Century Birkha ser",2,176,276,"MMiller"
"277",277,"MMiller JosephKostakis MatthewCooper ThomasJGreen  MichaelIMiller JosephAO Sullivan DonaldLSnyder","Multispectral Sensor Fusion for Ground-Based Target Orientation Estimation: FLIR, LADAR, HRR,","Proc SPIE The International Society for Optical Engineering Automatic Target Recognition IX Ed Firooz A Sadjadi",2,89,277,"MMiller"
"278",278,"MMiller ASrivastava MIMiller UlfGrenander","Ergodic Algorithms on Special Euclidean Groups for ATR,","Proceedings MTNS Publisher Birkhauser",2,177,278,"MMiller"
"279",279,"MMiller MJTurmon MIMiller","Maximum-Likelihood Estimation of Complex Sinusoids and Toeplitz Covariances,","IEEE Trans Signal Process",2,178,279,"MMiller"
"280",280,"MMiller MJTurmon MIMiller","Simulation Results for Maximum-Likehood Estimation of Toeplitz Constrained Covariances,","Proc st Annu Conf Inform Sci and Syst p",2,179,280,"MMiller"
"281",281,"MMiller MFBeg GBhanot MIMiller JTRatnanather RWalkup LYounes","Computing Geodesic Distances on Anatomies,","NPACI All Hands Meeting UCSD Supercomputer Center",2,10,281,"MMiller"
"282",282,"MMiller MFaisalBeg MichaelIMiller AlainTrouve LaurentYounes","Computing Metrics via Geodesics on Flows of Diffeomorphisms,","International Journal of Computer Vision",2,11,282,"MMiller"
"283",283,"MFaisalBeg MichaelMiller AlainTrouve LaurentYounes","Computational Anatomy: Computing Metrics on Anatomical Shapes,"," IEEE Symposium Biomedical Imaging",2,12,283,"MMiller"
"284",284,"MMiller MFaisalBeg DmitryBitouk MichaelIMiller LaurentYounes","Metrics for Computational Anatomy and Image Analysis,","NPACI All Hands Meeting San Diego SuperComputing Center UCSD",2,13,284,"MMiller"
"285",285,"MMiller MFBeg AMajethia MBrowne THKaiser MMartone KFWong ABMassie JHomer JTRatnanather MIMiller","Enhancing tools to manipulate anatomical images: a step towards a deferated neuroscience image database,","NPACI All Hands Meeting San Diego Supercomputer Center Jolla Computer Animation",2,14,285,"MMiller"
"286",286,"MMiller ALanterman MIMiller DLSnyder","Automatic Target Recognition via the Simulation of Infrared Scenes,","Proc of the Sixth Annual Ground Target Modeling and Validation Conference Keweenaw Research Center Tech Univ",2,100,286,"MMiller"
"287",287,"MMiller LEBergeron AJGoldberg SYKwon MIMiller","A Robust Adaptive Transform Coder for Kb/s Speech Transmission,","Proc Intl Conf Acoust Speech Signal Process",2,15,287,"MMiller"
"288",288,"MMiller MLoizeaux ASrivastava MIMiller","Estimation of Pose and location of Ground-Targets for ATR,","Proceedings SPIE The International Society for Optical Engineering the International Society fo rOptical Engineering X Issue",2,101,288,"MMiller"
"289",289,"MMiller DmitriBitouk MichaelIMiller Laurentyounes","Clutter Metrics for ATR,","IEEE Transactions Pattern Analysis and Machine Intelligence",2,16,289,"MMiller"
"290",290,"MMiller KEMark MIMiller","Bayesian Model Selection and Minimum Description -D Length Estimation of Auditory-Nerve Discharge Rates,","J Acoust Soc Am",2,102,290,"MMiller"
"291",291,"MMiller DmitriBitouk UlfGrenander MichaelIMiller ParitoshTyagi","Fisher information in transported generator clutter models,","AeroSense Automatic Target Recognition XI SPIE The International Society for Optical Engineering Proceedings",2,17,291,"MMiller"
"292",292,"MMiller KEMark MIMiller UGrenander","Constrained Stochastic Language Models,","Image Models and their Speech Model Cousins ed S Levinson and L Shepp New Springer Verlag",2,103,292,"MMiller"
"293",293,"MMiller DmitriBitouk MichaelIMiller LaurentYounes","Empirically generated Metric Spaces for ATR in Clutter,","Proceedings of the th Asilimor Conference signals Systems and Computers",2,18,293,"MMiller"
"294",294,"MMiller KMark MichaelIMiller UlfGrenander","Parameter Estimation for Constrained Context Free Language Models,","DARPA Speech and Natural Language Workshop",2,104,294,"MMiller"
"295",295,"LevyBucholz AbedMarzouk HendersonMichaelMiller","A Patient Specific Deformable Brain Atlas Accounting for Structural Variability Between Individual Patients,","AANS",2,19,295,"MMiller"
"296",296,"MMiller MIMiller ABMassie JTRatnanather KNBotteron JGCsernansky","Bayesian construction of geometrically based cortical thickness metrics,","Neuroimage",2,105,296,"MMiller"
"297",297,"MMiller ASrivastava UGrenander","Conditional-Mean Estimation via Jump-Diffusion Processes in Multiple Target Tracking/Recognition,","IEEE Transactions Signal Processing",2,106,297,"MMiller"
"298",298,"MMiller MIMiller CSButler"," -D Maximum A-Posteriori Estimation of SPECT on Massively Parallel Computers,","IEEE Trans Med Imag",2,107,298,"MMiller"
"299",299,"MMiller MIMiller LYounes","Group Actions, Homeomorphisms, and Matching: A General Framework,","International Journal of Computer Vision Volume pages",2,108,299,"MMiller"
"300",300,"MMiller MIMiller MHosakere ARBarker CEPriebe NLee JTRatnanather LWang MGado JCMorris JGCsernansky","Labeled cortical mantle distnace maps quantify differences between dementia of the Alzheimer type and healthy aging,","Proceedings of the National Academy of Sciences pg",2,109,300,"MMiller"
"301",301,"MMiller AaronDLanterman UlfGrenander","Bayesian Segmentation via Asymptotic Partition Functions ","IEEE Transactions Pattern Analysis and Machine Intelligence",2,90,301,"MMiller"
"302",302,"MMiller AaronLanterman MatthewLCooper MichaelIMiller","Efficient Estimation of Thermodynamic State Incorporating Bayesian Model Order Selection,","Automatic Target Recognition IX SPIE The International Society for Optical Engineering Proc",2,91,302,"MMiller"
"303",303,"MMiller ADLanterman MIMiller DLSnyder","General Metropolis-Hastings Jump Diffusions for Automatic Target Recognition in Infrared Scenes,","J Opt Engineering",2,92,303,"MMiller"
"304",304,"MMiller ADLanterman MIMiller DLSnyder WJMiceli","Jump-diffusion Processes for the Automated Understanding of FLIR Scenes,","Automatic Object Recognition IV Proc SPIE The International Society for Optical Engineering Ed Firooz J Sadjadi",2,93,304,"MMiller"
"305",305,"MMiller MWVannier MIMiller UGrenander","Modeling and Data Structure for Registration to a Brain Atlas of Multidimentional Images,","Functional Neuroimaging ed L Thatcher et New Academic Press",2,180,305,"MMiller"
"306",306,"MMiller ADLanterman JAO Sullivan MIMiller","Kullback-Liebler Distances for Quantifying Clutter and Models,","Optical Engineering",2,94,306,"MMiller"
"307",307,"MMiller LWang JSSwank IEGlick MGado MIMiller JCMorris JGCsernansky","Changes in Hippocampal Volume and Shape Across Time Distinguis Dementia of the Alzheimer Type from Healthy Aging,","NeuroImage",2,181,307,"MMiller"
"308",308,"MMiller ALanterman MIMiller DLSnyder","Implementation of Jump-diffusion Algorithms for Understanding FLIR Scenes,","Automatic Object Recognition V Proc SPIE The International Society for Optical Engineering Ed Firooz A Sadjadi",2,95,308,"MMiller"
"309",309,"MMiller LeiWang MichaelIMiller","Construction of Statistical Templates for Cross-Modality Mapping,","Proceedings of the First Aachen Conference Neuropsychology Neurosurgery Psychiatry and Neurology Aachen",2,182,309,"MMiller"
"310",310,"MMiller LeiWang JingCui MichaelIMiller","Validating High-Dimensional Transformations of the Hippocampus,","NeuroImage Proceedings of the Fourth International Conference Functional Mapping of the Human Brain Montreal",2,183,310,"MMiller"
"311",311,"MMiller ADLanterman DLSnyder MIMiller","Extension of Good's Roughness for maximum Penalized-Likelihood Estimation for Emission Tomography,","IEEE Trans Medical Imaging",2,96,311,"MMiller"
"312",312,"MMiller LeiWang MichaelIMiller","Large-Deformation Image Matching Via Volume Imagery,","Proceedings of the International Symposium Optical Science Engineering and Instrumentation SPIE The International Society for Optical Engineering s rd Annual Meeting San Diego",2,184,312,"MMiller"
"313",313,"MMiller ADLanterman MIMiller DLSnyder","Representations of Shape for Structural Inference in Infrared Scenes,","Proc SPIE The International Society for Optical Engineering th Annu Intl Sympos Aerosp Defense Sensing Simulation and Contr",2,97,313,"MMiller"
"314",314,"MMiller LWang JSSwank MIMiller JCMorris JGCsernansky","Progressive Hippocampal Atrophy Distinguishes DAT and Healthy Aging,","Annual Meeting of the Society for Neuroscience",2,185,314,"MMiller"
"315",315,"MMiller ALanterman MIMiller DLSnyder","Representations of Thermodynamic Variability in the Automated Understanding of FLIR Scenes,","Automatic Object Recognition Proc SPIE The International Society for Optical Engineering Ed Firooz A Sadjadi",2,98,315,"MMiller"
"316",316,"MMiller JWang MIMiller ATOgielski","A Stochastic Model of Synaptic Transmission and Auditory Nerve Discharge, Part I ,","Computation Neurons and Neural Systems ed F Eckman",2,186,316,"MMiller"
"317",317,"MMiller ALanterman MIMiller DLSnyder","The Unification of Detection, Tracking, and Recognition for Millimeter Wave and Infrared Sensors,","Radar Ladar Processing Proc SPIE The International Society for Optical Engineering Ed William J Miceli",2,99,317,"MMiller"
