"","X","Coauthor","Paper","Journal","AuthorID","PaperNO","PaperID","Author"
"156",156,"AGupta ToddCMowry Wolf DietrichWeber","Reducing Memory and Traffic Requirements for Scalable Directory-Based Cache Coherence Schemes ","ICPP International Conference Parallel Processing",1,59,156,"AGupta"
"157",157,"AGupta DanTeodosiu JohnChapin MendelRosenblum ScottDevine TirthankarLahiri","Hive: Fault Containment for Shared-Memory Multiprocessors ","SOSP Symposium Operating Systems Principles",1,92,157,"AGupta"
"158",158,"AGupta DanTeodosiu JohnChapin MendelRosenblum ScottDevine TirthankarLahiri","Implementing Efficient Fault Containment for Multiprocessors: Confining Faults in a Shared-Memory Multiprocessor Environment ","Commun ACM",1,93,158,"AGupta"
"159",159,"AGupta EvanTorrie JaswinderPalSingh MoriyoshiOhara StevenCameronWoo","The SPLASH- Programs: Characterization and Methodological Considerations ","ISCA International Symposium Computer Architecture",1,94,159,"AGupta"
"160",160,"AGupta AndrewTucker JosepTorrellas","Benefits of Cache-Affinity Scheduling in Shared-Memory Multiprocessors: A Summary ","SIGMETRICS Measurement and Modeling of Computer Systems",1,95,160,"AGupta"
"161",161,"AGupta AndrewTucker JosepTorrellas","Evaluating the Performance of Cache-Affinity Scheduling in Shared-Memory Multiprocessors ","J Parallel Distrib Comput",1,96,161,"AGupta"
"162",162,"AGupta AndrewTucker","Exploiting Variable Grain Parallelism at Runtime ","PPOPP Principles Practice of Parallel Programming PPEALS Symposium Principles and Practice of Parallel Programming",1,97,162,"AGupta"
"163",163,"AGupta AndrewTucker","Process Control and Scheduling Issues for Multiprogrammed Shared-Memory Multiprocessors ","SOSP Symposium Operating Systems Principles",1,98,163,"AGupta"
"164",164,"AGupta AndrewTucker ShigeruUrushibara","The Impact of Operating System Scheduling Policies and Synchronization Methods of the Performance of Parallel Application ","SIGMETRICS Measurement and Modeling of Computer Systems",1,99,164,"AGupta"
"165",165,"CharlesForgy AnoopGupta AllenNewell RobertGWedig","Initial Assessment of Architectures for Production Systems,"," AAAI National Conference Artificial Intelligence",1,20,165,"AGupta"
"166",166,"AGupta CharlesForgy","Static and Run-Time Characteristics of OPS Production Systems ","J Parallel Distrib Comput",1,21,166,"AGupta"
"167",167,"KouroshGharachorloo DanielLenoski JamesLaudon PhillipBGibbons AnoopGupta JohnLHennessy","Memory Consistency and Event Ordering in Scalable SharedMemory Multiprocessors Retrospectives and Reprints ,"," _Years_ISC",1,22,167,"AGupta"
"168",168,"AGupta KouroshGharachorloo RohitChandra VijayaraghavanSoundararajan","Performance evaluation of hybrid hardware and software distributed shared memory protocols ","International Conference Supercomputing",1,23,168,"AGupta"
"169",169,"KouroshGharachorloo AnoopGupta JohnLHennessy","Performance Evaluation of Memory Consistency Models for Shared Memory Multiprocessors,"," ASPLOS Architectural Support for Programming Languages and Operating Systems",1,24,169,"AGupta"
"170",170,"AGupta JonathanGrudin LiweiHe","Designing presentations for on-demand viewing ","CSCW Conference Computer Supported Cooperative Work",1,25,170,"AGupta"
"171",171,"AnoopGupta CharlesForgy AllenNewell RobertGWedig","Parallel Algorithms and Architectures for RuleBased Systems,"," ISCA International Symposium Computer Architecture",1,26,171,"AGupta"
"172",172,"AnoopGupta MilindTambe","Suitability of Message Passing Computers for Implementing Production Systems,"," AAAI National Conference Artificial Intelligence",1,27,172,"AGupta"
"173",173,"AGupta ToddCMowry","Tolerating Latency Through Software-Controlled Prefetching in Shared-Memory Multiprocessors ","J Parallel Distrib Comput",1,60,173,"AGupta"
"174",174,"AGupta ZiyadSHakura","The Design and Analysis of a Cache Architecture for Texture Mapping ","ISCA International Symposium Computer Architecture",1,28,174,"AGupta"
"175",175,"AGupta DavidNakahira DavidOfelt JaswinderPalSingh JeffreyKuskin JoelBaxter JohnHeinlein JohnLHennessy KouroshGharachorloo MarkHeinrich MarkHorowitz MendelRosenblum RichardSimoni","The Performance Impact of Flexibility in the Stanford FLASH Multiprocessor ","ASPLOS Architectural Support for Programming Languages and Operating Systems",1,61,175,"AGupta"
"176",176,"AGupta Li weiHe QiongLiu YongRui","Building an intelligent camera management system ","ACM Multimedia",1,29,176,"AGupta"
"177",177,"AGupta DavidNakahira DavidOfelt JeffreyKuskin JoelBaxter JohnChapin JohnHeinlein JohnLHennessy KouroshGharachorloo MarkHeinrich MarkHorowitz MendelRosenblum RichardSimoni","The Stanford FLASH Multiprocessor ","ISCA International Symposium Computer Architecture",1,62,177,"AGupta"
"178",178,"AGupta PPandurangNayak PaulSRosenbloom","Comparison of the Rete and Treat Production Matchers for Soar ","AAAI National Conference Artificial Intelligence",1,63,178,"AGupta"
"179",179,"AGupta AllenNewell CharlesForgy","High-Speed Implementations of Rule-Based Systems ","ACM Trans Comput Syst",1,64,179,"AGupta"
"180",180,"AGupta AllenNewell CharlesForgy RobertGWedig","Initial Assessment of Architectures for Production Systems ","AAAI National Conference Artificial Intelligence",1,65,180,"AGupta"
"181",181,"AGupta AllenNewell CharlesForgy RobertGWedig","Parallel Algorithms and Architectures for Rule-Based Systems ","ISCA International Symposium Computer Architecture",1,66,181,"AGupta"
"182",182,"AGupta AllenNewell CharlesForgy DirkKalp MilindTambe","Parallel OPS on the Encore Multimax ","ICPP International Conference Parallel Processing",1,67,182,"AGupta"
"183",183,"AGupta AllenNewell BrianMilnes CharlesForgy DirkKalp MilindTambe","Soar/PSM-E: Investigating Match Parallelism in a Learning Production System ","PPOPP Principles Practice of Parallel Programming PPEALS Symposium Principles and Practice of Parallel Programming",1,68,183,"AGupta"
"184",184,"AGupta EdwardRothberg JaswinderPalSingh","Modeling Communication in Parallel Algorithms: A Fruitful Interaction Between Theory and Systems?","SPAA ACM Symposium Parallel Algorithms and Architectures",1,69,184,"AGupta"
"185",185,"AGupta LiweiHe","Exploring benefits of non-linear time compression ","ACM Multimedia",1,30,185,"AGupta"
"186",186,"LiweiHe ElizabethSanocki AnoopGupta JonathanGrudin","Auto summarization of audiovideo presentations,","",1,31,186,"AGupta"
"187",187,"AGupta JohnHeinlein KouroshGharachorloo MendelRosenblum RobertPBosch","Coherent Block Data Transfer in the FLASH Multiprocessor ","IPPS International Parallel Processing Symposium",1,32,187,"AGupta"
"188",188,"AGupta JohnHeinlein KouroshGharachorloo ScottDresser","Integration of Message Passing and Shared Memory in the Stanford FLASH Multiprocessor ","ASPLOS Architectural Support for Programming Languages and Operating Systems",1,33,188,"AGupta"
"189",189,"AGupta JohnLHennessy JosepTorrellas","Characterizing the Caching and Synchronization Performance of a Multiprocessor Operating System ","ASPLOS Architectural Support for Programming Languages and Operating Systems",1,34,189,"AGupta"
"190",190,"AGupta JohnLHennessy RohitChandra","COOL: An Object-Based Language for Parallel Programming ","IEEE Computer",1,35,190,"AGupta"
"191",191,"AGupta JohnLHennessy KouroshGharachorloo ToddCMowry Wolf DietrichWeber","Comparative Evaluation of Latency Reducing and Tolerating Techniques ","ISCA International Symposium Computer Architecture",1,36,191,"AGupta"
"192",192,"AGupta JohnLHennessy RohitChandra","Data Locality and Load Balancing in COOL ","PPOPP Principles Practice of Parallel Programming",1,37,192,"AGupta"
"193",193,"AGupta EdwardRothberg","Experiences Implementing a Parallel ATMS on a Shared-Memory Multiprocessor ","IJCAI International Joint Conference Artificial Intelligence",1,70,193,"AGupta"
"194",194,"AGupta JohnLHennessy KouroshGharachorloo","Hiding Memory Latency using Dynamic Scheduling in Shared-Memory Multiprocessors ","ISCA International Symposium Computer Architecture",1,38,194,"AGupta"
"195",195,"EdwardRothberg JaswinderPalSingh AnoopGupta","Working Sets Cache Sizes,"," ISCA International Symposium Computer Architecture",1,71,195,"AGupta"
"196",196,"AGupta JohnLHennessy MarkHeinrich VijayaraghavanSoundararajan","A Quantitative Analysis of the Performance and Scalability of Distributed Shared Memory ","IEEE Trans Computers",1,39,196,"AGupta"
"197",197,"AGupta EdwardRothberg JaswinderPalSingh","Working Sets, Cache Sizes, and Node Granularity Issues for Large-Scale Multiprocessors ","ISCA International Symposium Computer Architecture",1,72,197,"AGupta"
"198",198,"AGupta ","Stanford DASH Multiprocessor: The Hardware and Software Approach ","PARLE Parallel Architectures and Languages Europe",1,1,198,"AGupta"
"199",199,"AGupta EdwardRothberg","Parallel ICCG on a hierarchical memory multiprocessor - Addressing the triangular solve bottleneck ","Parallel Computing",1,73,199,"AGupta"
"200",200,"AGupta AlexAcero YongRui","Automatically extracting highlights for TV Baseball programs ","ACM Multimedia",1,2,200,"AGupta"
"201",201,"AGupta EdwardRothberg","Techniques for improving the performance of sparse matrix factorization on multiprocessor workstations ","Supercomputing",1,74,201,"AGupta"
"202",202,"AGupta AnuragAcharya MilindTambe","Implementation of Production Systems on Message-Passing Computers ","IEEE Trans Parallel Distrib Syst",1,3,202,"AGupta"
"203",203,"AGupta EdwardRothburg","An efficient block-oriented approach to parallel sparse Cholesky factorization ","Supercomputing",1,75,203,"AGupta"
"204",204,"AGupta AnantAgarwal","Memory-Reference Characteristics of Multiprocessor Applications under MACH ","SIGMETRICS Measurement and Modeling of Computer Systems",1,4,204,"AGupta"
"205",205,"YongRui Li weiHe AnoopGupta QiongLiu","Building an intelligent camera management system,"," ACM_Multimedia",1,76,205,"AGupta"
"206",206,"AGupta AvneeshAgrawal NavinChaddha TeresaHYMeng","Variable Compression Using JPEG ","ICMCS International Conference Multimedia Computing and Systems",1,5,206,"AGupta"
"207",207,"YongRui AnoopGupta AlexAcero","Automatically extracting highlights for TV Baseball programs,"," ACM_Multimedia",1,77,207,"AGupta"
"208",208,"AGupta AnandBalachandran ElizabethSanocki GavinJancke JonathanGrudin JonathanJCadiz","Distance learning through distributed collaborative video viewing ","CSCW Conference Computer Supported Cooperative Work",1,6,208,"AGupta"
"209",209,"AGupta ElizabethSanocki FrancisCLi Li weiHe YongRui","Browsing digital video ","CHI Conference Human Factors Computing Systems",1,78,209,"AGupta"
"210",210,"AGupta FranzBarachini HansMistelberger","Run-Time Prediction for Production Systems ","AAAI National Conference Artificial Intelligence",1,7,210,"AGupta"
"211",211,"AGupta DavidBargeron ElizabethSanocki JonathanGrudin","Annotations for Streaming Video on the Web: System Design and Usage Studies ","Computer Networks",1,8,211,"AGupta"
"212",212,"AGupta ElizabethSanocki JonathanGrudin LiweiHe","Comparing presentation summaries: slides vs reading vs listening ","CHI Conference Human Factors Computing Systems",1,79,212,"AGupta"
"213",213,"AGupta DavidBargeron ElizabethSanocki FrancisCLi JonathanGrudin","Asynchronous Collaboration around Multimedia and its Application to On-Demand Training ","HICSS INTERNATIONAL CONFERENCE SYSTEM SCIENCES",1,9,213,"AGupta"
"214",214,"AGupta JohnLHennessy KouroshGharachorloo","Performance Evaluation of Memory Consistency Models for Shared Memory Multiprocessors ","ASPLOS Architectural Support for Programming Languages and Operating Systems",1,40,214,"AGupta"
"215",215,"AGupta JohnLHennessy KouroshGharachorloo MarkDHill SaritaVAdve","Programming for Different Memory Consistency Models ","J Parallel Distrib Comput",1,41,215,"AGupta"
"216",216,"AGupta JohnLHennessy KouroshGharachorloo","Two Techniques to Enhance the Performance of Memory Consistency Models ","ICPP International Conference Parallel Processing",1,42,216,"AGupta"
"217",217,"AGupta ChrisHolt JaswinderPalSingh JohnLHennessy TakashiTotsuka","Load Balancing and Data locality in Adaptive Hierarchical N-Body Methods: Barnes-Hut, Fast Multipole, and Rasiosity ","J Parallel Distrib Comput",1,43,217,"AGupta"
"218",218,"AGupta ChrisHolt JaswinderPalSingh JohnLHennessy","A parallel adaptive fast multipole method ","Supercomputing",1,44,218,"AGupta"
"219",219,"AGupta GavinJancke GinaDanielleVenolia JonathanJCadiz","Designing and deploying an information awareness interface ","CSCW Conference Computer Supported Cooperative Work",1,45,219,"AGupta"
"220",220,"AGupta GavinJancke GinaDanielleVenolia JonathanGrudin JonathanJCadiz","Linking public spaces: technical and social issues ","CHI Conference Human Factors Computing Systems",1,46,220,"AGupta"
"221",221,"AGupta GavinJancke JonathanGrudin","Presenting to local and remote audiences: design and use of the TELEP system ","CHI Conference Human Factors Computing Systems",1,47,221,"AGupta"
"222",222,"AGupta ElizabethSanocki GregKimberly HarryChesley JonathanGrudin StephenAWhite","Evolving Use of a System for Education at a Distance ","HICSS INTERNATIONAL CONFERENCE SYSTEM SCIENCES",1,80,222,"AGupta"
"223",223,"AGupta MonicaSLam ToddCMowry","Design and Evaluation of a Compiler Algorithm for Prefetching ","ASPLOS Architectural Support for Programming Languages and Operating Systems",1,48,223,"AGupta"
"224",224,"AGupta ElizabethSanocki JonathanGrudin LiweiHe NosaOmoigui","Time-Compression: Systems Concerns, Usage, and Benefits ","CHI Conference Human Factors Computing Systems",1,81,224,"AGupta"
"225",225,"AGupta JamesLaudon MarkHorowitz","Interleaving: A Multithreading Technique Targeting Multiprocessors and Workstations ","ASPLOS Architectural Support for Programming Languages and Operating Systems",1,49,225,"AGupta"
"226",226,"AGupta ElizabethSanocki JonathanGrudin LiweiHe","Auto-summarization of audio-video presentations ","ACM Multimedia",1,82,226,"AGupta"
"227",227,"AGupta JaswinderPalSingh JohnLHennessy","Implications of Hierarchical N-Body Methods for Multiprocessor Architectures","ACM Trans Comput Syst",1,83,227,"AGupta"
"228",228,"AGupta JaswinderPalSingh JohnLHennessy TrumanJoe","An empirical comparison of the Kendall Square Research KSR- and Stanford DASH multiprocessors ","Supercomputing",1,84,228,"AGupta"
"229",229,"AGupta JaswinderPalSingh MarcLevoy","Parallel Visualization Algorithms: Performance and Architectural Implications ","IEEE Computer",1,85,229,"AGupta"
"230",230,"AGupta JaswinderPalSingh JohnLHennessy","Scaling Parallel Programs for Multiprocessors: Methodology and Examples ","IEEE Computer",1,86,230,"AGupta"
"231",231,"AGupta BurtonJSmith DavidCDouglas DavidMaier FredericaDarema JustinRatner OlafMLubeck PaulMessina","What's in the future for parallel architectures?","Supercomputing",1,87,231,"AGupta"
"232",232,"AGupta LarrySoul eacute ","Characterization of Parallelism and Deadlocks in Distributed Digital Logic Simulation ","DAC Design Automation Conference",1,88,232,"AGupta"
"233",233,"AGupta LarrySoul eacute ","An Evaluation of the Chandy-Misra-Bryant Algorithm for Digital Logic Simulation ","ACM Trans Model Comput Simul",1,89,233,"AGupta"
"234",234,"AGupta AJBernheimBrush DavidBargeron JonathanGrudin","Notification for shared annotation of digital documents ","CHI Conference Human Factors Computing Systems",1,10,234,"AGupta"
"235",235,"AGupta AJBernheimBrush DavidBargeron JonathanJCadiz","Robust annotation positioning in digital documents ","CHI Conference Human Factors Computing Systems",1,11,235,"AGupta"
"236",236,"AGupta EdouardBugnion EmmettWitchel MendelRosenblum StephenAlanHerrod","The Impact of Architectural Trends on Operating System Performance ","SOSP Symposium Operating Systems Principles",1,12,236,"AGupta"
"237",237,"AGupta BenVerghese JohnLHennessy KouroshGharachorloo MarkHeinrich VijayaraghavanSoundararajan","Flexible Use of Memory for Replication/Migration in Cache-Coherent DSM Multiprocessors ","ISCA International Symposium Computer Architecture",1,100,237,"AGupta"
"238",238,"AGupta JonathanJCadiz YongRui","Viewing meeting captured by an omni-directional camera ","CHI Conference Human Factors Computing Systems",1,13,238,"AGupta"
"239",239,"AGupta BenVerghese MendelRosenblum","Performance Isolation: Sharing and Isolation in Shared-Memory Multiprocessors ","ASPLOS Architectural Support for Programming Languages and Operating Systems",1,101,239,"AGupta"
"240",240,"AGupta JonathanJCadiz QiongLiu YongRui","Automating camera management for lecture room environments ","CHI Conference Human Factors Computing Systems",1,14,240,"AGupta"
"241",241,"AGupta BenVerghese MendelRosenblum ScottDevine","Operating System Support for Improving Data Locality on CC-NUMA Compute Servers ","ASPLOS Architectural Support for Programming Languages and Operating Systems",1,102,241,"AGupta"
"242",242,"RohitChandra ScottDevine BenVerghese AnoopGupta MendelRosenblum","Scheduling and Page Migration for Multiprocessor Compute Servers,"," ASPLOS Architectural Support for Programming Languages and Operating Systems",1,15,242,"AGupta"
"243",243,"AGupta AnshulKothari DivyakantAgrawal SubhashSuri","Range Addressable Network: A P P Cache Architecture for Data Ranges ","Peer to Peer Computing",20,1,243,"AGupta"
"244",244,"AGupta AmrElAbbadi DivyakantAgrawal","Approximate Range Selection Queries in Peer-to-Peer Systems ","CIDR Conference Innovative Data Systems Research",20,2,244,"AGupta"
"245",245,"AGupta MarciaKilchenmanO Malley","Passive and Active Assistance for Human Performance of a Simulated Underactuated Dynamic Task ","HAPTICS",20,3,245,"AGupta"
"246",246,"AGupta DanielPSiewiorek","Automated Multi-Cycle Symbolic Timing Verification of Microprocessor-Based Designs ","DAC Design Automation Conference",21,1,246,"AGupta"
"247",247,"AGupta AudreyABrennan DanielPSiewiorek PatrickEdmond","ASSURE: Automated Design for Dependability ","DAC Design Automation Conference",21,2,247,"AGupta"
"248",248,"AGupta DanielPSiewiorek WilliamPBirmingham","The MICON System for Computer Design ","DAC Design Automation Conference",21,3,248,"AGupta"
"249",249,"AGupta Wen meiWHwu","Xprof: Profiling the Execution of X Window Programs ","SIGMETRICS Measurement and Modeling of Computer Systems",22,1,249,"AGupta"
"250",250,"AGupta Wen meiWHwu","An execution Profiler for Window-oriented Applications ","Softw Pract Exper",22,2,250,"AGupta"
"251",251,"AGupta WKentFuchs","Garbage Collection in a Distributed Object-Oriented System ","IEEE Trans Knowl Data Eng",22,3,251,"AGupta"
"252",252,"AGupta IanFAkyildiz RichardFujimoto","Performance Analysis of Time Warp with Homogeneous Processors and Exponential Task Times ","SIGMETRICS Measurement and Modeling of Computer Systems",23,1,252,"AGupta"
"253",253,"AGupta IanFAkyildiz RichardFujimoto","Performance Analysis of Time Warp With Multiple Homogeneous Processors ","IEEE Trans Software Eng",23,2,253,"AGupta"
"254",254,"AGupta AWong GerardJounghyunKim RamDSriram SRGorti","An object-oriented representation for product and design processes ","Computer Aided Design",24,1,254,"AGupta"
"255",255,"AGupta MuraliVemulapati RamDSriram","Incremental Loading in the Persistent C++ Language E ","JOOP Journal of Object Oriented Programming",24,2,255,"AGupta"
"256",256,"AGupta RSekar","An Approach for Detecting Self-propagating Email Using Anomaly Detection ","RAID",25,1,256,"AGupta"
"257",257,"AGupta ATiwari HYang JFrullo RSekar SZhou TShanbhag","Specification-based anomaly detection: a new approach for detecting network intrusions ","ACM Conference Computer and Communications Security",25,2,257,"AGupta"
"258",258,"AGupta ManishBhide MukeshMohania","Towards Bringing Database Management Task in the Realm of IT non-Experts ","ICDE International Conference Data Engineering",26,1,258,"AGupta"
"259",259,"AGupta ManishBhide MukeshMohania SandeepPandey","Dynamic Access Control Framework Based On Events ","ICDE International Conference Data Engineering",26,2,259,"AGupta"
"260",260,"AGupta TWeymouth RJain","Semantic queries with pictures: the VIMSYS model"," Proc International Conference Very Large Data Bases Barcelona Edited by Lohman G M Sernadas A Camps R San Mateo Computer Animation Morgan Kaufmann",2,30,260,"AGupta"
"261",261,"AGupta BLudü¾†”¼scher MEMartone XQian JTran IZaslavsky"," A System for Managing Alternate Models in Model-based Mediation"," British National Conference Databases BNCOD British National Conference Databases",2,31,261,"AGupta"
"262",262,"AGupta BLudü¾†”¼scher"," The Many Faces of Process Interaction Graphs: A Data Management Perspective"," OMICS A Journal of Integrative Biology",2,32,262,"AGupta"
"263",263,"AGupta SSantini"," Toward a Feature Algebra for Visual Databases: a Case Study with Histogram Algebra"," VDB Visual Database Systems Int Conf Visual Databases Tokyo",2,33,263,"AGupta"
"264",264,"AGupta BLudü¾†”¼scher JSGrethe MEMartone"," Towards a Formalization of Disease-Specific Ontologies for Neuroinformatics"," Neural Networks press",2,34,264,"AGupta"
"265",265,"AGupta ArunHampapur BradleyHorowitz CharlesFuller Chiao FeShu JeffreyRBach MonikaGorkani RameshJain","Virage Video Engine ","Storage and Retrieval for Image and Video Databases SPIE The International Society for Optical Engineering",2,35,265,"AGupta"
"266",266,"AGupta ArunHampapur BradleyHorowitz CharlesFuller Chiao FeShu JeffreyRBach RameshJain RichHumphrey","Virage Image Search Engine: An Open Framework for Image Management ","Storage and Retrieval for Image and Video Databases SPIE The International Society for Optical Engineering",2,36,266,"AGupta"
"267",267,"RJain AGupta","Computer Vision and Visual Information Retrieval"," Book Chapter Advances Image Understanding A Festschrift for Prof Azriel Rosenfeld IEEE Computer Society Press",2,37,267,"AGupta"
"268",268,"MEMartone AGupta MWong XQian GSosinsky SLamont BLudü¾†”¼scher MHEllisman"," A Cell-Centered Database for Electron Tomographic Data"," Journal of Structural Biology",2,70,268,"AGupta"
"269",269,"AGupta RameshJain","Visual Information Retrieval ","Commun ACM",2,38,269,"AGupta"
"270",270,"MEMartone AGupta BLudascher IZaslavsky MHEllisman"," Federation of brain data through knowledge-guided mediation ","R Kotter ed Neuroscience Databases A Practical Guide Kluwer Academic Publishers",2,71,270,"AGupta"
"271",271,"AGupta RameshJain SimoneSantini","Emergent Semantics through Interaction in Image Databases ","IEEE Trans Knowl Data Eng",2,39,271,"AGupta"
"272",272,"AGupta MaryannEMartone ShenglanZhang XufeiQian","A Practical Approach for Microscopy Imaging Data Management MIDM in Neuroscience ","SSDBM Statistical and Scientific Database Management",2,72,272,"AGupta"
"273",273,"RMoore CBaru ARajasekar BLudü¾†”¼scher RMarciano MWan WSchroeder AGupta"," Collection-based persistent digital archives "," D Lib Magazine Corporation for National Research Initiatives",2,73,273,"AGupta"
"274",274,"XQian BLudü¾†”¼scher MEMartone AGupta"," Navigating Virtual Information Sources with Know-ME"," Proc of Conference Extending Database Technology EDBT Extending Database Technology Prague",2,74,274,"AGupta"
"275",275,"SSantini AGupta"," Conceptual Integration of Multiple Partial Geometric Models,"," st International Conference Conceptual Modeling ER International Conference Conceptual Modeling the Entity Relationship Approach Tampere",2,75,275,"AGupta"
"276",276,"AGupta SimoneSantini","A Data Model for Querying Wavelet Features in Image Databases ","Multimedia Information Systems",2,76,276,"AGupta"
"277",277,"SSantini AGupta"," GeMBASE: A Geometric Mediator for Brain Analysis with Surface Ensembles"," Intl Conf Very Large Databases VLDB Very Large Data Bases Hong Kong",2,77,277,"AGupta"
"278",278,"SSantini AGupta RJain","Querying Multiple Perspective Video"," Proceedings of SPIE The International Society for Optical Engineering Storage and Retrieval for Image and Video Databases VII San Jose",2,78,278,"AGupta"
"279",279,"SSantini AGupta RJain"," Emergent Semantics through Interaction in Image Databases"," IEEE Trans Knowledge and Data Engineering",2,79,279,"AGupta"
"280",280,"AGupta RameshJain TerryEWeymouth","An Extended Object-Oriented Data Model for Large Image Bases ","SSD Symposium Large Spatial Databases",2,40,280,"AGupta"
"281",281,"AGupta RameshJain SimoneSantini","In Search of Information in Visual Media ","Commun ACM",2,41,281,"AGupta"
"282",282,"AGupta RameshJain TerryEWeymouth","Semantic Queries in Image Databases ","VDB Visual Database Systems",2,42,282,"AGupta"
"283",283,"AGupta RameshJain TerryEWeymouth","Semantic Queries with Pictures: The VIMSYS Model ","VLDB Very Large Data Bases",2,43,283,"AGupta"
"284",284,"AGupta RameshJain ShailendraKBhonsle SimoneSantini","Semiorder Database for Complex Activity Recognition in Multi-Sensory Environments ","ICDE International Conference Data Engineering",2,44,284,"AGupta"
"285",285,"AGupta RameshJain SimoneSantini","A User Interface for Emergent Sementics in Image Databases ","DS Discovery Science",2,45,285,"AGupta"
"286",286,"AKatkere JSchlenzig AGupta RJain","Interactive video on WWW: beyond VCR-like interfaces"," Computer Networks and ISDN Systems",2,46,286,"AGupta"
"287",287,"AGupta PatrickHKelly RameshJain","Visual Computing Meets Data Modeling: Defining Objects in Multicamera Video Databases ","Storage and Retrieval for Image and Video Databases SPIE The International Society for Optical Engineering",2,47,287,"AGupta"
"288",288,"PADeAlarcon APascual Montano AGupta JMCarazo","Modeling Shape and Topology of D Images of Biological Specimens"," Proc Int Conf Image Proc And Pattern Recog ICPR International Conference Pattern Recognition",2,1,288,"AGupta"
"289",289,"SSantini AGupta"," A Wavelet Data Model for Image Databases"," IEEE Intl Conf Multimedia and Expo Tokyo",2,80,289,"AGupta"
"290",290,"AGupta BertramLud auml scher MaryannEMartone","BIRN-M: A Semantic Mediator for Solving Real-World Neuroscience Problems ","SIGMOD International Conference Management of Data Conference",2,48,290,"AGupta"
"291",291,"PAdeAlarcü¾Œ¶˜¼n AGupta JMCarazo"," A Framework for Querying a Database for Structural Information on D Images of Macromolecules: A Web-Based Query-by-Content Prototype on the BioImage Macromolecular Server"," Journal of Structural Biology",2,2,291,"AGupta"
"292",292,"SSantini AGupta","An Extensible Feature Management Engine for Image Retrieval"," Proc SPIE The International Society for Optical Engineering Storage and Retrieval for Media Databases",2,81,292,"AGupta"
"293",293,"AGupta BertramLud auml scher IlkayAltintas","Compiling Abstract Scientific Workflows into Web Service Workflows ","SSDBM Statistical and Scientific Database Management",2,49,293,"AGupta"
"294",294,"IAltintas SBhagwanani DButtler SChandra MColeman TCritchlow AGupta WHan LLiu BLudü¾†”¼scher RMoore CPu AShoshani MVouk"," A Modeling and Execution Environment for Distributed Scientific Workflows"," Int Conf Statistical and Scientific Data Management SSDBM Statistical and Scientific Database Management",2,3,294,"AGupta"
"295",295,"AGupta SimoneSantini TianqiuWang","An Interpolated Volume Data Model ","VLDB Very Large Data Bases",2,82,295,"AGupta"
"296",296,"JRBach CFuller AGupta AHampapur","The Virage Image Search Engine: an open framework for image management"," Proc Storage and Retrieval for Still Image and Video Databases IV San Jose Computer Animation",2,4,296,"AGupta"
"297",297,"SSantini AGupta"," Principles of Schema Design in Multimedia Databases"," IEEE Trans Multimedia Systems",2,83,297,"AGupta"
"298",298,"CBaru AGupta BLudü¾†”¼scher RMarciano YPapakonstantinou PVelikhov VChu","XML-Based Information Mediation for Digital Libraries"," Proc Digital Libraries",2,5,298,"AGupta"
"299",299,"SSantini AGupta RJain","User Interfaces for Emergent Semantics in Image Databases,'' In Proceedings of the th IFIP Working Conference on Database Semantics DS- Rotorua New Zealand , January - ","",2,84,299,"AGupta"
"300",300,"CBaru AGupta BLudü¾†”¼scher RMarciano Yapakonstantinou PVelikhov VChu"," XML-Based Information Mediation with MIX"," Proc of the ACM SIGMOD International Conference Management of Data",2,6,300,"AGupta"
"301",301,"AGupta SimoneSantini","Toward feature Algebras in Visual Databases: The Case for a Histogram Algebra ","VDB Visual Database Systems",2,85,301,"AGupta"
"302",302,"AGupta ChaitanyaKBaru IlyaZaslavsky RichardMarciano","Integrating GIS and Imagery Through XML-Based Information Mediation ","Integrated Spatial Databases",2,7,302,"AGupta"
"303",303,"AGupta ArieShoshani BertramLud auml scher CaltonPu DavidButtler IlkayAltintas LingLiu MatthewColeman MladenAVouk ReaganMoore SandeepChandra SangeetaBhagwanani TerenceCritchlow WeiHan ZhengangCheng","A Modeling and Execution Environment for Distributed Scientific Workflows ","SSDBM Statistical and Scientific Database Management",2,86,303,"AGupta"
"304",304,"SBhonsle AGupta SSantini MWorring RJain","Complex Visual Activity Recognition Using a Temporally Ordered Database"," Proc Of the rd Int Conf Visual The Lecture Notes Computer Science Springer",2,8,304,"AGupta"
"305",305,"SBhonsle AGupta SSantini RJain"," Semiorder Database for Complex Activity Recognition in Multi-sensory Environments"," Proc Of IEEE Int Conf Data Engineering San Diego demonstration paper",2,9,305,"AGupta"
"306",306,"AGupta ArnoldWMSmeulders MarcelWorring RameshJain SimoneSantini","Content-Based Image Retrieval at the End of the Early Years ","IEEE Transactions Pattern Analysis and Machine Intelligence",2,87,306,"AGupta"
"307",307,"AGupta MohanMTrivedi ShailendraKBhonsle","Database Architecture for Autonomous Transportation Agents for On-Scene Networked Incident Management ATON ","ICPR International Conference Pattern Recognition",2,88,307,"AGupta"
"308",308,"TWang SSantini AGupta"," An Interpolated Volume Data Model"," ACM Conf Very Large Databases VLDB Very Large Data Bases Demonstration",2,89,308,"AGupta"
"309",309,"GBurns KStephan BLudü¾†”¼scher AGupta","Towards a Federated Neuroscientific Knowledge Management System Using Brain Atlases"," Computational Neuroscience Meeting CNS poster paper Brugge",2,10,309,"AGupta"
