"","X","Coauthor","Paper","Journal","AuthorID","PaperNO","PaperID","Author"
"388",388,"JLee Seok LyongLee","Selectivity Estimation for Optimizing Similarity Query in Multimedia Databases "," th International Conference Intelligent Data Engineering and Automated Learning IDEAL HongKong",24,25,388,"JLee"
"389",389,"JLee Seok LyongLee","Similarity Search for Multidimensional Data Sequences ","Proceedings of th IEEE International Conference Data Engineering pp San Diego Computer Animation Presentation Slide",24,26,389,"JLee"
"390",390,"JLee Seok LyongLee","A Study of Similarity Measures on Multidimensional Data Sequences Using Semantic Information - ,","Journal of KISS",24,27,390,"JLee"
"391",391,"JLee Seok LyongLee","A Study on Intelligent Backtracking in Horn Clause Program ","Thesis Graduate School of Seoul National University",24,28,391,"JLee"
"392",392,"JLee Seok JuChun Seok LyongLee","Approximate Aggregate Queries with Guaranteed Error Bounds ","RSFDGrC",24,1,392,"JLee"
"393",393,"JLee Chin WanChung Deok HwanKim Guang HoCha Seok LyongLee","Distributed similarity search algorithm in distributed heterogeneous multimedia databases ","Inf Process Lett",24,2,393,"JLee"
"394",394,"JLee Chin WanChung Seok JuChun Seok LyongLee","Dynamic Update Cube for Range-sum Queries ","VLDB Very Large Data Bases",24,3,394,"JLee"
"395",395,"JLee Chin WanChung Guang HoCha","A Model for-Nearest Neighbor Query Processing Cost in Multidimensional Data Space ","Inf Process Lett",24,4,395,"JLee"
"396",396,"JLee Chin WanChung Deok HwanKim","Multi-dimensional Selectivity Estimation Using Compressed Histogram Information ","SIGMOD International Conference Management of Data Conference",24,5,396,"JLee"
"397",397,"JLee Chin WanChung Deok HwanKim Seok JuChun Seok LyongLee","Similarity Search for Multidimensional Data Sequences ","ICDE International Conference Data Engineering",24,6,397,"JLee"
"398",398,"JLee JPLee","Viewing Specification and Interactions for Virtual Reality Applications"," th Graduate Student Conference Computer Science SUNY pages",25,10,398,"JLee"
"399",399,"JLee JPLee","Views, Visualization and Databases"," Proceedings of the Workshop Database Issues for Data Visualization A Wierse and G G Grinstein eds Springer Verlag Lecture Notes Computer Science",25,11,399,"JLee"
"400",400,"JLee JPLee GGGrinstein","An Architecture for Retaining and Analyzing Visual Explorations of Databases"," Proceedings of IEEE Visualization pages",25,12,400,"JLee"
"401",401,"JLee DASouthard JPLee GGGrinstein RMitchell ","Case Study: A Virtual Reality Environment"," Poster Presentation First International Symposium Virtual Reality San Jose Computer Animation",25,13,401,"JLee"
"402",402,"JLee DASouthard JPLee GGGrinstein","Virtual Reality Environment for Rapid Prototyping"," ICAT Conference",25,14,402,"JLee"
"403",403,"JLee BhavaniMThuraisingham CraigMWittenbrink DanielAKeim","Database Issues for Data Visualization: Supporting Interactive Database Explorartion ","Workshop Database Issues for Data Visualization",25,15,403,"JLee"
"404",404,"JLee ","Data Exploration Interactions and the ExBase System ","Workshop Database Issues for Data Visualization",25,1,404,"JLee"
"405",405,"JLee ","Views, Visualization and Databases ","Workshop Database Issues for Data Visualization",25,2,405,"JLee"
"406",406,"JLee DanielBCarr GeorgesGGrinstein JeffreySaffer JohnKinney","The Next Frontier for Bio- and Cheminformatics Visualization ","IEEE Computer Graphics and Applications",25,3,406,"JLee"
"407",407,"JLee RFErbacher GGGrinstein JPLee HLevkowitz LMasterman RPickett SSmith","Exploratory Visualization Research at the University of Massachusetts Lowell"," Computers and Graphics n pages",25,4,407,"JLee"
"408",408,"JLee GeorgesGGrinstein HaimLevkowitz LisaMasterman RobertFErbacher RonPickett StuartSmith","Exploratory visualization research at the University of Massachusetts at Lowell ","Computers amp Graphics",25,5,408,"JLee"
"409",409,"JLee GeorgesGGrinstein","An Architecture for Retaining and Analyzing Visual Explorations of Databases ","IEEE Visualization",25,6,409,"JLee"
"410",410,"JLee DanielAKeim EricESumner JohnBoyle MatthiasHemmje StephenGEick","Database Issues for Data Visualization: Interaction, User Interfaces, and Presentation ","Workshop Database Issues for Data Visualization",25,7,410,"JLee"
"411",411,"JLee JPLee GGGrinstein","Describing Visual Interactions to the Database: Closing the Loop Between User and Data"," Proceedings of SPIE The International Society for Optical Engineering Visual Data Exploration and Analysis III San Jose Computer Animation volume pages",25,8,411,"JLee"
"412",412,"JLee JPLee","Database Exploration Interactions and the ExBase System"," Database Issues for Data Visualization J P Lee and G G Grinstein eds Lecture Notes Computer Science Springer Verlag pages",25,9,412,"JLee"
"413",413,"JLee KwanwooLee KyoChulKang","Concepts and Guidelines of Feature Modeling for Product Line Software Engineering ","ICSR International Conference Software Reuse",26,1,413,"JLee"
"414",414,"JLee EunmanKoh KwanwooLee KyoChulKang PatrickDonohoe","Using a Marketing and Product Plan as a Key Driver for Product Line Asset Development ","SPLC Software Product Lines",26,2,414,"JLee"
"415",415,"JLee KwanwooLee KyoChulKang SajoongKim","Feature-Oriented Engineering of PBX Software ","APSEC",26,3,415,"JLee"
"416",416,"JLee KwanwooLee KyoChulKang SajoongKim","Feature-Oriented Engineering of PBX Software for Adaptability and Reuseability ","Softw Pract Exper",26,4,416,"JLee"
"417",417,"JLee KyoChulKang PatrickDonohoe","Feature-Oriented Project Line Engineering ","IEEE Software",26,5,417,"JLee"
"418",418,"JLee EuiseobShin KijooKim KyoChulKang MoonhangHuh SajoongKim","FORM: A Feature-Oriented Reuse Method with Domain-Specific Reference Architectures ","Annals of Software Engineering",26,6,418,"JLee"
"419",419,"JLee HyoSoonPark JungShinPark MiSunDo SungHoonYoon TaeHyounKim","Vertical Handoff Procedure and Algorithm between IEEE WLAN and CDMA Cellular Network ","CDMA Code Division Multiple Access International Conference",26,7,419,"JLee"
"420",420,"JLee DKAhn JSPark HYPark YCShin JYLee SBLee YISeo YMJin","Analysis on statistical characteristics of WWW traffic on IP Level","Proceedings of the th International Conference Information Networking ICOIN International Conference Information Networking Hsinchu C C",27,10,420,"JLee"
"421",421,"Mi SunDo YoungjunPark Jai YongLee","Channel Assignment with QoS Guarantees for a Multi-Class Multi-Code CDMA System","Vehicular Technology IEEE Transactions Volume Issue Page s",27,11,421,"JLee"
"422",422,"Mi SunDo Young JunPark Jai YongLee","Capture with Delay and Power Randomization in Spread Spectrum CDMA Slotted ALOHA System","Proceedings of the th International Conference Information Networking ICOIN International Conference Information Networking Hsinchu C C",27,12,422,"JLee"
"423",423,"Mi sunDo Jai yongLee Sang BaeLee","A QoS Guaranteed Code Allocation Scheme in Multi-Code CDMA Network","Proceedings of the International Technical Conference Circuits Systems Computer and Communications Niigata",27,13,423,"JLee"
"424",424,"Mi sunDo Jung ShinPark Hahnearl Jeon Jai YongLee","The Effect of Spreading Gain control on a CDMA Slotted ALOHA system"," for publication Computer Communications",27,14,424,"JLee"
"425",425,"IHwang TKim MJang JLee SLee HOh MKim","A Method to Derive a Single-EFSM from Communicating Multi-EFSM for Data Part Testing","Proceedings of IFIP International Federation for Information Processing TC th International Workshop Testing of Communicating Systems IWTCS Cheju Korea",27,15,425,"JLee"
"426",426,"IksoonHwang TaehyongKim SungbackHong Jai YongLee","Test selection for a non-deterministic FSM","Computer Communications",27,16,426,"JLee"
"427",427,"JLee MSJang DSPark JYLee SBLee EKCho BMJin","An integrated automatic tool for generating test cases from specification written in Estelle","Proceedings of the th International Conference Information Networking ICOIN International Conference Information Networking",27,17,427,"JLee"
"428",428,"Jai yongLee","A Method to Derive a Single-EFSM from Communicating Multi-EFSM for Data Part Testing","Testing of Communicating Systems Chapman Hall pp",27,50,428,"JLee"
"429",429,"JLee HahnearlJeon Hyung TaekKim Sung DaeKim Yong JoonKim","Load Balancing Using Modified Cost Function for Constraint-Based Routing over MPLS Networks ","ICOIN International Conference Information Networking",27,18,429,"JLee"
"430",430,"Kwang JoLee MyungChulJung JaiyongLee","Enhanced Micro Mobility Scheme","ICITA Bathurst",27,51,430,"JLee"
"431",431,"JLee HahnearlJeon Hyung TaekKim Sung DaeKim YoungJoonKim","Performance Analysis of QoS Routing with Network Dependant Delay Cost ","ICOIN International Conference Information Networking",27,19,431,"JLee"
"432",432,"JLee DoYLee","A Well-Defined Estelle Specification for the Automatic Test Generation ","IEEE Trans Computers",27,52,432,"JLee"
"433",433,"Jai YongLee","An Approach for the Automatic Conformance Testing for a Specification Written in Estelle","ISO JTC WG Seoul Korea",27,53,433,"JLee"
"434",434,"Jai YongLee DYLee","An Automatic Test Generation Technique for a Specification Written in Estelle","IEEE Trans Computer",27,54,434,"JLee"
"435",435,"Keum MoLee Myung ChulJung Sang WooKang Jai YongLee","Network Configuration Management Framework Using WBEM","ITC International Test Conference CSCC Tokushima pp",27,55,435,"JLee"
"436",436,"JLee DoYLee","Performance Comparison of Bridge Algorithms in Interconnected Local Area Networks ","Computer Networks and ISDN Systems",27,56,436,"JLee"
"437",437,"Jai YongLee DYLee","Performance of Bride Algorithms in Interconnected Local Area Network","Computer Networks ad ISDN Systems North Publishing",27,57,437,"JLee"
"438",438,"HyunJunLee MyoungChulJung JaiyongLee","Optimized Paging Cache Mappings for efficient location management","ICITA Bathurst",27,58,438,"JLee"
"439",439,"JLee JHLee JYLee SBLee","Architecture of multichannel DQDB network,","Electronics Letters IEE",27,59,439,"JLee"
"440",440,"Myung CheulJung Jung ShinPark Dong MinKimHyo SoonPark Jai YongLee","Optimized Handoff Management Method Considering Micro Mobility in Wireless Access Network","HSNMC Cheju Island Korea pp",27,20,440,"JLee"
"441",441,"JLee TWKang SHRyu JSPark KHLee JYLee SBLee","Channel Allocation Scheme using Fuzzy Reasoning Method for Multimedia PCS Environment","Proceedings of International Technical Conference Circuits Systems Computer Communications ITC International Test Conference CSCC Okinawa",27,21,441,"JLee"
"442",442,"Ji EunKang Dong MinKim Yong ChulShin Hee YoonPark Jai YongLee","Performance Evaluation of TCP over WCDMA RLC","ICOIN International Conference Information Networking Cheju Island Korea C C",27,22,442,"JLee"
"443",443,"Kee TaekKim Jae HyunKim Dong KeunKim JaiyongLee","Efficient Explicit Mobile Multicast Routing Protocol E^ MMP ","ICITA Bathurst",27,23,443,"JLee"
"444",444,"JLee YIKim JHChung CSLim JYLee SBLee","A Hybrid Performance Management Scheme for OAM Function in ATM Network","Proceedings of the th International Conference Information Networking ICOIN International Conference Information Networking Taipei",27,24,444,"JLee"
"445",445,"JLee YIKim JHChung CSLim JYLee SBLee","A Hybrid Performance Management Scheme for OAM Function supporting QoS management in ATM Network","Proceedings of IEEE International Conference Communication ICC International Conference Communications Montreal",27,25,445,"JLee"
"446",446,"Sung DaeKim HahnearlJeon Jai YongLee Yong JoonKim Hyung TaekKim","Load Balancing Using Modified Cost Function for Constraint-based Routing Over MPLS Networks","Published LNCS p ff",27,26,446,"JLee"
"447",447,"JLee SCKim JYLee SBLee","A Link Control Scheme using Self-Reflecting Signal in Global Beam Satellite Network","IEEE Communications Letters",27,27,447,"JLee"
"448",448,"JLee DoYLee","Test Generation for the Specification Written in Estelle ","PSTV Protocol Specification Testing and Verification",27,60,448,"JLee"
"449",449,"JLee Dong MinKim Hee YoonPark Ji EunKang Yong ChulShin","Performance Evaluation of TCP over WCDMA RLC ","ICOIN International Conference Information Networking",27,28,449,"JLee"
"450",450,"Jai YongLee DYLee","Test Generation for the Specification Written in Estelle Protocol Specification","Test and Verification XI Elservier Publishing North",27,61,450,"JLee"
"451",451,"JLee BJKim JYLee YKKim DHKim","Performance Evaluation of Telecommunication Network for ITS Services","Advanced Simulation Technology Conference San Diego Computer Animation",27,29,451,"JLee"
"452",452,"JLee YYOh JWSon WHCho JYLee SBLee","A Centralized Approach in Multi-channel Access Scheme for Single-hop WDM Networks","Proceedings of International Technical Conference Circuits Systems Computer Communications ITC International Test Conference CSCC Okinawa",27,62,452,"JLee"
"453",453,"JLee YYOh YIKim BJHa JYLee SBLee","Dynamic Bandwidth Management for VBR MPEG Traffic using ATM OAM Cell","Proceedings of the th International Conference Information Networking ICOIN International Conference Information Networking Tokyo",27,63,453,"JLee"
"454",454,"HyosoonPark SunghoonYoon TaehyounKim JungshinPark MisunDo JaiyongLeeCDMACELLULARNETWORK","CIC , Seoul, Korea, , pp - ","",27,64,454,"JLee"
"455",455,"JLee JSPark SHLee SCKim JYLee SBLee","A Conferencing System for Real-Time, Multiparty, Multimedia Services","Proceedings of International Conference Consumer Electronics ICCE Los Angels Computer Animation",27,65,455,"JLee"
"456",456,"JLee JHPark CHKim JYLee EKCho BMJin","Design and implementation of CFG Generator for Estelle specification","Proceedings of International Council for Computer Communicatons ICCC Seoul Korea",27,66,456,"JLee"
"457",457,"JLee JSPark SCKim JHLee JYLee SBLee","A Flexible Communication Architecture to Support Multimedia Services in High Speed Network","Proceedings of the th International Conference Information Networking ICOIN International Conference Information Networking Tokyo",27,67,457,"JLee"
"458",458,"JaesungPark SangheonLee Seung cheonKim Junho Lee Jai yongLee Sang baeLee","A Flexible Communication Architecture to Support Multimedia Services in High Speed Network","Information Networking ASIA pp",27,68,458,"JLee"
"459",459,"Jae SungPark Jai YongLee Sang BaeLee","Internet Traffic Measurement and anaysis in a high speed network environment: Workload and flow characteristics","JCN",27,69,459,"JLee"
"460",460,"JLee SCKim SHLee JSPark JYLee SBLee","A Real-Time Multimedia Synchronization Mechanism based on the Level-Variation of Fixed-length Buffer","Proceedings of International Technical Conference Circuits Systems Computer Communications ITC International Test Conference CSCC Okinawa",27,30,460,"JLee"
"461",461,"JLee HyunChangKim JiEunKang DongMinKim JaiYongLee","A Study of Optimization with Timestamp for AODV Protocol in ADHOC Network","ISCIT Chiang Mai pp",27,31,461,"JLee"
"462",462,"Dong MinKim Bum JoonKim Won SeoPark Jae SungPark Jai YongLee","TCP Enhancement for Wireless Internet","ITC International Test Conference CSCC Tokushima pp",27,32,462,"JLee"
"463",463,"JLee THKim ISHwang CMPark JYLee SBLee","Automatic Test Case Generation of Real Protocols : Framework and Methodology","Proceedings of IFIP International Federation for Information Processing TC WG Joint International Conference Formal Description Techniques for Distributed Systems and Communication Protocols FORTE Formal Techniques for Networked and Distributed Systems XI and Protocol Specification Testing and Verification PSTV Protocol Specification Testing and Verification XVIII",27,33,463,"JLee"
"464",464,"Tae hyoungKim Ik soonHwang Min seokJang Jai YongLee","Test Case Generation of a Communication Protocol by an Adaptive State Exploration","Computer Communications",27,34,464,"JLee"
"465",465,"JLee THKim ISHwang MSJang SWKang JYLee SBLee","Test Case Generation of a Protocol by a Fault Coverage Analysis","Proceedings of the th International Conference Information Networking ICOIN International Conference Information Networking Tokyo",27,35,465,"JLee"
"466",466,"Tae HyongKim Ik soonHwang Min seokJang Jai yongLee Sang baeLee","Test Generation of a Communication Protocol in an EFSM Model","Information Networking ASIA pp",27,36,466,"JLee"
"467",467,"Soon DonKwon Jung ShinPark JaiyongLee","A New Route Cache Scheme in On-Demand","ICITA Bathurst",27,37,467,"JLee"
"468",468,"JLee DSPark MSJang SHLee JYLee SBLee","A protocol Machine Configurator for Highly Flexible Transport Protocol","Proceedings of IEEE International Conference Communication ICC International Conference Communications",27,70,468,"JLee"
"469",469,"JLee JaiYongLee","A Conformance Testig Framework for Applying Test Purposes Protocol Test Systems","Chapman Hall",27,38,469,"JLee"
"470",470,"JLee Chan MinPark Ik SoonHwang Sang BaeLee Tae HyongKim","Automatic Test Case Generation of Real Protocols: Framework and Methodology ","FORTE Formal Techniques for Networked and Distributed Systems",27,71,470,"JLee"
"471",471,"JLee HTLee JWSon JYLee SBLee","A crossbar based gigabit packet switch with an input-polling shared bus arbitration mechanithm","Proceedings of IEEE International Switching Symposium ISS Toronto",27,39,471,"JLee"
"472",472,"JLee JongbumRyou SungdaeKim HanhearlJeon DongminKim JaiyongLee","Suggestion of TCP Algorithm in Diffserv using MPLS","ISCIT Chiang Mai pp",27,72,472,"JLee"
"473",473,"JLee SHRyu JSPark HEJeon JYLee SBLee","Adaptive Time-Base Location Management Scheme using Fuzzy Logic","Proceedings of the th International Conference Information Networking ICOIN International Conference Information Networking Cheju Korea A A",27,73,473,"JLee"
"474",474,"JLee SHRyu KHLee YYOh JYLee SBLee","Variable Location Management Scheme Adaptive to Mobile Characteristics","Proceedings of International Conference Consumer Electronics ICCE Los Angeles Computer Animation",27,74,474,"JLee"
"475",475,"JLee CShim KHPark JHLee JYLee SBLee","A New Ring Protocol for ATM-MAN","Proceedings of International Council for Computer Communicatons ICCC Seoul Korea",27,75,475,"JLee"
"476",476,"JLee CShim WHCho SHLee ITRyoo JYLee SBLee","Ring Protocol for ATM-LAN/MAN : Y-Ring Protocol","Proceedings of IEEE GLOBECOM",27,76,476,"JLee"
"477",477,"JLee JWSon JHLee JYLee SBLee","A Dynamic Resource Allocation Algorithm Based on Multiple Traffic Structure in ATM Networks","Proceedings of Asia Pacific Conference Communications APCC Osaka",27,77,477,"JLee"
"478",478,"JWSon YYOh HTLee Jai YongLee SBLee","Input Polling Arbitration Mechanism for a Gigabit Packet Switch","Electronics Letters IEE",27,78,478,"JLee"
"479",479,"JWSon YYOh HTLeeJai YongLee SBLee","Performance of an input-queued ATM switch with even/odd switching planes,","Electronics Letters IEE",27,79,479,"JLee"
"480",480,"JLee BMChin THKim ISHwang MSJang JYLee SBLee","Generation of Reliable and Optimized Test Cases for Data Flow Test with a Formal Approach","Proceedings of the th International Conference Information Networking ICOIN International Conference Information Networking Taipei",27,1,480,"JLee"
"481",481,"JLee WHCho CShim MLSong JYLee SBLee","MCDQDB Multi-Channel DQDB Using WDM Wavelength Division Multiplexing ","Proceedings of IEEE GLOBECOM",27,2,481,"JLee"
"482",482,"JLee WHCho SHLee JYLee SBLee","Multi-channel DQDB architecture for MAN","Proceedings of Jonit Technical Conference Circuits Systems Computer Communications JTC CSCC Kumamoto",27,3,482,"JLee"
"483",483,"JLee YHChoi KHLee JYLee SBLee","Hierarchical Performance Management of ATM Networks using OAM MIB","Proceedings of International Council for Computer Communicatons ICCC Cannes",27,4,483,"JLee"
"484",484,"JLee YHChoi KHLee SYChang CPark JYLee SBLee","Hierarchical Performance Management using OAM MIB in ATM Networks","the Proceedings of IEEE GLOBECOM",27,5,484,"JLee"
"485",485,"JLee YHChoi WSSong CPark HSKang YSShim JYLee SBLee","OAM-based ATM Network Management Information Architecture : SNMP Agent","Proceedings of International Symposium Network Operations and Management ISNOM",27,6,485,"JLee"
"486",486,"Yong HoonChoi Kil HungLee Jai YongLee Sang BaeLee","OAM MIB : An End-to-end Performance Management Solution for ATM","IEEE Journal Selected Areas Communications",27,7,486,"JLee"
"487",487,"JLee YHChoi KHLee JYLee SBLee","A Method of Gathering End-to-end Management Information","Proceedings of IEEE Network Operations and Management Symposium NOMS New Orleans",27,8,487,"JLee"
"488",488,"Seung hoonChoi Bum JoonKim Dong MinKim Jae YongLee","Slot Allocation and Analysis of QoS for a Satellite-ATM MAK Protocol","APCC Asic Pacific Conference Communication Seoul",27,9,488,"JLee"
"489",489,"JLee KHLee YHChoi DSPark TWKang SHJeon JYLee SBLee","A Cost Evaluation of Disjoint Protection Schemes with Dynamic Bandwidth Control","Proceedings of the th International Conference Information Networking ICOIN International Conference Information Networking Cheju Korea C C",27,40,489,"JLee"
"490",490,"JLee HTLee JWSon JYLee SBLee","Design and Implementation of Gigabit Packet Switch with Multi-path Routing Capability"," Proceedings of International Conference Telecommunicatons ICT International Conference Telecommunications",27,41,490,"JLee"
"491",491,"JLee KHLee YHChoi TWKang MSDo JYLee SBLee","Efficient Restoration Scheme for VP-based ATM Networks","Proceedings of Asia Pacific Network Operations and Management Symposium APNOMS Seoul Korea",27,42,491,"JLee"
"492",492,"Jai YongLee","FA LAN Protocol Implementation and the Development of Integrated FA Network","RIST Technical Research Report",27,43,492,"JLee"
"493",493,"JLee JaiYongLee","Formal Model of a Protocol Conformance Testing","ISO JTC WG",27,44,493,"JLee"
"494",494,"JLee KHLee YHChoi JYLee SBLee","Loop Expanding Fast Restoration","Proceedings of IEEE Network Operations and Management Symposium NOMS New Orleans",27,45,494,"JLee"
"495",495,"JLee KHLee YHChoi JYLee SBLee","QoS Restoration using a Disjoint Path Group in ATM Networks","Proceedings of the Sixth IFIP International Federation for Information Processing IEEE International Symposium Integrated Network Management",27,46,495,"JLee"
"496",496,"Jai yongLee","Multimedia Traffic Characteristics in Internet","KTIS pp",27,47,496,"JLee"
"497",497,"JLee JWSon YYOh HTLee JYLee SBLee","Performance Analysis of Input-polling Arbitration Method in Fiber Channel-based Gigabit LAN","Proceedings of International Technical Conference Circuits Systems Computer Communications ITC International Test Conference CSCC Seoul Korea",27,80,497,"JLee"
"498",498,"JLee JaiYongLee","A Master/Slave Measurement Technique for an Operating Ethernet Network","IEEE Network Magazine",27,48,498,"JLee"
"499",499,"Bong GyuSong Min SooKim Jai YongLee","Building Distributed Management Applications and QoS Monitoring using JMX with the IETF DISMAN-PING MIB","Chiang Mai pp",27,81,499,"JLee"
"500",500,"Jai YongLee","A Method to Derive a Control flow Graph from a Specification Written in Estelle","ISO JTC WG Seoul Korea",27,49,500,"JLee"
"501",501,"Chang WooYang Chung HoKim Jang WooSon Jai YongLee","Novel MAC Protocol for Slotted WDM Ring Network","ITC International Test Conference CSCC Tokushima pp",27,82,501,"JLee"
"502",502,"JLee ConanCAlbrecht JayFNunamaker","Experiences with Collaborative Applications that Support Distributed Modeling ","HICSS INTERNATIONAL CONFERENCE SYSTEM SCIENCES",28,1,502,"JLee"
"503",503,"JLee ConanCAlbrecht JayFNunamaker PaulBenjaminLowry","Users Experiences in Collaborative Writing Using Collaboratus: An Internet-Based Collaborative Work ","HICSS INTERNATIONAL CONFERENCE SYSTEM SCIENCES",28,2,503,"JLee"
"504",504,"JLee KreggAytes MarkPendergast","Supporting the group creation of formal and informal graphics during business process modeling ","Interacting with Computers",28,3,504,"JLee"
"505",505,"DDean JLee JNunamaker","Group Tools and Methods to Support Data Model Development, Standardization, and Review,","Proceedings of the th Annual HICSS INTERNATIONAL CONFERENCE SYSTEM SCIENCES",28,4,505,"JLee"
"506",506,"JLee DouglasLDean DouglasRVogel RichardEOrwig","Modeling with a Group Modeling Tool: Group Support, Model Quality, and Validation ","HICSS INTERNATIONAL CONFERENCE SYSTEM SCIENCES",28,5,506,"JLee"
"507",507,"DDean JLee MPendergast AHickey JNunamaker","Enabling the Effective Involvement of Multiple Users: Methods and Tools for Collaborative Software Engineering,","Journal of Management Information Systems Winter",28,6,507,"JLee"
"508",508,"DDean JLee ROrwig DVogel","Technological Support for Group Process Modeling,","Journal of Management Information Systems Winter",28,7,508,"JLee"
"509",509,"JLee AnnMHickey DongsongZhang EricLSantanen LinaZhou","ColD SPA: A Tool for Collaborative Process Model Development ","HICSS INTERNATIONAL CONFERENCE SYSTEM SCIENCES",28,8,509,"JLee"
"510",510,"JLee AHickey DZhang ESantanen LZhou","ColD SPA: A Tool For Collaborative Process Model Development","forthcoming Proceedings of the rd Annual HICSS INTERNATIONAL CONFERENCE SYSTEM SCIENCES",28,9,510,"JLee"
"511",511,"JLee HSarjoughian FSimcox SVahie BZeigler","A Group-based Approach for Distributed Model Construction,","Proceedings of the st Annual HICSS INTERNATIONAL CONFERENCE SYSTEM SCIENCES",28,10,511,"JLee"
"512",512,"JLee DDean DVogel","Tools and Methods for Group Data Modeling: A Key Enabler of Enterprise Modeling,","ACM SIG GROUP Bulletin Special Issue Modeling",28,11,512,"JLee"
"513",513,"JLee BorisNevstrujev DouglasLDean MarkPendergast NianKatic","Current Advances in Group-Supported Business Process Reengineering ","HICSS INTERNATIONAL CONFERENCE SYSTEM SCIENCES",28,12,513,"JLee"
"514",514,"MPendergast DDean JLee BNevstujev NKatic","Current Advances in Group-Supported Business Process Reengineering,","Proceedings of the th Annual HICSS INTERNATIONAL CONFERENCE SYSTEM SCIENCES",28,13,514,"JLee"
"515",515,"MPendergast KAytes JLee","Supporting the Group Creation of Formal and Informal Graphics During Business Process Modeling,","Interacting with Computers p",28,14,515,"JLee"
"516",516,"HSarjoughian SVahie JLee","Group-Enabled DEVS Model Construction Methodology for Distributed Organizations,","Proceedings of AeroSense SPIE The International Society for Optical Engineering Publications",28,15,516,"JLee"
"517",517,"DVogel DDean ROrwig JLee CArthur","Re-engineering with Enterprise Analyzer,","Proceedings of the th Annual HICSS INTERNATIONAL CONFERENCE SYSTEM SCIENCES",28,16,517,"JLee"
"518",518,"GVreede DDean JLee DVogel ROrwig","Collaborative Design of Organizational Systems,","Association for Information Systems Americas Conference Information Systems",28,17,518,"JLee"
"519",519,"JLee BernardPZeigler FSimcox HessamSSarjoughian SVahie","A Group-Based Approach for Distributed Model Construction ","HICSS INTERNATIONAL CONFERENCE SYSTEM SCIENCES",28,18,519,"JLee"
"520",520,"JLee Byoung TakZhang JangminO","Stock Trading System Using Reinforcement Learning with Cooperative Agents ","ICML International Conference Machine Learning",29,1,520,"JLee"
"521",521,"JLee JangminO","A Multi-agent Q-learning Framework for Optimizing Stock Trading Systems ","DEXA Database and Expert Systems Applications",29,2,521,"JLee"
"522",522,"JLee Byoung TakZhang KyuBaekHwang Seung WooChung","Construction of Large-Scale Bayesian Networks by Local to Global Search ","PRICAI Pacific Rim International Conference Artificial Intelligence",29,3,522,"JLee"
"523",523,"JLee Byoung TakZhang JeongHoChang YuseopKim","Topic Extraction from Text Documents Using Multiple-Cause Networks ","PRICAI Pacific Rim International Conference Artificial Intelligence",29,4,523,"JLee"
"524",524,"JLee SungDongKim","PATI: An Approach for Identifying and Resolving Ambiguities ","PRICAI Pacific Rim International Conference Artificial Intelligence",29,5,524,"JLee"
"525",525,"Jin SeokChae JongwooLee SungDongKim","A Two-Phase Stock Trading System Using Distributional Differences ","DEXA Database and Expert Systems Applications",29,6,525,"JLee"
"526",526,"JLee Peng ShengChen Ming YuHung Yuan ShinHwang RoyDz ChingJu JenqKuenLee","Compiler Support for Speculative Multithreading Architecture with Probabilistic Points-To Analysis,","ACM Principles and Practices of Parallel Programming ACM PPoPP San Diego",2,12,526,"JLee"
"527",527,"JLee Cheng WeiChen JenqKuenLee","Case Study: An infrastructure for C/ATLAS environment with object-oriented design and XML representation,","Journal of System and Software Elesvier",2,13,527,"JLee"
"528",528,"JLee Gwan HwanHwang","Communication set generations with CSD calculus and expression-rewriting framework ","Parallel Computing",2,30,528,"JLee"
"529",529,"JLee Peng ShengChen RoyDz ChingJu Yuan ShinHwang","Probabilistic Points-to Analysis ","LCPC Languages and Compilers for Parallel Computing",2,14,529,"JLee"
"530",530,"JLee Gwan HwanHwang JenqKuenLee Dz ChingJu","A Function-Composition Approach to Synthesize Fortran Array Operations,","Journal of Parallel and Distributed Computing",2,31,530,"JLee"
"531",531,"JLee Cheng WeiChen Chung KaiChen","Runtime Compositions and Optimizations of Parallel JavaBean Programs on Clustering Environments ","PDPTA Parallel and Distributed Processing Techniques and Applications",2,15,531,"JLee"
"532",532,"JLee Gwan HwanHwang","An Expression-Rewriting Framework to Generic Communication Sets for HPF Programs with Block-Cyclic Distribution ","IPPS International Parallel Processing Symposium SPDP Symposium Parallel and Distributed Processing",2,32,532,"JLee"
"533",533,"JLee Chung KaiChen Cheng WeiChen JenqKuenLee","Specification and Architecture Supports for Component Adaptations on Distributed Environments,"," IPDPS International Parallel and Distributed Processing Symposium",2,16,533,"JLee"
"534",534,"JLee Gwan HwanHwang JenqKuenLee","An Expression-Rewriting Framework to Generate Communication Sets for HPF Programs with Block-Cyclic Distribution,","IPPS International Parallel Processing Symposium SPDP Symposium Parallel and Distributed Processing",2,33,534,"JLee"
"535",535,"JLee Cheng WeiChen Rong GueyChang Tyng RueyChuang","Towards Automatic Support of Parallel Sparse Computation in Java with Continuous Compilation ","Concurrency Practice and Experience",2,17,535,"JLee"
"536",536,"JLee JenqKuenLee Ing KuenTsaur San YihHuang","``Laguage and Environment Support for Parallel Object I/O on Distributed Memory Environments,''","Proceedings of the th SIAM Society for Industrial and Applied Mathematics Conference Parallel Processing for Scientific Computing",2,50,536,"JLee"
