,Coauthor,Paper,Journal,AuthorID,PaperNO,PaperID,Author
185,M Miller;Ayananshu Banerjee;Gary Christensen;Sarang Joshi;Navin Khaneja;U Grenander;Larissa Matejic,"Statistical Methods in Computational Anatomy,",Statistical Methods Medical Research,2,134,185,MMiller
186,M Miller;John G Csernansky;Lei Wang;Sarang C Joshi;Mokhtar Gado;John G Morris;Michael I Miller,"Hippocampal Deformities Detected in Schizophrenia and Alzheimer's Disease by High Dimensional Brain Mapping,",European Neuropsychopharmacology Suppl S,2,48,186,MMiller
187,M Miller;Y Amit;M I Miller,"Large Deviations for the Asymptotics of Ziv-Lempel Codes for -D Gibbs Fields,",IEEE Trans Inform Theory,2,2,187,MMiller
188,M Miller;M I Miller;K E Mark,"A Statistical Study of Cochlear Nerve Discharge Patterns in Response to Complex Speech Stimuli,",J Acoust Soc Am,2,135,188,MMiller
189,M Miller;J G Csernansky;L Wang;D Rastogi-Cruz;J Posener;N Brickel;G Heydebrand;J Philip Miller;M I Miller,"Hippocampal Deformities in Schizophrenia Characterized by high Dimensional Brain mapping,",The American Journal of Psychiatry,2,49,189,MMiller
190,M Miller;M Bakircioglu;U Grenander;N Khaneja;M I Miller,"Curve Matching on Brain Surfaces Using Frenet Distances,",Human Brain Mapping,2,3,190,MMiller
191,M Miller;Michael I Miller;Matthew Cooper;Joseph Kostakis,"The Information Theory of Sensor Fusion,", ONR GTRI Workshop Target Tracking Sensor Fusion,2,136,191,MMiller
192,M Miller;Muge Bakircioglu;Sarang Joshi;Michael I Miller,"Landmark Matching on Brain Surfaces Via Large Deformation Diffeomorphisms on the Sphere,",Proceedings of the SPIE The International Society for Optical Engineering Medical Imaging,2,4,192,MMiller
193,M Miller;M I Miller;D L Snyder,"The Application of Maximum Entropy and Maximum-Likelihood for Spectral Estimation,",Proc IEEE Intl Inform Theory Sympos IEEE Inform Theory Group p,2,137,193,MMiller
194,M Miller;M Bakircioglu;S Joshi;M I Miller,"Landmark Matching on the Sphere Via Large Deformation Diffeomorphisms,",Proceedings of SPIE The International Society for Optical Engineering Medical Imaging Image Processing,2,5,194,MMiller
195,M Miller;M I Miller;D L Snyder,"The Role of Likelihood and Entropy in Incomplete-Data Problems: Applications to Estimating Point-Process Intensities and Toeplitz Constrained Covariances,",Proc of the IEEE,2,138,195,MMiller
196,A Banerjee;Gary Christensen;John Haller;Sarang Joshi;Michael Miller;Marcus Raichle,"Accommodating Anatomical Variability in Functional Imaging via Deformable Templates,",Proceedings of the th Annual Allerton Conference Communication Control and Computing University of at,2,6,196,MMiller
197,M Miller;Michael I Miller;Ulf Grenander;Joseph A Sullivan;Donald L Snyder,"Automatic Target Recognition Organized via Jump-Diffusion Algorithms,",IEEE Transactions Image Processing,2,139,197,MMiller
198,M Miller;Ayananshu Banerjee ; Gary E Christensen ; John G Csernansky ; John W Haller ; Lei Wang ; Sarang C Joshi,Gaussian Random Fields on Sub-Manifolds for Characterizing Brain Surfaces ,IPMI Information Processing Medical Imaging,2,7,198,MMiller
199,M Miller;A r Barker;C E Priebe;M I Miller;M Hosakari;J T Ratnanather;L Wang;M Gado;J C Morris;J C Csernansky,"Statistical Testing on Labelled Cortical Depth Maps to Identify Dementia Progression,",Proceedings of Joint Statistical Meetings,2,8,199,MMiller
200,M Miller;R C Barrett;A W McCarthy;M I Miller;R E Morley,"Gaussian Convolutions on a Massively Parallel Processor,",Proc st Annu Conf Inform Sci and Syst,2,9,200,MMiller
201,M Miller;J G Csernansky;L Wang;J Swank;J P Miller;M Gado;D McKeel;M I Miller;J C Morris,"Hippocampal Volume and Shape Predicts Cognitive Decline in the Elderly,",Neuroimage,2,50,201,MMiller
202,M Miller;J G Csernansky;L Wang;J Swank;J P Miller;M Gado;D McKeel;M I Miller;J C Morris,"Hippocampal Volume and Shape Predicts Cognitive Decline in the Elderly,",World Alzheimer Congress Stockholm,2,51,202,MMiller
203,M Miller;John G Csernansky;Lei Wang;Daniel Kido;Mokhtar Gado;John G Morris;Michael I Miller,"Hippocampal Morphometry in Dementia of the Alzheimer Type by Computer Algorithm,",Society of Neuroscience Abstracts,2,52,203,MMiller
204,M Miller;John C Csernansky;Sarang Joshi;Lei Wang;Mokhtar Gado;J Philip Miller;Ulf Grenander;Michael I Miller,"Hippocampal Morphometry in Schizophrenia by High Dimensional Brain Mapping ,",Proceedings of the National Academy of Science,2,53,204,MMiller
205,M Miller;M I Miller;D L Snyder;M J Turmon,"Iterative Maximum-Likelihood Estimation of Toeplitz-Constrained Covariances,",Proc th Annu Allerton Conf Commun Contr and Computing,2,140,205,MMiller
206,M Miller;John G Csernansky;Lei Wang;Sarang Joshi;J Philip Miller;Mokhtar Gado;Daniel Kido;Daniel McKeel;John C Morris;Michael I Miller,"Early DAT is Distinguished from Aging by High Dimensional Mapping of the Hippocampus,",Neurology,2,54,206,MMiller
207,M Miller;Pierre Moulin;Michael I Miller,"Detection Bounds for Automatic Target Recognition in Compressed Domain,",ISIT,2,141,207,MMiller
208,M Miller;John G Csernansky;Lei Wang;Sarang Joshi;J Philip Miller;Mokhtar Gado;Daniel Kido;Daniel McKeel;John C Morris;Michael I Miller,"Early DAT is Distinguished from Aging by High Dimensional Mapping of the Hippocampus,",First International Meeting of Alzheimer s Imaging Consortium DC,2,55,208,MMiller
209,M Miller;J O'Sullivan;Steven P Jacobs;Michael I Miller;Donald L Snyder,"A Likelihood-Based Approach to Joint Target Tracking and Identification,",Conference Record Twenty Seventh Asilomar Conference Signals Systems Computers volume,2,142,209,MMiller
210,M Miller;P Dupuis;U Grenander;M I Miller,"Variational Problems on Flows of Diffeomorphisms for Image Matching,",Quarterly J Applied Math ed D Mumford and W Freiberger,2,56,210,MMiller
211,Joseph O'Sullivan;Michael D DeVore;Vikas Kedia;Michael Miller,"SAR ATR Performance Using a Conditionally Gaussian Model,",IEEE Transactions Aerospace and Electronic Systems Page,2,143,211,MMiller
212,M Miller;Van Essen;D C ;Lewis;J W ;Drury;H A ;Hadjikhani;N ;Tootell;R B H ;Bakircioglu;M ;Miller;M I ,"Mapping visual cortex in monkeys and humans using surface-based atlases,",Vision Research,2,57,212,MMiller
213,M Miller;Joel A Posener;Lei Wang;Joseph L Price;Mokhtar Gado;Michael A Province;Michael I Miller;Casey M Babb;John G Csernansky,"High Dimensional Mapping of the Hippocampus in Depression,",The American Journal of Psychiatry,2,144,213,MMiller
214,M Miller;M Foltz;A Srivastava;M I Miller;U Grenander,"Detection of Multiple Airborne Targets from Multi-Sensor Data,",SPIE The International Society for Optical Engineering Proceedings Volume Radar Ladar Signal Processing and Applications,2,58,214,MMiller
215,M Miller;C Preza;M I Miller;L J Thomas; ;J G McNally,"A Regularized Linear Method for Reconstruction of -D Microscopic Objects from Optical Sections,",J Opt Soc Am A,2,145,215,MMiller
216,M Miller;D R Fuhrmann;M I Miller,"On the Existence of Positive Definite Maximum-Likelihood Estimates of Structured Covariance Matrices,",IEEE Trans Inform Theory,2,59,216,MMiller
217,M Miller;C E Priebe;M I Miller;J T Ratnanather,"Segmenting Magnetic Resonance Images via hierarchical Mixture Modellling,",Journal of the American Statistical Association,2,146,217,MMiller
218,M Miller;R Rabbitt;J Wiess;G E Christensen;M I Miller,"Mapping of Hyperelastic Deformable Templates,",Proceedings of SPIE The International Society for Optical Engineering s Geometric Methods Applied Imaging San Diego Computer Animation,2,147,218,MMiller
219,M Miller;J T Ratnanather;C Jing;M I Miller,"Computational Anatomy of the Brain,",National Partnership for Advanced Computational Infrastructure All Hands Meeting San Diego Supercomputer Center,2,148,219,MMiller
220,M Miller;J T Ratnanather;P E Barta;N A Honeycutt;N G Lee;H M Morris;A C Dziorny;M K Hurdal;G D Pearlson;M I Miller,"Dynamic programming generation of boundaries of local coordinatized submanifolds in the neocortex: application to the Planum Temporale ,",Neuroimage,2,149,220,MMiller
221,M Miller;D R Fuhrmann;M I Miller,"On the Singularity of Maximum-Likelihood Estimates of Structured Covariance Matrices,",Proc st Annu Conf Inform Sci and Syst,2,60,221,MMiller
222,M Miller;Joan Glaunès;Marc Vaillant;Michael I Miller,"Landmark Matching via Large Deformation Diffeomorphisms on the Sphere,",Journal of Mathematical Imaging and Vision special issue of Mathematics and Image Analysis,2,61,222,MMiller
223,M Miller;Ulf Grenander;Michael I Miller,"Computational Anatomy: An Emerging Discipline,",Quarterly of Applied Mathematics LVI,2,62,223,MMiller
224,M Miller;U Grenander;M I Miller,"Computational Anatomy: An Emerging Discipline,",feature article Statistical Computing and Graphics Newsletter,2,63,224,MMiller
225,M Miller;J T Ratnanather;K N Botteron;T Nishino;A B Massie;R M Lal;S G Patel;S Peddi;R D Todd;M I Miller,"Validating Cortical Surface Analysis of Medial Prefrontal Cortex,",NeuroImage,2,150,225,MMiller
226,M Miller;Ulf Grenander;M I Miller;G E Christensen,"Deformable Anatomical Data Bases Using Global Shape Models: a Position Paper for the Electronic Imaging of the Human Body Workshop,",Proceedings of the Cooperative Working Group Whole Body D Electronic Imaging of the Human Body,2,64,226,MMiller
227,M Miller;B Roysam;M I Miller,"Combining Stochastic and Syntactic Processing with Analog Computation Methods,",Digital Signal Process A Review Journal ed J,2,151,227,MMiller
228,M Miller;U Grenander;M I Miller;A Srivastava,"Hilbert-Schmidt Lower Bounds for Estimators on Matrix Lie Groups for ATR,",IEEE Trans Pattern Analysis and Machine Intelligence,2,65,228,MMiller
229,M Miller;B Roysam;M I Miller,"Grammars and Bayes Priors for Hierarchial Image Processing on Massively Parallel Processors,",Proc Allerton Conf,2,152,229,MMiller
230,M Miller;Ulf Grenander;Michael I Miller,"Representation of Knowledge In Complex Systems with discussion section ,",Journal of the Royal Statitical Society,2,66,230,MMiller
231,M Miller;T J Schaewe;M I Miller,"Parallel Algorithms for Maximum A-Posterori Estimation of Spin Density and Spin-Spin Decay in Magnetic Resonance Imaging,",IEEE Trans Med Imag,2,153,231,MMiller
232,Ulf Grenander;A Srivastava;M Miller,"Asymptotic Performance Analysis of Bayesian Object Recognition,",IEEE Transactions Information Theory pages,2,67,232,MMiller
233,M Miller;R M Schmich;M I Miller,"Stochastic Models of the Fast and Slow Components of Synaptic Recovery and Post-Synaptic Action Potential Generation,",Proc Assoc for Res Otolaryngology th Midwinter Meeting p,2,154,233,MMiller
234,M Miller;J Haller;G E Christensen;M I Miller;M Gado;D W McKeel ;J G Csernansky;M W Vannier,"A Comparison of Automated and Manual Segmentation of Hippocampus MR Images,",SPIE The International Society for Optical Engineering Proceedings of the Conference Medical Imaging San Diego,2,68,234,MMiller
235,M Miller;R M Schmich;M I Miller,"Stochastic Intensity of Hodgkin-Huxley-Based Spike Generation Models,",Proc Assoc for Res Otolaryngology th Midwinter Research Meeting,2,155,235,MMiller
236,M Miller;R M Schmich;M I Miller,"Stochastic Intensity of Neural Spike Discharge Based on Active Channel Dynamics,",Computational Neuroscience Academic Press,2,156,236,MMiller
237,M Miller;J Haller;G E Christensen;S C Joshi;M Gado;M I Miller;M W Vannier,"Functional and structural mapping of human cerebral cortex: Solutions are in the surfaces,",Y Bizais C Braillot and R Di Paola editors Information Processing Medical Imaging th International Conference Kluwer Academic Publishers Precision and Accuracy of a High Dimensional Transformation and Segmentation of MR Images of the Hippocampus,2,69,237,MMiller
238,M Miller;Robert M Schmich;Michael I Miller,"Stochastic Threshold Characterization of the Intensity of Active Channel Dynamical Action Potential Generation,",The American Physiological Society,2,157,238,MMiller
239,M Miller;Eli Shusterman;Michael I Miller;Bixio Rimoldi,"Rate-Distortion Theoretic Codebook Design for Automatic Object Recognition,",IEEE Transactions Information Theory pages,2,158,239,MMiller
240,M Miller;Kurt R Smith,Bayesian Inference of Regular Grammar and Markov Source Models ,NIPS Neural Information Processing Systems,2,159,240,MMiller
241,M Miller;J W Haller;A Banerjee;G E Christensen;A Z Snyder;M I Miller;M E Raichle,"High Dimensional Transformation of PET and MRI to Atlas Space,", Intl Conf Functional Mapping of the Human Brain,2,70,241,MMiller
242,M Miller;J Haller;G E Christensen;S C Joshi;J W Newcomer;M I Miller;J G Csernansky;M W Vannier,"Hippocampal MR Imaging Morphometry By Means of General Pattern Matching,",Radiology,2,71,242,MMiller
243,M Miller;J Haller;G E Christensen;S C Joshi;M I Miller;M Gado;J Csernansky;M W Vannier,"MRI Segmentation Using High Dimensional Transformations of a Digital Atlas,",Poster at American of Neuropsychopharmacology Conference San Juan Puerto Rico,2,72,243,MMiller
244,M Miller;Robert E Hogan;Kevin E Mark;Lei Wang;Sarang Joshi;Michael I Miller;Richard D Bucholz,"MR Imaging Deformation-Based Segmentation of the Hippocampus in Patients with Mesial Temporal Sclerosis and Temporal Lobe Epilepsy,",Epilepsia Suppl page,2,73,244,MMiller
245,M Miller;D L Snyder;M I Miller;T J Schulz,"Constrained Probability-Density Estimation from Noisy Data,",Proc Annu Conf Inform Sci and Syst,2,160,245,MMiller
246,M Miller;R E Hogan;K E Mark;L Wang;S Joshi;M I Miller;R D Bucholz,"Mesial Temporal Sclerosis and Temporal Lobe Epilepsy: MR Imaging Deformation-based Segmentation of the Hippocampus in Five Patients,",Radiology,2,74,246,MMiller
247,M Miller;Donald Snyder;D G Politte;M I Miller,"A Case Study in Statistical Image Processing: Positron Emission Tomography, - ",Spatial Statistics and Imaging A Possolo Ed Monograph Series Institute of Mathematical Statistics Computer Animation,2,161,247,MMiller
248,M Miller;S Jacobs;Joseph A O'Sullivan;M Faisal;A Srivastava;D L Snyder;M I Miller,"Automatic Target Recognition Using Sequences of High Resolution Radar Range Profiles,",ESSRL Monograph number ESSRL,2,75,248,MMiller
249,M Miller;D L Snyder;M I Miller;L J Thomas; ;D G Politte,"Noise and Edge Artifacts in Maximum-Likelihood Reconstruction for Emission Tomography,",IEEE Trans Med Imag,2,162,249,MMiller
250,M Miller;Avinash Jain ; Kannan Ramchandran ; Pierre Moulin,Information-Theoretic Bounds on Target Recognition Performance Based on Degraded Image Data ,IEEE Transactions Pattern Analysis and Machine Intelligence,2,76,250,MMiller
251,M Miller;D L Snyder;M I Miller,"Random Point Processes in Time and Space,", ed New Springer Verlag,2,163,251,MMiller
252,M Miller;A Jain;P Moulin;M I Miller;K Ramchandran,"Information-Theoretic Bounds on Target Recognition Performance Based on Degraded Image Data,",IEEE Transactions Pattern Analysis and Machine Intelligence pages,2,77,252,MMiller
253,M Miller;D L Snyder;M I Miller,"Estimation Under Quantum-Limited Conditions,",Topical Meeting Quantum Limited Imaging and Image Process Technical Digest Opt Soc Am,2,164,253,MMiller
254,M Miller;D L Snyder;M I Miller,"The Use of Grenander's Sieves in Quantum-Limited Imaging,",Proc th Annu Allerton Conf Commun Contr and Computing p,2,165,254,MMiller
255,M Miller;Avinash Jain;P Moulin;M I Miller;K Ramchandran,"Performance Bounds for ATR based on Compressed Data,",Proc th Army Compression Workshop,2,78,255,MMiller
256,M Miller;Donald Snyder;J A O'Sullivan;M I Miller,"The Use of Maximum-Likelihood Estimation for Forming Images of Diffuse Radar-Targets from Delay-Doppler Data,",IEEE Trans Inform Theory,2,166,256,MMiller
257,M Miller;D C Van Essen H Drury S Joshi;M I Miller,"Functional and Structural Mapping of Human Cerebral Cortex: Solutions Are In the Surfaces,",Proceedings of the National Academy of Science,2,79,257,MMiller
258,M Miller;D L Snyder;M I Miller,"The Use of Sieves to Stabilize Images Produced with the EM Algorithm for Emission Tomography,",IEEE Trans Nucl Sci,2,167,258,MMiller
259,M Miller;A Srivastava;M I Miller;U Grenander,Bayesian Automated Target Recognition, Handbook of Video and Image Processing editor Alan Bovik,2,168,259,MMiller
260,M Miller;Anuj Srivastava ; Ulf Grenander,Hilbert-Schmidt Lower Bounds for Estimators on Matrix Lie Groups for ATR ,IEEE Transactions Pattern Analysis and Machine Intelligence,2,169,260,MMiller
261,M Miller;S Joshi;M I Miller;G E Christensen;A Banerjee;T Coogan;U Grenander,"Hierarchical Brain Mapping via A Generalized Dirichlet Solution for Mapping Brain Manifolds,",Vision Geometry IV Proceedings of the SPIE The International Society for Optical Engineering s International Symposium Optical Science Engineering and Instrumentation San Diego Computer Animation,2,80,261,MMiller
262,M Miller;S Joshi;M I Miller,"Landmark Matching Via Large Deformation Diffeomorphisms,",IEEE Transactions Image Processing pages,2,81,262,MMiller
263,M Miller;S Joshi;M I Miller,"Maximum a Posteriori estimation with Good's Roughness for Optical Sectioning Microsopy,",Optical Society of America A,2,82,263,MMiller
264,M Miller;S Joshi;J Wang;M I Miller;D C Van Essen;U Grenander,"On the Differential Geometry of the Cortical Surface,",Vision Geometry IV Proceedings of the SPIE The International Society for Optical Engineering s International Symposium Optical Science Engineering and Instrumentation San Diego Computer Animation,2,83,264,MMiller
265,M Miller;A Srivastava;U Grenander;G R Jensen;M I Miller,"Jump-Diffusion Markov Processes on Orthogonal Groups for Object Recognition,",Journal of Statistical Planning and Inference Issues pages,2,170,265,MMiller
266,M Miller;S Joshi;Michael I Miller;Ulf Grenander,"On the Geometry and Shape of Brain Sub-Manifolds,",International Journal of Pattern Recognition and Artificial Intelligence,2,84,266,MMiller
267,M Miller;A Srivastava;M I Miller;U Grenander,"Jump-Diffusion Processes on Matrix Lie Groups for Bayesian Inference,",IEEE HOS Workshop,2,171,267,MMiller
268,M Miller;N Karamanos;M I Miller,"A New Method for Estimating Stimulus and Refractory Related Functions from Auditory-Nerve Discharges,",Basic Issues Hearing ed H Duifhuis et Academic Press,2,85,268,MMiller
269,M Miller;A Srivastava;M I Miller;U Grenander,"Lie Group Parameterization for Dynamics Based Prior In ATR,",Sixth Digital Signal Processing Workshop,2,172,269,MMiller
270,M Miller;N Khaneja ; Ulf Grenander,Dynamic Programming Generation of Curves on Brain Surfaces ,IEEE Transactions Pattern Analysis and Machine Intelligence,2,86,270,MMiller
271,M Miller;A Srivastava;M I Miller;U Grenander,"Multiple Target Direction of Arrival Tracking,",IEEE Transactions Signal Processing,2,173,271,MMiller
272,A Srivastava;M Cooper;M Miller;U Grenander,"Multi-Sensor Fusion and Performance Analysis of ATR,",Proc FUSION,2,174,272,MMiller
273,M Miller;N Khaneja;M I Miller;U Grenander,"Dynamic Programming Generation of Geodesics and Sulci on Brain Surfaces,",IEEE Trans Pattern Analysis and Machine Intelligence,2,87,273,MMiller
274,M Miller;Anuj Srivastava;Aaron D Lanterman;Ulf Grenander;Marc Loizeaux;Michael I Miller,"Monte Carlo Techniques for Automated Target Recognition,",Sequential Monte Carlo Methods Practice eds Arnaud Doucet Nando Freitas Neil Gordon Springer Verlag,2,175,274,MMiller
275,M Miller;J Kostakis;Matthew Cooper;Thomas J Green; ;Michael I Miller;Joseph A O'Sullivan;Jeffrey H Shapiro;Donald L Snyder,"Multispectral Active-Passive Sensor Fusion for Ground-Based Target Orientation Estimation,",Proc SPIE The International Society for Optical Engineering Automatic Target Recognition VIII Ed Firooz A Sadjadi,2,88,275,MMiller
276,M Miller;A Srivastava;M I Miller;U Grenander,"Ergodic Algorithms on Special Euclidean Groups for ATR,",Syst and Contr the st Century Birkha ser,2,176,276,MMiller
277,M Miller;Joseph Kostakis;Matthew Cooper;Thomas J Green; ;Michael I Miller;Joseph A O'Sullivan;Donald L Snyder,"Multispectral Sensor Fusion for Ground-Based Target Orientation Estimation: FLIR, LADAR, HRR,",Proc SPIE The International Society for Optical Engineering Automatic Target Recognition IX Ed Firooz A Sadjadi,2,89,277,MMiller
278,M Miller;A Srivastava;M I Miller;Ulf Grenander,"Ergodic Algorithms on Special Euclidean Groups for ATR,",Proceedings MTNS Publisher Birkhauser,2,177,278,MMiller
279,M Miller;M J Turmon;M I Miller,"Maximum-Likelihood Estimation of Complex Sinusoids and Toeplitz Covariances,",IEEE Trans Signal Process,2,178,279,MMiller
280,M Miller;M J Turmon;M I Miller,"Simulation Results for Maximum-Likehood Estimation of Toeplitz Constrained Covariances,",Proc st Annu Conf Inform Sci and Syst p,2,179,280,MMiller
281,M Miller;M F Beg;G Bhanot;M I Miller;J T Ratnanather;R Walkup;L Younes,"Computing Geodesic Distances on Anatomies,",NPACI All Hands Meeting UCSD Supercomputer Center,2,10,281,MMiller
282,M Miller;M Faisal Beg;Michael I Miller;Alain Trouve;Laurent Younes,"Computing Metrics via Geodesics on Flows of Diffeomorphisms,",International Journal of Computer Vision,2,11,282,MMiller
283,M Faisal Beg;Michael Miller;Alain Trouve;Laurent Younes,"Computational Anatomy: Computing Metrics on Anatomical Shapes,", IEEE Symposium Biomedical Imaging,2,12,283,MMiller
284,M Miller;M Faisal Beg;Dmitry Bitouk;Michael I Miller;Laurent Younes,"Metrics for Computational Anatomy and Image Analysis,",NPACI All Hands Meeting San Diego SuperComputing Center UCSD,2,13,284,MMiller
285,M Miller;M F Beg;A Majethia;M Browne;T H Kaiser;M Martone;K F Wong;A B Massie;J Homer;J T Ratnanather;M I Miller,"Enhancing tools to manipulate anatomical images: a step towards a deferated neuroscience image database,",NPACI All Hands Meeting San Diego Supercomputer Center Jolla Computer Animation,2,14,285,MMiller
286,M Miller;A Lanterman;M I Miller;D L Snyder,"Automatic Target Recognition via the Simulation of Infrared Scenes,",Proc of the Sixth Annual Ground Target Modeling and Validation Conference Keweenaw Research Center Tech Univ,2,100,286,MMiller
287,M Miller;L E Bergeron;A J Goldberg;S Y Kwon;M I Miller,"A Robust Adaptive Transform Coder for Kb/s Speech Transmission,",Proc Intl Conf Acoust Speech Signal Process,2,15,287,MMiller
288,M Miller;M Loizeaux;A Srivastava;M I Miller,"Estimation of Pose and location of Ground-Targets for ATR,",Proceedings SPIE The International Society for Optical Engineering the International Society fo rOptical Engineering X Issue,2,101,288,MMiller
289,M Miller;Dmitri Bitouk;Michael I Miller;Laurent younes,"Clutter Metrics for ATR,",IEEE Transactions Pattern Analysis and Machine Intelligence,2,16,289,MMiller
290,M Miller;K E Mark;M I Miller,"Bayesian Model Selection and Minimum Description -D Length Estimation of Auditory-Nerve Discharge Rates,",J Acoust Soc Am,2,102,290,MMiller
291,M Miller;Dmitri Bitouk;Ulf Grenander;Michael I Miller;Paritosh Tyagi,"Fisher information in transported generator clutter models,",AeroSense Automatic Target Recognition XI SPIE The International Society for Optical Engineering Proceedings,2,17,291,MMiller
292,M Miller;K E Mark;M I Miller;U Grenander,"Constrained Stochastic Language Models,",Image Models and their Speech Model Cousins ed S Levinson and L Shepp New Springer Verlag,2,103,292,MMiller
293,M Miller;Dmitri Bitouk;Michael I Miller;Laurent Younes,"Empirically generated Metric Spaces for ATR in Clutter,",Proceedings of the th Asilimor Conference signals Systems and Computers,2,18,293,MMiller
294,M Miller;K Mark;Michael I Miller;Ulf Grenander,"Parameter Estimation for Constrained Context Free Language Models,",DARPA Speech and Natural Language Workshop,2,104,294,MMiller
295,Levy Bucholz;Abed Marzouk;Henderson Michael Miller,"A Patient Specific Deformable Brain Atlas Accounting for Structural Variability Between Individual Patients,",AANS,2,19,295,MMiller
296,M Miller;M I Miller;A B Massie;J T Ratnanather;K N Botteron;J G Csernansky,"Bayesian construction of geometrically based cortical thickness metrics,",Neuroimage,2,105,296,MMiller
297,M Miller;A Srivastava;U Grenander,"Conditional-Mean Estimation via Jump-Diffusion Processes in Multiple Target Tracking/Recognition,",IEEE Transactions Signal Processing,2,106,297,MMiller
298,M Miller;M I Miller;C S Butler," -D Maximum A-Posteriori Estimation of SPECT on Massively Parallel Computers,",IEEE Trans Med Imag,2,107,298,MMiller
299,M Miller;M I Miller;L Younes,"Group Actions, Homeomorphisms, and Matching: A General Framework,",International Journal of Computer Vision Volume pages,2,108,299,MMiller
300,M Miller;M I Miller;M Hosakere;A R Barker;C E Priebe;N Lee;J T Ratnanather;L Wang;M Gado;J C Morris;J G Csernansky,"Labeled cortical mantle distnace maps quantify differences between dementia of the Alzheimer type and healthy aging,",Proceedings of the National Academy of Sciences pg,2,109,300,MMiller
301,M Miller;Aaron D Lanterman ; Ulf Grenander,Bayesian Segmentation via Asymptotic Partition Functions ,IEEE Transactions Pattern Analysis and Machine Intelligence,2,90,301,MMiller
302,M Miller;Aaron Lanterman;Matthew L Cooper;Michael I Miller,"Efficient Estimation of Thermodynamic State Incorporating Bayesian Model Order Selection,",Automatic Target Recognition IX SPIE The International Society for Optical Engineering Proc,2,91,302,MMiller
303,M Miller;A D Lanterman;M I Miller;D L Snyder,"General Metropolis-Hastings Jump Diffusions for Automatic Target Recognition in Infrared Scenes,",J Opt Engineering,2,92,303,MMiller
304,M Miller;A D Lanterman;M I Miller;D L Snyder;W J Miceli,"Jump-diffusion Processes for the Automated Understanding of FLIR Scenes,",Automatic Object Recognition IV Proc SPIE The International Society for Optical Engineering Ed Firooz J Sadjadi,2,93,304,MMiller
305,M Miller;M W Vannier;M I Miller;U Grenander,"Modeling and Data Structure for Registration to a Brain Atlas of Multidimentional Images,",Functional Neuroimaging ed L Thatcher et New Academic Press,2,180,305,MMiller
306,M Miller;A D Lanterman;J A O'Sullivan;M I Miller,"Kullback-Liebler Distances for Quantifying Clutter and Models,",Optical Engineering,2,94,306,MMiller
307,M Miller;L Wang;J S Swank;I E Glick;M Gado;M I Miller;J C Morris;J G Csernansky,"Changes in Hippocampal Volume and Shape Across Time Distinguis Dementia of the Alzheimer Type from Healthy Aging,",NeuroImage,2,181,307,MMiller
308,M Miller;A Lanterman;M I Miller;D L Snyder,"Implementation of Jump-diffusion Algorithms for Understanding FLIR Scenes,",Automatic Object Recognition V Proc SPIE The International Society for Optical Engineering Ed Firooz A Sadjadi,2,95,308,MMiller
309,M Miller;Lei Wang;Michael I Miller,"Construction of Statistical Templates for Cross-Modality Mapping,",Proceedings of the First Aachen Conference Neuropsychology Neurosurgery Psychiatry and Neurology Aachen,2,182,309,MMiller
310,M Miller;Lei Wang;Jing Cui;Michael I Miller,"Validating High-Dimensional Transformations of the Hippocampus,",NeuroImage Proceedings of the Fourth International Conference Functional Mapping of the Human Brain Montreal,2,183,310,MMiller
311,M Miller;A D Lanterman;D L Snyder;M I Miller,"Extension of Good's Roughness for maximum Penalized-Likelihood Estimation for Emission Tomography,",IEEE Trans Medical Imaging,2,96,311,MMiller
312,M Miller;Lei Wang;Michael I Miller,"Large-Deformation Image Matching Via Volume Imagery,",Proceedings of the International Symposium Optical Science Engineering and Instrumentation SPIE The International Society for Optical Engineering s rd Annual Meeting San Diego,2,184,312,MMiller
313,M Miller;A D Lanterman;M I Miller;D L Snyder,"Representations of Shape for Structural Inference in Infrared Scenes,",Proc SPIE The International Society for Optical Engineering th Annu Intl Sympos Aerosp Defense Sensing Simulation and Contr,2,97,313,MMiller
314,M Miller;L Wang;J S Swank;M I Miller;J C Morris;J G Csernansky,"Progressive Hippocampal Atrophy Distinguishes DAT and Healthy Aging,",Annual Meeting of the Society for Neuroscience,2,185,314,MMiller
315,M Miller;A Lanterman;M I Miller;D L Snyder,"Representations of Thermodynamic Variability in the Automated Understanding of FLIR Scenes,",Automatic Object Recognition Proc SPIE The International Society for Optical Engineering Ed Firooz A Sadjadi,2,98,315,MMiller
316,M Miller;J Wang;M I Miller;A T Ogielski,"A Stochastic Model of Synaptic Transmission and Auditory Nerve Discharge, Part I ,",Computation Neurons and Neural Systems ed F Eckman,2,186,316,MMiller
317,M Miller;A Lanterman;M I Miller;D L Snyder,"The Unification of Detection, Tracking, and Recognition for Millimeter Wave and Infrared Sensors,",Radar Ladar Processing Proc SPIE The International Society for Optical Engineering Ed William J Miceli,2,99,317,MMiller
318,M Miller;J Wang;M I Miller;A T Ogielski,"A Stochastic Model of Synaptic Transmission and Auditory Nerve Discharge, Part II ,",Computation Neurons and Neural Systems ed F Eckman,2,187,318,MMiller
319,M Miller;Lei Wang;Sarang C Joshi;Michael I Miller;John G Csernansky,"Statistical Analysis of Hippocampal Asymmetry in Schizophrenia,",NeuroImage,2,188,319,MMiller
