,Coauthor,Paper,Journal,AuthorID,PaperNO,PaperID,Author
299,S Lee;H -J Kang;S -W Lee," A Dependency-based Framework of Combining Multiple Experts for the Recognition of Unconstrained Handwritten Numerals, ",Proc Computer Vision and Pattern Recognition,1,38,299,SLee
300,S Lee;S Kang;S -W Lee," Handheld Computer Vision System for the Visually Impaired, ",Proc rd International Workshop Human friendly Welfare Robotic Systems Daejeon Korea,1,39,300,SLee
301,S Lee;J -S Park;H -J Kang;S -W Lee," Automatic Quality Measurement of Gray-Scale Handwriting Based on Extended Average Entropy, ",Proc th International Conference Pattern Recognition IV Barcelona,1,160,301,SLee
302,S Lee;H -S Park;S -W Lee," A Truly -D Hidden Markov Model for Off-line Handwritten Character Recognition, ",Pattern Recognition,1,161,302,SLee
303,S Lee;I T Podolak;S -W Lee," Finding Input Symbol Representations for Neural Networks, ",Proc th International Conference Neural Information Processing II Taejon Korea,1,162,303,SLee
304,S Lee;I T Podolak;A Bielecki;E Majkit;S -W Lee," A Hybrid Neural System for Phonematic Transformation, ",Proc th International Conference Pattern Recognition I Barcelona,1,163,304,SLee
305,S Lee;Frontiers in Handwriting Recognition ,IJDAR,,1,164,305,SLee
306,S Lee;H -K Roh;S -W Lee," Multiple People Tracking Using an Appearance Model Based on Temporal Color, ",Proc th International Conference Pattern Recognition IV Barcelona,1,165,306,SLee
307,S Lee;H -K Roh;S -W Lee," Multiple People Tracking Using an Appearance Model Based on Temporal Color, ",Biologically Motivated Computer Vision Lecture Notes Computer Science,1,166,307,SLee
308,S Lee;Hyung-Ki Roh,Multiple People Tracking Using a Appearance Model Based on Temporal Color ,Biologically Motivated Computer Vision,1,167,308,SLee
309,S Lee;Dae-Seok Ryu,Parameter-Free Geometric Document Layout Analysis ,IEEE Transactions Pattern Analysis and Machine Intelligence,1,168,309,SLee
310,S Lee;D -S Ryu;S -M Kang;S -W Lee," Parameter-independent Geometric Document Layout Analysis, ",Proc th International Conference Pattern Recognition IV Barcelona,1,169,310,SLee
311,S Lee;H -J Kang;S -W Lee," Evaluation on Selection Criteria of Multiple Numeral Recognizers the Fixed Number of Recognizers, ",Proc th International Conference Pattern Recognition City,1,40,311,SLee
312,S Lee;Seonghoon Kang,Multiple Object Tracking in Multiresolution Image Sequences ,Biologically Motivated Computer Vision,1,41,312,SLee
313,S Lee;Hee-Joong Kang,Experimental Results on the Construction of Multiple Classifiers Recognizing Handwritten Numerals ,ICDAR International Conference Document Analysis,1,42,313,SLee
314,S Lee;H -J Kang;S -W Lee," An Information-Theoretic Strategy for Constructing Multiple Classifier Systems, ",Proc th International Conference Pattern Recognition II Barcelona,1,43,314,SLee
315,S Lee;S Kang;H Byun;S -W Lee," Real-time Pedestrian Detection Using Support Vector Machines, ",International Journal of Pattern Recognition and Artificial Intelligence,1,44,315,SLee
316,S Lee;S Kang;H -R Byun;S -W Lee," Real-time Pedestrian Detection using Support Vector Machines, ",Pattern Recognition Support Vector Machines Lecture Notes Computer Science,1,45,316,SLee
317,S Lee;S Kang;S -W Lee," Real-time Tracking of Multiple Objects in Space-variant Vision based on Magnocellular Visual Pathway, ",Pattern Recognition,1,46,317,SLee
318,S Lee;Hee-Joong Kang ; Jeong-Seon Park,Automatic Quality Measurement of Gray-Scale Handwriting Based on Extended Average Entropy ,ICPR International Conference Pattern Recognition,1,47,318,SLee
319,S Lee;Hee-Jeong Kim ; Myung-Hyun Yoo,A Control Model for Vergence Movement on a Stereo Robotic Head Using Disparity Flux ,ICPR International Conference Pattern Recognition,1,48,319,SLee
320,S Lee;H -J Kim;M -H Yoo;S -W Lee," A Control Model for Vergence Movement on a Stereo Robotic Head Using Disparity Flow and Flux, ",Proc th International Conference Pattern Recognition IV Barcelona,1,49,320,SLee
321,S Lee;Ing-Shyh Shyu ; Jiming Liu ; Lo-Ting Tu ; Win-Win Lin ; Yuan Yan Tang,Offline Recognition of Chinese Handwriting by Multifeature and Multilevel Classification ,IEEE Transactions Pattern Analysis and Machine Intelligence,1,170,321,SLee
322,S Lee;Bong-Kee Sin ; Seon-Kyu Kim,Character Spotting Using Image-Based Stochastic Models ,ICDAR International Conference Document Analysis,1,171,322,SLee
323,S Lee;Bong-Kee Sin ; Hee-Seon Park ; Jongsub Moon,A -D HMM Method for Offline Handwritten Character Recognition ,IJPRAI International Journal of Pattern Recognition and Artificial Intelligence,1,172,323,SLee
324,S Lee;H -H Song;S -W Lee," LVQ Combined Simulated Annealing for Optimal Design of Large-set Reference Models, ",Neural Networks,1,173,324,SLee
325,S Lee;Hee-Heon Song ; Hee-Seon Park,A Self-Organizing Hierarchical Classifier for Multi-Lingual Large-Set Oriental Character Recognition ,IJPRAI International Journal of Pattern Recognition and Artificial Intelligence,1,174,325,SLee
326,S Lee;H -H Song;S -W Lee," A Self-Organizing Neural Tree for Large-set Pattern Classification, ",IEEE Trans Neural Networks,1,175,326,SLee
327,S Lee;H -H Song;S -W Lee," A Self-Organizing Neural Tree for Large-set Pattern Classification, ",Proc rd International Conference Document Analysis and Recognition Montreal,1,176,327,SLee
328,S Lee;Ching Y Suen ; Louisa Lam,A Systematic Evaluation of Skeletonization Algorithms ,IJPRAI International Journal of Pattern Recognition and Artificial Intelligence,1,177,328,SLee
329,C Y Suen;W -H Hsu;Patrick S P Wang;S Mori;T Zhang;Paul C K Kwok;L Lam;Seong-Whan Lee," Thinning algorithms for Oriental character recognition, ",Proc International Conference Computer Processing of Chinese and Oriental Languages Taipei,1,178,329,SLee
330,S Lee;Ching Y Suen ; Louisa Lam,Thinning Methodologies - A Comprehensive Survey ,IEEE Transactions Pattern Analysis and Machine Intelligence,1,179,330,SLee
331,S Lee;Dong-June Lee ; Hee-Seon Park,A New Methodology for Gray-Scale Character Segmentation and Recognition ,IEEE Transactions Pattern Analysis and Machine Intelligence,1,100,331,SLee
332,S Lee;Dong-June Lee ; Hee-Seon Park,A New Methodology for Gray-Scale Character Segmentation and Recognition ,IEEE Transactions Pattern Analysis and Machine Intelligence,1,101,332,SLee
333,S Lee;Dong-June Lee ; Hee-Seon Park,A New Methodology for Gray-Scale Character Segmentation and Recognition ,IEEE Transactions Pattern Analysis and Machine Intelligence,1,102,333,SLee
334,S Lee;Dong-June Lee ; Hee-Seon Park,A New Methodology for Gray-Scale Character Segmentation and Recognition ,IEEE Transactions Pattern Analysis and Machine Intelligence,1,103,334,SLee
335,S Lee;Dong-June Lee ; Hee-Seon Park,A New Methodology for Gray-Scale Character Segmentation and Recognition ,IEEE Transactions Pattern Analysis and Machine Intelligence,1,104,335,SLee
336,S Lee;Young Joon Kim,Direct Extraction of Topographic Features for Gray Scale Character Recognition ,IEEE Transactions Pattern Analysis and Machine Intelligence,1,50,336,SLee
337,S Lee;S -W Lee;D -J Lee;H -S Park," A New Methodology for Gray-Scale Character Segmentation and Recognition, ",IEEE Trans Pattern Analysis and Machine Intelligence,1,105,337,SLee
338,S Lee;Hee-Jeong Kim ; Myung-Hyun Yoo,Dynamic Vergence Using Disparity Flux ,Biologically Motivated Computer Vision,1,51,338,SLee
339,S Lee;S -W Lee;H -H Song," A New Recurrent Neural-Network Architecture for Visual Pattern Recognition, ",IEEE Trans Neural Networks,1,106,339,SLee
340,S Lee;Ju-Sung Kim ; Myoung-Young Yoon,Faxed image restoration using Kalman filtering ,ICDAR International Conference Document Analysis,1,52,340,SLee
341,S Lee;S -W Lee;S -M Kang;H -H Song," A New Recurrent Neural Network Architecture for Pattern Recognition, ",Proc th International Conference Pattern Recognition,1,107,341,SLee
342,S Lee;Y -M Kim;S -W Choi;S -W Lee," Fast Scene Change Detection Using Direct Feature Extraction from MPEG Compressed Videos, ",Proc th International Conference Pattern Recognition III Barcelona,1,53,342,SLee
343,S Lee;S -W Lee;Y -J Kim," A New Type of Recurrent Neural Network for Handwritten Character Recognition, ",Proc rd International Conference Document Analysis and Recognition Montreal,1,108,343,SLee
344,S Lee;S -Y Kim;S -W Lee," Gray-Scale Nonlinear Shape Normalization Method for Handwritten Oriental Character Recognition, ",International Journal of Pattern Recognition and Artificial Intelligence,1,54,344,SLee
345,S Lee;S -W Lee," Wearable Machine Vision Technologies for the Visually Impaired, ",Proc st Asian Conference Vision Hayama,1,109,345,SLee
346,S Lee;Jong Soo Kim,"Multi-lingual, multi-font and multi-size large-set character recognition using self-organizing neural network ",ICDAR International Conference Document Analysis,1,55,346,SLee
347,S Lee;Y -J Kim;S -W Lee," Multiresolution Recognition of Handwritten Numerals Wavelet Transform and Multilayer Cluster Neural Network, ",Proc rd International Conference Document Analysis and Recognition Montreal,1,56,347,SLee
348,S Lee;Young-Joon Kim,Multiresolution recognition of handwritten numerals with wavelet transform and multilayer cluster neural network ,ICDAR International Conference Document Analysis,1,57,348,SLee
349,S Lee;S -Y Kim;S -W Lee," Nonlinear Shape Normalization Methods for Gray-Scale Handwritten Character Recognition, ",Proc th International Conference Document Analysis and Recognition Ulm,1,58,349,SLee
350,S Lee;Eun-Soon Kim ; Yuan Yan Tang,Nonlinear shape restoration of distorted images with Coons transformation ,ICDAR International Conference Document Analysis,1,59,350,SLee
351,S Lee;Y Y Tang;L -T Tu;J Liu;S -W Lee;W W Lin;I -S Shyu," Offline Recognition of Chinese Handwriting by Multifeature and Multilevel Classification, ",IEEE Trans Pattern Analysis and Machine Intelligence Np,1,180,351,SLee
352,S Lee;Y Y Tang;T Li;S -W Lee," VLSI Implementation for HVRI Algorithm in Pattern Recognition, ",Proc International Conference Document Analysis and Recognition Tsukuba,1,181,352,SLee
353,S Lee;Y Y Tang;S -W Lee;C Y Suen," VLSI Architecture for Pattern Recognition Based on Algorithm-array Mapping, ",Proc Pacific Rim International Conference Artificial Intelligence Seoul Korea,1,182,353,SLee
354,S Lee;Y Y Tang;S -W Lee;C Y Suen," An approximation of perspective image using bilinear model, ",Proc International Conference Signal Processing Beijing,1,183,354,SLee
355,S Lee;Y Y Tang;S -W Lee;C Y Suen," Automatic Document Processing: A Survey, ",Pattern Recognition,1,184,355,SLee
356,S Lee;Y Y Tang;S -W Lee;M Cheriet;C D Yan;C Y Suen," Automatic Knowledge Acquisition from Form Documents, ",Proc Pacific Rim International Conference Artificial Intelligence Seoul Korea,1,185,356,SLee
357,S Lee;Alessandro Verri,Editorial: Support Vector Machines for Computer Vision and Pattern Recognition ,IJPRAI International Journal of Pattern Recognition and Artificial Intelligence,1,186,357,SLee
358,S Lee;Dihua Xi,Face Detection Based on Support Vector Machines ,SVM Support Vector Machine,1,187,358,SLee
359,S Lee;D Xi;S -W Lee," Face Detection and Facial Component Extraction by Wavelet Decomposition and Support Vector Machines, ",Audio and Video based Biometric Person Authentication Lecture Notes Computer Science,1,188,359,SLee
360,S Lee;D Xi;S -W Lee," Face Detection and Facial Feature Extraction Using Support Vector Machines, ",Proc th International Conference Pattern Recognition City,1,189,360,SLee
361,S Lee;S -W Lee," Noisy Hangul Character Recognition Fuzzy Tree Classifier, ",Proc SPIE The International Society for Optical Engineering Electronic Imaging Science and Technology Conference Machine Vision Applications Character Recognition and Industrial Inspection San Jose,1,110,361,SLee
362,S Lee;Eung-Jae Lee,Integrated segmentation and recognition of connected handwritten characters with recurrent neural network ,ICDAR International Conference Document Analysis,1,111,362,SLee
363,S Lee;E -J Lee;S -W Lee," Integrated Segmentation and Recognition of Connected Handwritten Characters Recurrent Neural Network, ",Proc rd International Conference Document Analysis and Recognition Montreal,1,112,363,SLee
364,S Lee;S -W Lee;S -Y Kim," Integrated Segmentation and Recognition of Connected and Degraded Handwritten Numerals, ",Proc International Workshop Computer Vision Technology Seoul Korea,1,113,364,SLee
365,S Lee;S -W Lee;S -Y Kim," Integrated Segmentation and Recognition of Handwritten Numerals Cascade Neural Networks, ",IEEE Trans Systems Man and Cybernetics,1,114,365,SLee
366,S Lee;H -Y Kim;J -Y Park;S -W Lee," A New Methodology to the Design of Associative Memories Based on Cellular Neural Networks, ",Proc th International Conference Pattern Recognition II Barcelona,1,60,366,SLee
367,S Lee;S -W Lee;J -S Park," Performance Evaluation of Nonlinear Shape Normalization Methods for the Recognition of Large-set Handwritten Characters, ",Proc International Conference Document Analysis and Recognition Tsukuba,1,115,367,SLee
368,S Lee;Young-Joon Kim,A new type of recurrent neural network for handwritten character recognition ,ICDAR International Conference Document Analysis,1,61,368,SLee
369,S Lee;S -W Lee;L Lam;C Y Suen," Performance Evaluation of Skeletonization Algorithms for Document Image Processing, ",Proc st International Conference Document Analysis and Recognition Saint Malo,1,116,369,SLee
370,S Lee;H -Y Kim;J -Y Park;S -W Lee," An Optimization Approach to the Robust Design of Generalized BSB Neural Associative Memories, ",Proc th International Conference Neural Information Processing II Taejon Korea,1,62,370,SLee
371,S Lee;S -W Lee;D -S Ryu," Parameter-Free Geometric Document Layout Analysis, ",IEEE Trans Pattern Analysis and Machine Intelligence,1,117,371,SLee
372,S Lee;Sang-Yup Kim,Integrated segmentation and recognition of handwritten numerals with cascade neural network ,IEEE Transactions Systems Man and Cybernetics Part C,1,63,372,SLee
373,S Lee;S -W Lee,"Principles of Pattern Recognition, I, II,",Hongneung Science Publisher Seoul,1,118,373,SLee
374,S Lee;Y -J Kim;S -W Lee;M -W Kim," Parallel Hardware Implementation of Handwritten Character Recognition System on Wavefront Array Processor Architecture, ",Proc rd International Conference Document Analysis and Recognition Montreal,1,64,374,SLee
375,S Lee;S -W Lee;H -H Song," Optimal Design of Reference Model for Large-set Handwritten Character Recognition, ",Pattern Recognition,1,119,375,SLee
376,S Lee;J -J Kim;B -W Hwang;M -H Yoo;S -W Lee," Retrieval of the Top N Matches Support Vector Machines, ",Proc th International Conference Pattern Recognition II Barcelona,1,65,376,SLee
377,S Lee;E -S Kim;S -W Lee," Shape Restoration of Nonlinear Distorted Images, ",Proc th International Conference Pattern Recognition,1,66,377,SLee
378,S Lee;D -I Kim;S -W Lee," Automatic evaluation of handwriting qualities of handwritten Hangul image database, KU- , ",Proc th International Workshop Frontiers Handwriting Recognition Taejon Korea,1,67,378,SLee
379,S Lee;H -C Kwon;H -J Hwang;M -J Kim;S -W Lee," Contextual Postprocessing of a Korean OCR System by Linguistic Constraints, ",Proc rd International Conference Document Analysis and Recognition Montreal,1,68,379,SLee
380,S Lee;L Lam;S -W Lee;C Y Suen," Thinning Methodologies - A Comprehensive Survey, ",IEEE Trans Pattern Analysis and Machine Intelligence,1,69,380,SLee
381,S Lee;D Xi;I T Podolak;S -W Lee," Facial Component Extraction and Face Recognition Support Vector Machines, ",Proc th International Conference Automatic Face and Gesture Recognition D C,1,190,381,SLee
382,S Lee;D Xi;S -W Lee," Extraction of Reference Lines and Items from Form Document Images, ",Pattern Recognition,1,191,382,SLee
383,S Lee;D Xi;S -W Lee;Y Y Tang," A Novel Method for Discriminating Between Oriental and European Languages by Fractal Features, ",Proc th International Conference Document Analysis and Recognition Bangalore,1,192,383,SLee
384,S Lee;Dihua Xi,Reference Line Extraction from Form Documents with Complicated Backgrounds ,ICDAR International Conference Document Analysis,1,193,384,SLee
385,S Lee;D Xi;S -W Lee," Support Vector Machines for Face Detection, ",Pattern Recognition Support Vector Machines Lecture Notes Computer Science,1,194,385,SLee
386,S Lee;D Xi;S -W Lee," Table Structure Extraction from Form Documents based on Gradient Wavelet Scheme, ",Document Analysis Systems Lecture Notes Computer Science,1,195,386,SLee
387,S Lee;H -D Yang;B -K Sin;S -W Lee," Automatic Pedestrian Detection and Tracking for Real-time Video Surveillance, ",Audio and Video based Biometric Person Authentication Lecture Notes Computer Science,1,196,387,SLee
388,S Lee;M -Y Yoon;S -W Lee;J -S Kim," Faxed Image Restoration Using Kalman Filtering, ",Proc rd International Conference Document Analysis and Recognition Montreal,1,197,388,SLee
389,S Lee;S -W Lee;H -H Song," Optimal Design of Reference Models Using Simulated Annealing Combined an Improved LVQ , ",Proc International Conference Document Analysis and Recognition Tsukuba,1,120,389,SLee
390,S Lee;S -W Lee;A Verri Eds ,"Pattern Recognition Support Vector Machines,",Lecture Notes Computer Science Springer Verlag ISBN X,1,121,390,SLee
391,S Lee;S -W Lee;J Kim," Recognizing Hand-Drawn Symbols in Engineering Drawings, ",Proc rd International Conference Applications of Artificial Intelligence Engineering,1,122,391,SLee
392,S Lee;S -W Lee;S -W Lee;H -C Jung," Real-Time Implementation of Face Recognition Algorithms on DSP Chip, ",Audio and Video based Biometric Person Authentication Lecture Notes Computer Science,1,123,392,SLee
393,S Lee;S -W Lee," Oriental Character Recognition, ",Pattern Recognition,1,124,393,SLee
394,S Lee;S -W Lee Ed ,"Advances in Handwriting Recognition,",World Scientific Publishing ISBN,1,70,394,SLee
395,S Lee;S -W Lee;Y Y Tang;P S P Wang," Oriental Document Analysis and Recognition Techniques, ",International Journal of Pattern Recognition and Artificial Intelligence,1,125,395,SLee
396,S Lee;S -W Lee;H Bulthoff;T Poggio Eds ,"Biologically Motivated Computer Vision,",Lecture Notes Computer Science Springer Verlag ISBN,1,71,396,SLee
397,S Lee;S -W Lee;D -J Lee," Slant Estimation and Correction for Off-line Hangul Script Using Hough Transform, ",Proc International Conference Computer Processing of Oriental Languages,1,126,397,SLee
398,S Lee;," Translation-, Rotation-, and Scale- Invariant Recognition of Hand-Drawn Electrical Circuit Symbols Attributed Graph Matching, ",Proc SSPR Workshop Hill,1,1,398,SLee
399,S Lee;S -W Lee,"Character Recognition: Theory and Practice, I, II,",Hongneung Science Publisher Seoul,1,72,399,SLee
400,S Lee;S -W Lee;A Verri," Support Vector Machines for Computer Vision and Pattern Recognition, ",International Journal of Pattern Recognition and Artificial Intelligence,1,127,400,SLee
401,S Lee;Chang Ahn ; Hee-Joong Kang ; Young-Kyu Lim,Structure Analysis of Low Resolution Fax Cover Pages ,Document Analysis Systems,1,2,401,SLee
402,S Lee;Dong-June Lee ; Hee-Seon Park,Correction to A New Methodology for Gray-Scale Character Segmentation and Recognition ,IEEE Transactions Pattern Analysis and Machine Intelligence,1,73,402,SLee
403,S Lee;S -W Lee;Louisa Lam;C Y Suen," A Systematic Evaluation of Skeletonization Algorithms, ",International Journal of Pattern Recognition and Artificial Intelligence,1,128,403,SLee
404,S Lee;Andrzej Bielecki ; Elzbieta Majkut ; Igor T Podolak,A Hybrid Neural System for Phonematic Transformation ,ICPR International Conference Pattern Recognition,1,3,404,SLee
405,S Lee;S -W Lee;Y Nakano Eds ,"Document Analysis Systems,",Lecture Notes Computer Science Springer Verlag ISBN,1,74,405,SLee
406,S Lee;S -W Lee," A Systematic Evaluation of Skeletonization Algorithms for Pattern Recognition, ",Proc First Korea Joint Conference Computer Vision Daejon Korea,1,129,406,SLee
407,S Lee;A Bielecki;I T Podolak;M Bielecka," A Neural Algorithm of Nonlinear Regression, ",Proc th International Conference Parallel Precessing and Applied Mathematics Naleczow,1,4,407,SLee
408,S Lee;S -W Lee;K -C Kim," Address Block Location on Handwritten Korean Envelopes by Merging and Splitting Method, ",Pattern Recognition,1,75,408,SLee
409,S Lee;H Bulthoff;S -W Lee;T Poggio;C Wallraven Eds ,"Biologically Motivated Computer Vision,",Lecture Notes Computer Science Springer Verlag ISBN,1,5,409,SLee
410,S Lee;S -W Lee;Y Y Tang;P S P Wang Eds ,"Advances in Oriental Document Analysis and Recognition Techniques,",World Scientific Publishing ISBN,1,76,410,SLee
411,S Lee;Hyeran Byun,Applications of Support Vector Machines for Pattern Recognition: A Survey ,SVM Support Vector Machine,1,6,411,SLee
412,S Lee;S -W Lee;Y -J Kim," Direct Extraction of Topographic Features for Gray Scale Character Recognition, ",IEEE Trans Pattern Analysis and Machine Intelligence,1,77,412,SLee
413,S Lee;H -R Byun;S -W Lee," Applications of Support Vector Machines for Pattern Recognition: A Survey, ",Pattern Recognition Support Vector Machines Lecture Notes Computer Science,1,7,413,SLee
414,S Lee;S -W Lee;Y J Kim," Direct Extraction of Topographic Features for Gray-scale Character Recognition, ",Proc rd Pacific Rim International Conference Artificial Intelligence Beijing,1,78,414,SLee
415,S Lee;Hyeran Byun ; Seonghoon Kang,Real-Time Pedestrian Detection Using Support Vector Machines ,IJPRAI International Journal of Pattern Recognition and Artificial Intelligence,1,8,415,SLee
416,S Lee;Hyeran Byun ; Seonghoon Kang,Real-Time Pedestrian Detection Using Support Vector Machines ,SVM Support Vector Machine,1,9,416,SLee
417,S Lee;S -W Lee;Y -J Kim," Direct Extraction of Topographic Features from Gray-scale Character Images, ",Proc rd Annual Symposium Document Analysis and Information Retrieval Las Vegas,1,79,417,SLee
418,S Lee;J -Y Lee;J -S Park;H -R Byun;S -W Lee," Automatic Generation of Structured Hyperdocuments from Document Images, ",Pattern Recognition,1,130,418,SLee
419,S Lee;J -Y Lee;H -J Kang;S -W Lee," Automatic Generation of Structured Hyperdocuments from Multi-Column Document Images, ",Proc th Int Conf Pattern Recognition IV Barcelona,1,131,419,SLee
420,M -S Lee;Y -M Yang;S -W Lee," Automatic Video Parsing Using Shot Boundary Detection and Camera Operation Analysis, ",Pattern Recognition,1,132,420,SLee
421,S Lee;S -W Lee;J Kim," Automatic Verification of Seal Imprints Using Attributed Stroke Graph Matching, ",Proc IEEE International Conference Computer Processing of Chinese and Oriental Languages,1,133,421,SLee
422,S Lee;S -W Lee;J Kim," Automatic Entity Verification by Seal Imprint, ",International Journal of Computer Processing of Chinese and Oriental Languages,1,134,422,SLee
423,S Lee;S -W Lee;Y -R Kwon," Distribution of Information Contents and Entropy of Hangul Character Images, ",International Journal Computer ProCessing of Chinese and Oriental Languages,1,80,423,SLee
424,S Lee;S -W Lee;J - H Kim;Frans C A Groen," Translation-, Rotation-, and Scale-Invariant Recognition of Hand-Drawn Symbols in Schematic Diagrams, ",International Journal of Pattern Recognition and Artificial Intelligence,1,135,424,SLee
425,S Lee;S -W Lee;Y R Kwon," Distribution of Information Contents and Entropy of Hangul Character Images, ",Proc International Conference Computer Processing of Chinese and Oriental Languages Taipei,1,81,425,SLee
426,S Lee;S -W Lee;H -S Park;Y Y Tang," Translation-, Scale-, and Rotation-invariant Recognition of Hangul Characters Transformation Ring Projection, ",Proc st International Conference Document Analysis and Recognition Saint Malo,1,136,426,SLee
427,S Lee;S -W Lee;E -S Kim," Efficient Postprocessing Algorithms for Error Correction in Handwritten Hangul Address and Human Name Recognition, ",Pattern Recognition,1,82,427,SLee
428,S Lee;S -W Lee;J Kim," Attributed Stroke Graph Matching for Seal Imprint Verification, ",Pattern Recognition Letters,1,137,428,SLee
429,S Lee;S -W Lee;E -S Kim;B -W Min," Efficient Postprocessing Algorithms for Error Correction in Handwritten Hangul Address and Human Name Recognition, ",Proc International Conference Document Analysis and Recognition Tsukuba,1,83,429,SLee
430,S Lee;Y K Lim;H J Kang;C Ahn;S -W Lee," Structure Analysis of Low Resolution Fax Cover Pages, ",Document Analysis Systems Lecture Notes Computer Science,1,138,430,SLee
431,S Lee;S -W Lee," Off-line Recognition of Totally Unconstrained Handwritten Numerals Using Multilayer Cluster Neural Network, ",IEEE Trans Pattern Analysis and Machine Intelligence,1,84,431,SLee
432,S Lee;Off-Line Recognition of Totally Unconstrained Handwritten Numerals Using Multilayer Cluster Neural Network ,IEEE Transactions on Pattern Analysis and Machine Intelligence,,1,139,432,SLee
433,S Lee;S -W Lee;Y -J Kim," Off-line Recognition of Totally Unconstrained Handwritten Numerals Using Multilayer Cluster Neural Network, ",Proc th International Conference Pattern Recognition,1,85,433,SLee
434,S Lee;S -W Lee;J Kim;F C A Groen," A Fast Computational Method for Minimum Square Error Transform, ",Pattern Recognition Letters,1,86,434,SLee
435,S Lee;S -W Lee;Y -M Kim;S W Choi," Fast Scene Change Detection Using Direct Feature Extraction from MPEG Compressed Videos, ",IEEE Trans Multimedia,1,87,435,SLee
436,S Lee;S -W Lee;K -C Kim," Location Destination Address Block on Handwritten Korean Envelopes, ",Proc th International Conference Pattern Recognition,1,88,436,SLee
437,S Lee;S -W Lee;H -S Park," Multi-lingual Large-set Oriental Character Recognition Using a Hierarchical Neural Network Classifier, ",International Journal Computer Processing of Oriental Languages,1,89,437,SLee
438,S Lee;Hyeran Byun ; Seonghoon Kang,Real-Time Pedestrian Detection Using Support Vector Machines ,SVM Support Vector Machine,1,10,438,SLee
439,S Lee;Hyeran Byun ; Kil-Cheon Kim ; Myung-Cheol Roh ; Yeong-Woo Choi,Scene Text Extraction in Complex Images ,Document Analysis Systems,1,11,439,SLee
440,S Lee;H Byun;S -W Lee," A Survey on Pattern Recognition Applications of Support Vector Machines, ",International Journal of Pattern Recognition and Artificial Intelligence,1,12,440,SLee
441,S Lee;W -G Cho;S -W Lee;J H Kim," Modeling and Recognition of Cursive Words Hidden Markov Models, ",Pattern Recognition,1,13,441,SLee
442,S Lee;Sung Woo Choi ; Young-Min Kim,Fast Scene Change Detection Using Direct Feature Extraction from MPEG Compressed Videos ,ICPR International Conference Pattern Recognition,1,14,442,SLee
443,S Lee;Sung Woo Choi ; Young-Min Kim,Fast Scene Change Detection using Direct Feature Extraction from MPEG Compressed Videos ,IEEE Transactions Multimedia,1,15,443,SLee
444,S Lee;Bo Shen,Transcoding-enabled Caching Proxy for Video Delivery in Heterogeneous Network Environments ,IMSA Internet Multimedia Systems and Applications,20,40,444,SLee
445,Bo Shen;Sung-Ju Lee, Transcoding-Enabled Caching Proxy System for Video Delivery in Heterogeneous Network Environments ,Proceedings of IASTED IMSA Internet Multimedia Systems and Applications,20,41,445,SLee
446,William Su;Sung-Ju Lee;Mario Gerla, Mobility Prediction and Routing in Ad Hoc Wireless Networks ,International Journal of Network Management John Wiley Sons,20,42,446,SLee
447,William Su;Sung-Ju Lee;Mario Gerla, Mobility Prediction in Wireless Networks ,Proceedings of IEEE MILCOM,20,43,447,SLee
448,Ken Tang;Katia Obraczka;Sung-Ju Lee;Mario Gerla, Congestion Controlled Adaptive Lightweight Multicast in Wireless Mobile Ad Hoc Networks ,Proceedings of IEEE ISCC,20,44,448,SLee
449,Ken Tang;Katia Obraczka;Sung-Ju Lee;Mario Gerla, How Effective is End-to-End Reliable Multicast in Ad Hoc Networks? ,UCLA CSD Technical Report,20,45,449,SLee
450,Ken Tang;Katia Obraczka;Sung-Ju Lee;Mario Gerla," A Reliable, Congestion-Controlled Multicast Transport Protocol in Multimedia Multi-hop Networks ",Proceedings of IEEE WPMC,20,46,450,SLee
451,Ken Tang;Katia Obraczka;Sung-Ju Lee;Mario Gerla, Reliable Adaptive Lightweight Multicast Protocol ,Proceedings of IEEE ICC International Conference Communications,20,47,451,SLee
452,Zhichen Xu;Chunqiang Tang;Sujata Banerjee;Sung-Ju Lee, RITA: Receiver Initiated Just-in-Time Tree Adaptation for Rich Media Distribution ,Proceedings of ACM NOSSDAV Network and Operating System Support for Digital Audio and Video,20,48,452,SLee
453,Sang Ho Bae;Sung-Ju Lee;Mario Gerla, Multicast Protocol Implementation and Validation in an Ad hoc Network Testbed ,Proceedings of IEEE ICC International Conference Communications,20,1,453,SLee
454,Sang Ho Bae;Sung-Ju Lee;Mario Gerla, Unicast Performance Analysis of the ODMRP in a Mobile Ad hoc Network Testbed ,Proceedings of IEEE ICCCN,20,2,454,SLee
455,Sang Ho Bae;Sung-Ju Lee;William Su;Mario Gerla," The Design, Implementation, and Performance Evaluation of the On-Demand Multicast Routing Protocol in Multihop Wireless Networks ",IEEE Network special issue Multicasting Empowering the Next Generation Internet,20,3,455,SLee
456,Sujata Banerjee;Jack Brassil;Amy Dalal;Sung-Ju Lee;Ed Perry;Puneet Sharma;Andrew Thomas, CDNs for Personal Broadcasting and Individualized Reception ,Proceedings of WCW,20,4,456,SLee
457,S Lee;Mario Gerla ; William Su,Wireless Ad Hoc Multicast Routing with Mobility Prediction ,MONET European Network of Excellence,20,10,457,SLee
458,Sujata Banerjee;Jack Brassil;Amy Dalal;Sung-Ju Lee;Ed Perry;Puneet Sharma;Andrew Thomas, Multi-Stream Media Servers ,HP Laboratories Technical Report,20,5,458,SLee
