,Coauthor,Paper,Journal,AuthorID,PaperNO,PaperID,Author
164,M Jones;Harold W Thimbleby,Obituary for a Fax ,Personal and Ubiquitous Computing,4,55,164,MJones
165,M Jones;Gary Marsden ; George Buchanan ; Harold W Thimbleby ; Michael J Pazzani ; Sarah Farrant,Improving mobile internet usability ,WWW World Wide Web Conference Series,4,39,165,MJones
166,H Thimbleby;M Jones;G Marsden,Empowering Consumers with Usability Certificates ,Turner S Turner P Eds Proceedings of People and Computers XIV II Sunderland pp,4,56,166,MJones
167,H Thimbleby;P Cairns;M Jones,Usability Analysis with Markov Models ,ACM Transactions Computer Human Interaction TOCHI Computer Human Interaction ACM Press,4,57,167,MJones
168,H Thimbleby;M Jones;Y L Theng,", Is Lost in Hyperspace Lost in Controversy?",Poster Proceedings of ACM Hypertext Southampton UK,4,58,168,MJones
169,I H Witten;M Jones;D Bainbridge;S J Cunningham,Creativity and Digital Libraries ,Journal of Digital Creativity press,4,59,169,MJones
170,M Jones;G Buchanan;G Marsden,"Mobile Interfaces for Web Access, Workshop on Web & Mobility,", th World Wide Web Conference,4,20,170,MJones
171,M Jones;P C Woodland,Modelling Syllable Characteristics to Improve a Large Vocabulary Speech Recogniser ,Proc ICSLP Yokohama,4,21,171,MJones
172,M Jones;P C Woodland,Exploiting Variable Width Features in Large Vocabulary Speech Recognition ,Proc IEEE ICASSP,4,22,172,MJones
173,M Jones;G Marsden;N Mohd-Nasir;K Boone,Improving Web Interaction in Small Screen Displays ,Computer Networks,4,23,173,MJones
174,M Jones;Gary Marsden ; George Buchanan ; Kevin Boone ; Norliza Mohd-Nasir,Improving Web Interaction on Small Displays ,Computer Networks,4,40,174,MJones
175,M Jones;G Buchanan;H Thimbleby,Improving web search on small screen devices ,Interacting with Computers,4,24,175,MJones
176,G Marsden;H Thimbleby;M Jones;P Gillary,Successful User Interface Design from Efficient Computer Algorithms ,Conference Extended Abstracts Human Factors Computer Systems ACM CHI Conference Human Factors Computing Systems The Hague pp,4,41,176,MJones
177,M Jones,Uniting Authors and Readers - Active Links in the World Wide Web ,Conference Companion Proceedings of the first Asia Pacific Conference Computer Human Interaction,4,25,177,MJones
178,M Jones;Gary Marsden ; George Buchanan ; Preeti Jain,Using a Mobile Device to Vary the Pace of Search ,HCI Human Computer Interaction,4,42,178,MJones
179,M Jones,Natural Language to Knowledge Base M Phil ,Thesis University of Engineering Department,4,26,179,MJones
180,G Marsden;P Gillary;H Thimbleby;M Jones,The Use of Algorithms in Interface Design ,International Journal of Personal and Ubiquitous Technologies Springer,4,43,180,MJones
181,M Jones,Productivity paradox ,Encyclopaedia of Computers and Computer History Fitzroydearborn Publishing,4,27,181,MJones
182,Bonnie Nardi;Elizabeth Mynatt;M Jones,Special Issue on Social Issues ,ACM Transactions Human Computer Interaction,4,44,182,MJones
183,M Jones;G Marsden,Preparing for the New Era of Ubiquitous Computing ,Proceedings ED MEDIA TELCOM Conference Calgary,4,28,183,MJones
184,A Steel;M Jones;M Apperley,The Use Of Auditory Feedback In Call Centre Computer-Human-Human Interaction ,Conference Extended Abstracts Human Factors Computer Systems,4,45,184,MJones
185,M Jones;P Jain;G Buchanan;G Marsden,Using a Mobile Device to Vary the Pace of Search ,International Symposium HCI Human Computer Interaction Udine Related tech report,4,29,185,MJones
186,M Jones;David Bainbridge ; George Buchanan ; Harold W Thimbleby ; Noel Cassidy ; Norliza Mohd-Nasir ; Yin Leng Theng,Children as Design Partners and Testers for a Children's Digital Library ,ECDL European Conference Digital Libraries,4,1,186,MJones
187,Y L Theng;C Rigny;H Thimbleby;M Jones,Cognitive Task Graphs and Executable User Models for Better Hypertext ,Proceedings of the first Asia Pacific Conference Computer Human Interaction Information Technology Institute,4,46,187,MJones
188,M Jones;J Berleur;P Duquenoy;D Whitehouse,", Ethics and the Governance of the Internet ",IFIP International Federation for Information Processing ISBN,4,2,188,MJones
189,Y L Theng;N Mohd-Nasir;G Buchanan;D Bainbridge;H Thimbleby;M Jones,", Children as Design Partners and Testers for a Children's Digital Library,",Borbinha J and T Eds Proceedings of the Fourth European Conference,4,47,189,MJones
190,M Jones;Ann Blandford ; George Buchanan ; Harold W Thimbleby,Spatial Hypertext as a Reader Tool in Digital Libraries ,Visual Interfaces to Digital Libraries,4,3,190,MJones
191,Y L Theng;N Mohd-Nasir;H Thimbleby;G Buchanan;M Jones,Designing a Children's Digital Library with and for Children ,Proceedings of the th ACM Conference Digital Libraries San Antonio,4,48,191,MJones
192,Stephen Brewster;M Jones,Special Issue on Multimodal interaction for Mobile & Wearable Computers ,International Journal of Personal Ubiquitous Computing,4,4,192,MJones
193,G Buchanan;M Jones;H Thimbleby;S Farrant;M ^th International Conference on World Wide Web Pazzani;May Hong Kong,,,4,5,193,MJones
194,Y L Theng;H Thimbleby;M Jones,", Designer tools for hypertext authoring,",IEE Digest Colloquium The Authoring and Application of Hypermedia Based User Interfaces London U K IEE Savoy Place London,4,49,194,MJones
195,M Jones;George Buchanan ; Harold W Thimbleby ; Norliza Mohd-Nasir ; Yin Leng Theng,Designing a children's digital library with and for children ,ACM DL Digital Libraries,4,6,195,MJones
196,G Buchanan;M Jones;G Marsden,Exploring Small Screen Digital Library Access with the Greenstone Digital Library ,Agosti M Costantino T Eds Proceedings of the th European Conference Research and Advanced Technology for Digital Libraries LNCS Springer,4,7,196,MJones
197,M Jones;George Buchanan ; Norliza Mohd-Nasir,An Evaluation of WebTwig - A Site Outliner for Handheld Web Access ,HUC Handheld and Ubiquitous Computing,4,8,197,MJones
198,G Buchanan;A Blandford;M Jones;H Thimbleby,Spatial Hypertext as a Reader Tool for Digtial Libraries ,Springer Book Series Information Visualization,4,9,198,MJones
199,M Jones;,,,5,0,199,MJones
200,M Jones; ,"Don't Emancipate, Exaggerate: Rhetoric, Reality and Reengineering ",Transforming Organizations with Information Technology,5,1,200,MJones
201,M Jones; S&eacute;amas Kelly,Groupware and the Social Infrastructure of Communication ,Commun ACM,5,2,201,MJones
202,M Jones; Geoff Walsham,The Limits of the Knowable: Organizational and Design Knowledge in Systems Development ,The Impact of Computer Supported Technologies Information Systems Development,5,3,202,MJones
203,M Jones; Joe Nandhakumar,Structured Development? A Structurational Analysis of the Development of an Executive Information System ,Human Organizational and Social Dimensions of Information Systems Development,5,4,203,MJones
204,M Jones; Helena Karsten,The Long and Winding Road: Collaborative IT and Organisational Change ,CSCW Conference Computer Supported Cooperative Work,5,5,204,MJones
205,M Jones; Pamela Abbott,The Importance of Being Nearest: Nearshore Software Outsourcing and Globalization Discourse ,Global and Organizational Discourse about Information Technology,5,6,205,MJones
206,M Jones; Marios V Karahannas,Interorganizational systems and trust in strategic alliances ,ICIS International Conference Information Systems,5,7,206,MJones
207,M Jones; ,"The Moving Finger: The Use of Social Theory in WG Conference Papers, - ",Organizational and Social Perspectives IT,5,8,207,MJones
208,M Jones; Jason Eisner,A Probabilistic Parser Applied to Software Testing Documents ,AAAI National Conference Artificial Intelligence,6,1,208,MJones
209,M Jones; David Scott Warren,Conceptual Dependency and Montague Grammar: A Step Toward Conciliation ,AAAI National Conference Artificial Intelligence,6,2,209,MJones
210,M Jones; Van E Kelly,KITSS: A Knowledge-Based Translation System for Test Scenarios ,AAAI National Conference Artificial Intelligence,6,3,210,MJones
211,M Jones; Dimitra Vista ; Divesh Srivastava ; H V Jagadish,Flexible List Management in a Directory ,CIKM International Conference Information and Knowledge Management,6,4,211,MJones
212,M Jones; Premkumar T Devanbu,The Use of Description Logics in KBSE Systems: Experience Report ,ICSE International Conference Software Engineering,6,5,212,MJones
213,M Jones; Premkumar T Devanbu,The Use of Description Logics in KBSE Systems ,ACM Trans Softw Eng Methodol,6,6,213,MJones
214,M Jones; ,Activation-Based Parsing ,IJCAI International Joint Conference Artificial Intelligence,6,7,214,MJones
215,M Jones; ,Feedback as a Coindexing Mechanism in Connectionist Architectures ,IJCAI International Joint Conference Artificial Intelligence,6,8,215,MJones
216,M Jones; Tomaso Poggio,Model-Based Matching of Line Drawings by Linear Combinations of Prototypes ,ICCV International Conference Computer Vision,7,1,216,MJones
217,M Jones; Tomaso Poggio,Multidimensional Morphable Models ,ICCV International Conference Computer Vision,7,2,217,MJones
218,M Jones; Paul A Viola,Robust Real-Time Face Detection ,ICCV International Conference Computer Vision,7,3,218,MJones
219,M Jones; Paul A Viola ; Thomas D Rikert,A Cluster-based Statistical Model for Object Detection ,ICCV International Conference Computer Vision,7,4,219,MJones
220,M Jones; Paul A Viola,Fast and Robust Classification using Asymmetric AdaBoost and a Detector Cascade ,NIPS Neural Information Processing Systems,7,5,220,MJones
221,M Jones; James M Rehg,Statistical Color Models with Application to Skin Detection ,International Journal of Computer Vision,7,6,221,MJones
222,M Jones; Tomaso Poggio,Hierarchical Morphable Models ,CVPR Computer Vision and Pattern RecognitioN,7,7,222,MJones
223,M Jones; James M Rehg,Statistical Color Models with Application to Skin Detection ,CVPR Computer Vision and Pattern RecognitioN,7,8,223,MJones
224,M Jones;R Satherley ; M W Jones,Extending Hypertextures to Non-Geometrically Definable Volume Data ,Chen Kaufman and Yagel eds Volume Graphics Springer ISBN,8,27,224,MJones
225,M Jones;Min Chen ; Richard Satherley ; Steve M F Treavett,Volumes of Expression: Artistic Modelling and Rendering of Volume Datasets ,Computer Graphics International,8,4,225,MJones
226,M Jones;Richard Satherley,Shape Representation Using Space Filled Sub-Voxel Distance Fields ,Shape Modeling International,8,28,226,MJones
227,M Jones;M Chen; M W Jones ; P Townsend,"Methods for volume metamorphosis,",Y and S Wilbur eds Image Processing for Broadcast and Video Production Springer Verlag,8,5,227,MJones
228,M Jones;Richard Satherly,Voxelisation: Modelling for Volume Graphics ,VMV Vision Modeling and Visualization,8,29,228,MJones
229,M Jones;M Chen,A New Approach to the Construction of Surfaces from Contour Data ,Comput Graph Forum,8,6,229,MJones
230,M Jones;M W Jones ed ,Theory and Practise of Computer Graphics,IEEE Computer Society Press ISBN,8,7,230,MJones
231,M Jones;M W Jones ed ,The th Eurographics UK Conference,IEEE Computer Society Press ISBN,8,8,231,MJones
232,M Jones;M W Jones,"Acceleration Techniques for Volume Rendering,",Earnshaw Jones and Vince eds Visualization and Modeling,8,9,232,MJones
233,M Jones;M W Jones,"Acceleration Techniques for Volume Rendering,",Proc BCS British Computer Society Displays Group Visualisation and Modelling University of Leeds,8,10,233,MJones
234,M Jones;M W Jones,"Direct Surface Rendering of General and Genetically Bred Implicit Surfaces,",Proc th Ann Conf of Eurographics UK Chapter ISBN,8,11,234,MJones
235,M Jones;M W Jones,Facial Reconstruction Using Volumetric Data ,T Ertl B Girod G Greiner H Niemann H P Seidel eds Vision Modeling and Visualization IOS Press ISBN,8,12,235,MJones
236,M Jones;M W Jones ; M Chen,"Fast cutting operations on three dimensional volume datasets,",M Goebel Hueller and B Urban ISBN ISSN,8,13,236,MJones
237,M Jones;T Simpson ; M W Jones,"Space Subdivision of Finite Element Meshes,",Proc th Ann Conf of Eurographics UK Chapter ISBN X,8,30,237,MJones
238,M Jones;M W Jones,"Glossary,",M Chen P Townsend J A Vince Visualisation Springer ISBN,8,14,238,MJones
239,M Jones;S M F Treavett; M Chen; R Satherley ; M W Jones,"Volumes of Expression: Artistic Modelling and Rendering of Volume Datasets,",Proc Computer Graphics International IEEE Computer Society Press ISSN,8,31,239,MJones
240,M Jones;M W Jones,"Voxelisation of polygonal meshes,",Proc th Ann Conf of Eurographics UK Chapter Loughborough,8,15,240,MJones
241,M Jones;C Whyley ; M W Jones,"Global Illumination of Volumetric Data Sets,",Proc th Ann Conf of Eurographics UK Chapter London ISBN,8,32,241,MJones
242,M Jones;M W Jones ; R Satherley ,Voxelisation: Modelling for Volume Graphics ,B Girod G Greiner H Niemann H P Seidel eds Vision Modeling and Visualization IOS Press ISBN X,8,16,242,MJones
243,M Jones;M W Jones,"Melting Objects,",The Journal of WSCG International Conference Central Europe Computer Graphics and Visualization ISSN,8,17,243,MJones
244,M Jones;M W Jones,"An Efficient Shadow Detection Algorithm and the Direct Surface Rendering Volume Visualisation Model,",Proc th Ann Conf of Eurographics UK Chapter,8,18,244,MJones
245,M Jones;M W Jones ; M Chen,"A new approach to the construction of surfaces from contour data,",Computer Graphics Forum ISSN Improved for chapter Ph D thesis but please use journal reference when referring to the work,8,19,245,MJones
246,M Jones;M W Jones; R Satherley,Shape Representation Using Space Filled Sub-Voxel Distance Fields ,International Conference Shape Modelling and Applications IEEE Computer Society Press ISBN,8,20,246,MJones
247,M Jones;M W Jones; R Satherley,"Using Distance Fields for Object Representation and Rendering,",Proc th Ann Conf of Eurographics UK Chapter London ISBN,8,21,247,MJones
248,M Jones;M W Jones,"The Production of Volume Data from Triangular Meshes Using Voxelisation,",Computer Graphics Forum ISSN,8,22,248,MJones
249,M Jones;R Satherley ; M W Jones,"Hybrid Distance Field Computation,",K Mueller and A Kaufman eds Volume Graphics Springer Wien New ISSN,8,23,249,MJones
250,M Jones;R Satherley ; M W Jones,"Hypertexturing Complex Volume Objects,",The Visual Computer ISSN,8,24,250,MJones
251,M Jones;R Satherley ; M W Jones,Hypertexturing Complex Volume Objects ,The th International Conference Central Europe Computer Graphics Visualization and Computer Vision ISBN,8,25,251,MJones
252,M Jones;,Facial Reconstruction Using Volumetric Data ,VMV Vision Modeling and Visualization,8,1,252,MJones
253,M Jones;R Satherley ; M W Jones,Vector-City Vector Distance Transform ,Computer Vision and Image Understanding ISSN,8,26,253,MJones
254,M Jones;,The Production of Volume Data from Triangular Meshes Using Voxelisation ,Comput Graph Forum,8,2,254,MJones
255,M Jones;Min Chen ; Peter Townsend,Volume distortion and morphing using disk fields ,Computers amp Graphics,8,3,255,MJones
256,M Jones; Jim E Greer ; Permanand Mohan,Enhancing the Instructional Capabilities of Intelligent Tutoring Systems ,Intelligent Tutoring Systems,9,1,256,MJones
257,M Jones; Ken Wellsch,Computational Analogy ,ECAI European Conference Artificial Intelligence,9,2,257,MJones
258,M Jones; ,AI approaches to education: editorial ,Computational Intelligence,9,3,258,MJones
259,M Jones; Carl Gutwin ; Kim Massie Adolphe ; Patrick Brackett,Bringing ITS to the Marketplace: A Successful Experiment in Minimalist Design ,J UCS Universal Computer Science,9,4,259,MJones
260,M Jones; Barbara Brecht,Student Models: The Genetic Graph Approach ,International Journal of Man Machine Studies,9,5,260,MJones
