,Coauthor,Paper,Journal,AuthorID,PaperNO,PaperID,Author
150,J Smith;M C BELLISSENT-FUNEL; R DANIEL; D DURAND; M FERRAND; J L FINNEY; S POUGET ; J C SMITH ,Nanosecond Protein Dynamics: First Detection of a Neutron Incoherent Spin-Echo Signal,Journal of the American Chemical Society,16,9,150,JSmith
151,J Smith;M SOUAILLE; F GUILLAUME ; J C SMITH ,Molecular Dynamics Analysis of Alkane Dynamics in Urea Inclusion Compound I : Comparison with Quasielastic Neutron Scattering Experiment,Journal of Chemical Physics,16,132,151,JSmith
152,J Smith;M SOUAILLE; F GUILLAUME ; J C SMITH ,Molecular Dynamics Analysis of Alkane Dynamics in Urea Inclusion Compound II : Rotational Distribution and Elastic Incoherent Structure Factor,Journal of Chemical Physics,16,133,152,JSmith
153,J Smith;M SOUAILLE; J C SMITH ; F GUILLAUME ,Simulation of collective dynamics of n-nonadecane in the urea inclusion compound,Journal of Physical Chemistry,16,134,153,JSmith
154,J Smith;B SVENSSON; C ETCHEBEST; P TUFFERY; J C SMITH; P VAN KAN ; S STYRING A,Model for the Photosystem II Reaction Centre Core Including the Structure of the Primary Donor P ,Biochemistry,16,135,154,JSmith
155,J Smith;A J DIANOUX; G R KNELLER; J -L SAUVAJOL ; J C SMITH ,Polarized Density of States of Crystalline Polyacetylene: Molecular Dynamics Analysis and Comparison with Neutron Scattering Results,Journal of Chemical Physics,16,30,155,JSmith
156,J Smith;B SVENSSON; C ETCHEBEST; P TUFFERY; J C SMITH ; S STYRING A,Structural Model Derived using Molecular Mechanics for the Core of the Photosystem II Reaction Centre including the Redox Components,Proceedings IX International Congress Photo synthesis Nagoya Ed Murata Kluwer Academic Publishers,16,136,156,JSmith
157,J Smith;A J DIANOUX; J L SAUVAJOL; G R KNELLER ; J C SMITH ,Polarized Density of States of Pristine and Sodium-doped Polyacetylene,Journal of Noncrystalline Solids,16,31,157,JSmith
158,J Smith;A TALY; P SEBBAN; J C SMITH ; G M ULLMANN ,The structural changes in the Q[B] pocket of the photosynthetic reaction center depend on pH: a theoretical analysis of the proton uptake upon Q[B]reduction,Biophysical Journal,16,137,158,JSmith
159,J Smith;R DUNN; V REAT; J L FINNEY; M FERRAND; J C SMITH ; R M DANIEL ,Enzyme Dynamics and Activity: Xylanase Activity in the absence of fast anharmonic motions,Biochemical Journal,16,32,159,JSmith
160,J Smith;C TENETTE-SOUAILLE ; J C SMITH ,Structure of the Ma - /toxin a antibody-antigen complex: combination of modelling with functional mapping results,Protein Engineering,16,138,160,JSmith
161,J Smith;D DURAND; M QUILICHINI; M J FIELD; ; J C SMITH ,Lattice Vibrations in Crystalline L-Alanine,Biopolymers,16,33,161,JSmith
162,J Smith;C TENETTE-SOUAILLE ; J C SMITH ,Structural Model of the Complex between a Snake Toxin and an Antibody that mimicks the Acetylcholine Receptor,Proteins Structure Function and Genetics,16,139,162,JSmith
163,J Smith;A ECH-CHERIF EL-KETTANI ; J C SMITH ,Pathways for Conformational Change in Seryl t-RNA Synthetase from Thermus Thermophilus,Comptes Rendus l Academie des Sciences III Sciences Vie,16,34,163,JSmith
164,J Smith;P FAURE; A MICU; D PERAHIA; J DOUCET; J C SMITH ; J P BENOIT ,Correlated Motions and X-ray Diffuse Scattering in Lysozyme,Nature Structural Biology,16,35,164,JSmith
165,J Smith;M FERRAND; G ZACCAI; M NINA; J C SMITH; C ETCHEBEST; ; B ROUX ,"Structure and Dynamics of Bacteriorhodopsin: Comparison of Simulation and Experiment FEBS Letters , - ",,16,36,165,JSmith
166,J Smith;S FISCHER; J C SMITH ; C VERMA ,Dissecting the vibrational entropy change on protein-ligand binding: burial of a water molecule in bovine pancreatic trypsin inhibitor,Journal of Physical Chemistry B,16,37,166,JSmith
167,J Smith;N FOLOPPE; J BRETON ; J C SMITH ,Conformational Energetics of a Partially Symmetrized Photosynthetic Reaction Center,Chemical Physics Letters,16,38,167,JSmith
168,J Smith;N FOLOPPE; J BRETON; ; J C SMITH ,Potential Energy Function for Photosynthetic Reaction Centre Chromophores: Energy Minimizations of a Crystalline Bacteriopheophytin Analog,The Bacterial Photosynthetic Reaction Center II Structure Spectroscopy and Dynamics NATO ASI series A Life Sciences Eds J Breton and A Vermeglio,16,39,168,JSmith
169,J Smith;C TENETTE; C M TOPHAM ; J C SMITH ,Potential Function Development and Conformational Search Strategy in the Simulation of Biomolecular Recognition Processes,Biochemical Society Transactions,16,140,169,JSmith
170,J Smith;C TENETTE; F DUCANCEL ; J C SMITH ,Structural Model of the Anti Snake Toxin Antibody Ma ,Proteins Structure Function and Genetics,16,141,170,JSmith
171,J Smith;A THOMAS; B ROUX ; J C SMITH ,Computer Simulations of the Internal Flexibility of a Series of Cyclic Peptide Analogs,Biopolymers,16,142,171,JSmith
172,J Smith;C M TOPHAM ; J C SMITH ,Potential Energy Functions in Drug Design - Lexitropsin DNA Minor Groove Binders,Journal Chimie Physique,16,143,172,JSmith
173,J Smith;C M TOPHAM ; J C SMITH ,The Influence of Helix Morphology on Cooperative Polyamide Backbone Conformational Flexibility in Peptide Nucleic Acid Complexes,Journal of Molecular Biology,16,144,173,JSmith
174,J Smith;A L TOURNIER; J XU ; J C SMITH ,Solvent Caging of Internal Motions in Myoglobin at Low Temperatures,PhysChemComm,16,145,174,JSmith
175,J Smith;N FOLOPPE; M FERRAND; J BRETON ; J C SMITH ,"Structural Model for the Photosynthetic Reaction Center of Rhodobacter capsulatus Proteins: Structure, Function and Genetics - ",,16,40,175,JSmith
176,J Smith;A TOURNIER; S SCHWARZL; D HUANG; S FISCHER ; J C SMITH ,"Time-resolved computational protein biochemistry: solvent effects on interactions, conformational transitions and equilibrium fluctuations",Faraday Discussions,16,146,176,JSmith
177,J Smith;S FUROIS-CORBIN; J C SMITH ; R LAVERY ,Low-frequency Vibrations in a -Helices: Helicoidal Analysis of Polyalanine and Deoxymyoglobin Molecular Dynamics Trajectories,Biopolymers,16,41,177,JSmith
178,J Smith;A TOURNIER; J XU ; J C SMITH ,Translational hydration water dynamics drives the protein glass transition,Biophysical Journal,16,147,178,JSmith
179,J Smith;S FUROIS-CORBIN; J C SMITH ; G R KNELLER ,Picosecond Time-scale Rigid-Body Helix and Side-Chain Motions in Myoglobin,Proteins Structure Function and Genetics,16,42,179,JSmith
180,J Smith;A C VAIANA; H NEUWEILER; A SCHULZ; J WOLFRUM; M SAUER ; J C SMITH ,Fluorescence Quenching of Dyes by Tryptophan: Interactions at Atomic Detail from Combination of Experiment and Computer Simulation,Journal of the American Chemical Society Press,16,148,180,JSmith
181,J Smith;S FUROIS-CORBIN; G R KNELLER ; J C SMITH ,Protein Simulations using Supercomputers,Jornades Supercomputaci a Catalunya CATSUPERCOMP Ed Fundaci Catalana per a Recerca,16,43,181,JSmith
182,J Smith;A C VAIANA; A SCHULZ; J WOLFRUM; M SAUER ; J C SMITH ,Molecular Mechanics Force Field Parameterization of the Fluorescent Probe Rhodamine G using Automated Frequency Matching,Journal of Computational Chemistry,16,149,182,JSmith
183,J Smith;T GAREL; J C NIEL; H ORLAND; J C SMITH ; B VELIKSON ,Comparison of a New Monte Carlo Peptide Conformational Search Procedure with High Temperature Molecular Dynamics,Journal Chimie Physique,16,44,183,JSmith
184,J Smith;J GAREN; M J FIELD; G R KNELLER; M KARPLUS ; J C SMITH ,Torsional Dynamics of Methyl and Ammonium Groups in Crystalline L-Alanine,Journal Chimie Physique,16,45,184,JSmith
185,J Smith;Daniel Genest ; St&eacute;phanie H&eacute;ry,Fluctuation and Correlation in Crystalline Lysozyme ,Journal of Chemical Information and Computer Sciences,16,46,185,JSmith
186,J Smith;A D GRUIA; S FISCHER ; J C SMITH ,Computer Simulation of Protein Unfolding,Proceedings of High Performance Computing Science and Engineering Eds E Krause and W J ger Springer Verlag,16,47,186,JSmith
187,J Smith;A D GRUIA; S FISCHER ; J C SMITH ,Molecular dynamics simulation reveals a surface salt bridge forming a kinetic trap in the unfolding of truncated Staphylococcal nuclease,Proteins Structure Function and Genetics,16,48,187,JSmith
188,J Smith;C GUILBERT; F RICARD ; J C SMITH ,Dynamic Simulation of the Mouse Prion Protein,Biopolymers,16,49,188,JSmith
189,J Smith;B VELIKSON; T GAREL; J C NIEL; H ORLAND ; J C SMITH ,Conformational Distribution of Hepta-alanine: Analysis using a new Monte-Carlo Chain Growth method,Journal of Computational Chemistry,16,150,189,JSmith
190,J Smith;B VELIKSON; P COHEN; M RHOLAM; J P ROSE; B -C WANG & J C SMITH ,Structural Modelling of the Pro-Ocytocin-Neurophysin Precursor,Protein Engineering,16,151,190,JSmith
191,J Smith;S ZINN-JUSTIN; L PILLET; F DUCANCEL; A THOMAS; J C SMITH; J -C BOULAIN ; A MENEZ ,Engineering of Protein Epitopes: A Single Deletion Generates Full Binding Capacity to a Previously Unrecognized Antibody,Protein Engineering,16,152,191,JSmith
192,J Smith;R L HAYWARD; H D MIDDENDORF; U WANDERLINGH ; J C SMITH ,Dynamics of Crystalline Acetanilide: Analysis Using Inelastic Neutron Scattering and Computer Simulation,Journal of Chemical Physics,16,50,192,JSmith
193,J Smith;J A HAYWARD; J L FINNEY; R DANIEL ; J C SMITH ,Molecular dynamics decomposition of temperature-dependent elastic neutron scattering by a protein solution,Biophysical Journal,16,51,193,JSmith
194,J Smith;J A HAYWARD; J L FINNEY; R DANIEL ; J C SMITH ,Use of computer simulation for understanding elastic neutron scattering from complex systems: a small protein in various solvents,Chemical Physics,16,52,194,JSmith
195,J Smith;J HAYWARD ; J C SMITH ,Temperature dependence of protein dynamics: computer simulation analysis of neutron scattering properties,Biophysical Journal,16,53,195,JSmith
196,J Smith;S HERY; M SOUAILLE ; J C SMITH ,Dynamics of Biomolecules: Simulation versus X-ray and Far-infrared Experiments,Biomolecular Structure and Dynamics Eds G Vergoten and T Theophanides Kluwer,16,54,196,JSmith
197,J Smith;S HERY; D GENEST ; J C SMITH ,Dynamics of Proteins: Correlation and Diffusion,Physica B,16,55,197,JSmith
198,J Smith;S HERY; D GENEST ; J C SMITH ,Fluctuation and Correlation in Crystalline Lysozyme,Journal of Chemical Information and Computer Sciences,16,56,198,JSmith
199,J Smith;S HERY; D GENEST ; J C SMITH ,X-ray Diffuse Scattering and Rigid-Body Motion in Crystalline Lysozyme Probed by Molecular Dynamics Simulation,Journal of Molecular Biology,16,57,199,JSmith
200,J Smith;Danzhi Huang ; Sonja M Schwarzl ; Stefan Fischer,How well does charge reparametrisation account for solvent screening in molecular mechanics calculations? The example of myosin ,Silico Biology,16,58,200,JSmith
201,J Smith;T HUYNH; G MUSAT; J -M NEUMANN; J C SMITH ; A SANSON ,Molecular dynamics simulations of the Isolated Domain I of annexin I,Theoretical Chemistry Accounts,16,59,201,JSmith
202,J Smith;T HUYNH; J C SMITH ; A SANSON ,Protein Unfolding Transitions in an Intrinsically Unstable Annexin Domain: Molecular Dynamics Simulation and Comparison with Nuclear Magnetic Resonance Data,Biophysical Journal,16,60,202,JSmith
203,J Smith;J C SMITH; D DURAND; M J FIELD; S FUROIS-CORBIN; G R KNELLER ; B ROUX ,"Structure, Dynamics and Function of Hydrogen-Bonded Networks in Proteins and Related Systems",Hydrogen Bonded Networks Eds J Dore and M C Belissent Funel Kluwer,16,61,203,JSmith
204,J Smith;M KATAOKA; M FERRAND; A V GOUPIL-LAMY; H KAMIKUBO; J YUNOKI; T OKA ; J C SMITH ,Dynamical and structural modifications of staphylococcal nuclease on C-terminal truncation,Physica B,16,62,204,JSmith
205,J Smith;M KATAOKA; H KAMIKUBO; H NAKAGAWA; S F PARKER ; J C SMITH ,Neutron Inelastic Scattering as a High-Resolution Vibrational Spectroscopy: New Tool for the Study of Protein Dynamics,Spectroscopy,16,63,205,JSmith
206,J Smith;M L KLEIN; M MARCHI ; J C SMITH ,Potential Energy Functions in Molecular Simulation,Journal Chimie Physique,16,64,206,JSmith
207,J Smith;G R KNELLER ; J C SMITH ,Liquid-like Side-chain Dynamics in Myoglobin,Journal of Molecular Biology,16,65,207,JSmith
208,J Smith;G R KNELLER; W DOSTER; M SETTLES; S CUSACK ; J C SMITH ,Methyl Group Dynamics in the Crystalline Alanine Dipeptide: A Combined Computer Simulation and Inelastic Neutron Scattering Analysis,Journal of Chemical Physics,16,66,208,JSmith
209,J Smith;A LAMY ; J C SMITH ,Denaturation of Truncated Staphylococcal Nuclease in Molecular Dynamics Simulation at K,Journal of the American Chemical Society,16,67,209,JSmith
210,J Smith;A LAMY; J C SMITH; J YUNOKI; S F PARKER ; M KATAOKA ,High-Resolution Vibrational Inelastic Neutron Scattering: A New Spectroscopic Tool for Globular Proteins,Journal of the American Chemical Society,16,68,210,JSmith
211,J Smith;A LAMY; M SOUAILLE ; J C SMITH ,Simulation Evidence for Experimentally-Detectable Low-Temperature Vibrational Inhomogeneity in a Globular Protein,Biopolymers,16,69,211,JSmith
212,J Smith;A D MACKERELL; D BASHFORD; M BELLOTT; R L DUNBRACK ;J EVENSECK;M J FIELD; S FISCHER; J GAO; H GUO; S HA; D JOSEPH; L KUCHNI; K KUCZERA; F T K LAU; C MATTOS; S MICHNICK; T NGO; D T NGUYEN; B PRODHOM; I W E REIHER; B ROUX; M SCHLENKRICH; J C SMITH; R STOTE; J STRAUB; M WATANABE; J WIORKIEWICZ-KUCZERA; D YIN; M KARPLUS;,All-atom Empirical Potential for Molecular Modeling and Dynamics Studies of Proteins,Journal of Physical Chemistry B,16,70,212,JSmith
213,J Smith;P MANIVET; B SCHNEIDER; J C SMITH; D -S CHOI; L MAROTEAUX; O KELLERMANN ; J -M LAUNAY ,The serotonin binding site of human and murine -HT[ B] receptors: molecular modelling and site-directed mutagenesis,Journal of Biological Chemistry,16,71,213,JSmith
214,J Smith;F MERZEL ; J C SMITH ,Calculation of small angle scattering intensities from molecular dynamics simulation,Cellular and Molecular Biology Letters,16,72,214,JSmith
215,J Smith;F MERZEL ; J C SMITH SASSIM: A,method for calculating small-angle X-ray and neutron scattering and the associated molecular envelope from explicit-atom models of solvated proteins,Acta Crystallographica Section D,16,73,215,JSmith
216,J Smith;F MERZEL ; J C SMITH ,Is the first hydration shell of lyzozyme of higher density than bulk water? Proceedings of the National Academy of Sciences U,S A,16,74,216,JSmith
217,J Smith;A MICU; D DURAND; M QUILICHINI; M J FIELD ; J C SMITH ,Collective Vibrations in Crystalline L-alanine,Journal of Physical Chemistry,16,75,217,JSmith
218,J Smith;A MICU ; J C SMITH,SERENA: A Program for Calculating X-ray Diffuse Scattering from Molecular Dynamics Trajectories,Computer Physics Communications,16,76,218,JSmith
219,J Smith;D MIHAILESCU ; J C SMITH ,Computer simulation of energy-transducing proteins and peptide:membrane interactions,ACS proceedings Press,16,77,219,JSmith
220,J Smith;D MIHAILESCU; J REED ; J C SMITH ,Convergence in peptide folding simulation: multiple trajectories of a potential AIDS pharmacophore,Biopolymers,16,78,220,JSmith
221,J Smith;D MIHAILESCU ; J C SMITH ,"Molecular Dynamics Simulation of the Cyclic Decapeptide Antibiotic, Gramicidin S, in Dimethyl Sulfoxide Solution",Journal of Physical Chemistry B,16,79,221,JSmith
222,J Smith;Sonja M Schwarzl ; Stefan Fischer ; Thomas B Tschopp,Can the calculation of ligand binding free energies be improved with continuum solvent electrostatics and an ideal-gas entropy correction? ,Journal of Computational Chemistry,16,100,222,JSmith
223,J Smith;S M SCHWARZL; T TSCHOPP; J C SMITH ; S FISCHER ,Can the calculation of ligand binding free energies be improved with continuum solvent electrostatics and an ideal-gas entropy correction? Journal of Computational Chemistry - ,,16,101,223,JSmith
224,J Smith;S M SCHWARZL; D HUANG; J C SMITH ; S FISCHER ,How well does charge reparametrisation account for solvent screening in molecular mechanics calculations? The example of myosin,Silico Biology,16,102,224,JSmith
225,J Smith;C SIMON; M AALOUACH; J C SMITH ,Modelling and Simulation of Light-Activated Membrane Proteins: Dynamical Transitions in Bacteriorhodopsin,Faraday Discussions,16,103,225,JSmith
226,J Smith;J C SMITH ; G R KNELLER ,Combination of Neutron Scattering and Molecular Dynamics for the Determination of Internal Motions in Bio-molecules,Molecular Simulation,16,104,226,JSmith
227,J Smith;J C SMITH; A MICU ; N FOLOPPE ,Computer Simulations of Bio-molecular Systems: Principles and Practice,Current Topics Biophysics Ed P Frangopol Iasi University Press,16,105,227,JSmith
228,J Smith;J C SMITH; Z COURNIA; A TALY; A L TOURNIER; D MIHAILESCU ; G M ULLMANN ,Conformational Transitions in Proteins and Membranes,Proc NATO ASI Workshop Novel Approaches Structure and Dynamics of Liquids Rhodes Ed Samios Press,16,106,228,JSmith
229,J Smith;J C SMITH; S CUSACK; P L POOLE ; J L FINNEY ,Direct Measurement of Hydration-related Dynamic Changes in Lysozyme using Inelastic Neutron Scattering Spectroscopy,Journal of Biomolecular Structure and Dynamics,16,107,229,JSmith
230,J Smith;J C SMITH; J BAUDRY; S HERY; A LAMY; A MICU ; M SOUAILLE ,Harmonic and Anharmonic Dynamics in Proteins and Molecular Crystals,Nonlinear Physics Theory and Experiment Eds M Alfini M Boiti L Martina F Pempinelli World Scientific,16,108,230,JSmith
231,J Smith;J C SMITH ; M KARPLUS ,Empirical Force Field Study of Geometries and Conformational Transitions in some Organic Molecules,Journal of the American Chemical Society,16,109,231,JSmith
232,J Smith;D MIHAILESCU; J C SMITH ; J REED ,Solution structure of a putative HIV immunogenic peptide: computer simulation of the principal CD binding domain of gp ,Journal of Medicinal Chemistry,16,80,232,JSmith
233,J Smith;D MIHAILESCU ; J C SMITH ,Atomic-Detail Peptide:Membrane Inter-actions: Molecular Dynamics Simulation of Gramicidin S in a DMPC Bilayer,Biophysical Journal,16,81,233,JSmith
234,J Smith;K D MOELLER; G P WILLIAMS; C HIRSHMUGL; S STEINHAUSER ; J C SMITH ,Hydration-dependent Far-Infrared Absorption in Lysozyme Detected using Synchrotron Radiation,Biophysical Journal,16,82,234,JSmith
235,J Smith;N -D MORELON; G R KNELLER; M FERRAND; A GRAND; J C SMITH ; M BEE ,Dynamics of an alkane chain included in an organic matrix: Molecular dynamics simulation and comparison with neutron experiment,Journal of Chemical Physics,16,83,235,JSmith
236,J Smith;G MUSAT; J C SMITH; J -M NEUMANN ; A SANSON ,Structure of human annexin I: Comparison of homology modelling with crystallographic experiment,Biochimie,16,84,236,JSmith
237,J Smith;F NARDI; W DOSTER; B TIDOR; M KARPLUS; S CUSACK ; J C SMITH ,Dynamics of tRNA: Experimental Neutron Spectra Compared with a Normal Mode Analysis,Journal of Chemistry,16,85,237,JSmith
238,J Smith;H NEUWEILER; A SCHULZ; A C VAIANA; J C SMITH; S KAUL; J WOLFRUM ; M SAUER ,Detection of Individual p -Autoantibodies Using Quenched Peptide-Based Molecular Probes,Angewandte Chemie Intl Ed,16,86,238,JSmith
239,J Smith;M NINA; J C SMITH ; B ROUX ,Ab Initio Quantum Chemical Analysis of Retinal Schiff Base Hydration in Bacteriorhodopsin,Journal of Molecular Structure THEOCHEM,16,87,239,JSmith
240,J Smith;M NINA; B ROUX ; J C SMITH ,Functional Interactions in Bacterio-rhodopsin: A Theoretical Analysis of Retinal Hydrogen Bonding with Water,Biophysical Journal,16,88,240,JSmith
241,J Smith;M NINA; B ROUX ; J C SMITH ,Ground State Potential Surface Calculations for Butadiene and Retinal,Structures and Functions of Retinal Proteins Ed J L Rigaud INSERM John Libbey Eurotext Ltd,16,89,241,JSmith
242,J Smith;J C SMITH; A LAMY; M KATAOKA; J YUNOKI; A -J PETRESCU; V RECEVEUR; P CALMETTES ; D DURAND ,Motions in Native and Denatured Proteins,Physica B Condensed Matter,16,110,242,JSmith
243,J Smith; Barrett O Comiskey,Modulation and Information Hiding in Images ,Information Hiding,17,1,243,JSmith
244,J Smith; Chris Dodge,Developments in Steganography ,Information Hiding,17,2,244,JSmith
245,J Smith; David Allport ; Joseph A Paradiso ; Neil Gershenfeld ; Thomas G Zimmerman,Applying Electric Field Sensing to Human-Computer Interfaces ,CHI Conference Human Factors Computing Systems,17,3,245,JSmith
246,J Smith; ,Designing Biomorphs with an Interactive Genetic Algorithm ,ICGA International Computer Games Association,17,4,246,JSmith
247,J Smith; ,Field Mice: Extracting Hand Geometry from Electric Field Measurements ,IBM Systems Journal,17,5,247,JSmith
248,J Smith; Kenneth Baclawski ; Kevin M Passino ; Mieczyslaw M Kokar,Mapping an Application to a Control Architecture: Specification of the Problem ,IWSAS International Workshop Self Adaptive Software,18,1,248,JSmith
249,J Smith; Jerzy Letkowski ; Kenneth Baclawski ; Mieczyslaw M Kokar,Consistency Checking of RM-ODP Specifications ,WOODPECKER Workshop Open Distribute Processing Computation Knowledge Engineering and Realisation,18,2,249,JSmith
250,J Smith; Jerzy Letkowski ; Kenneth Baclawski ; Lewis Hart ; Mieczyslaw K Kokar ; Pat Emery ; Paul A Kogut,Extending the Unified Modeling Language for ontology development ,Software and System Modeling,18,3,250,JSmith
251,J Smith; Kenneth Baclawski ; Mieczyslaw K Kokar,Formal Verification of UML Diagrams: A First Step Towards Code Generation ,pUML,18,4,251,JSmith
252,J Smith; Jerzy Letkowski ; Kenneth Baclawski ; Lewis Hart ; Michael L Aronson ; Mieczyslaw M Kokar ; Paul A Kogut ; William S Holmes III,Extending UML to Support Ontology Engineering for the Semantic Web ,UML The Unified Modeling Language,18,5,252,JSmith
253,J Smith; Raffaella Settimi,On the Geometry of Bayesian Graphical Models with Hidden Variables ,UAI Uncertainty Artificial Intelligence,19,1,253,JSmith
254,J Smith; A S Gargoum ; Raffaella Settimi,Approximate Learning in Complex Dynamic Bayesian Networks ,UAI Uncertainty Artificial Intelligence,19,2,254,JSmith
255,J Smith; Roberto O Puch,FINDS: A Training Package to Assess Forensic Fibre Evidence ,MICAI,19,3,255,JSmith
256,J Smith; K Nadia Papamichail,Fast Bayes and the Dynamic Junction Forest ,Artif Intell,19,4,256,JSmith
257,J Smith;,Retrospective: A Study of Branch Prediction Strategies , Years ISCA International Symposium Computer Architecture Retrospectives and Reprints,1,16,257,JSmith
258,J Smith;,A Study of Branch Prediction Strategies ,ISCA International Symposium Computer Architecture,1,17,258,JSmith
259,J Smith;Norman P Jouppi ; Subbarao Palacharla,Complexity-Effective Superscalar Processors ,ISCA International Symposium Computer Architecture,1,50,259,JSmith
260,J Smith;Rastislav Bod&iacute;k ; S Subramanya Sastry,Rapid profiling via stratified sampling ,ISCA International Symposium Computer Architecture,1,18,260,JSmith
261,J Smith;Ho-Seop Kim,An Instruction Set and Microarchitecture for Instruction Level Distributed Processing ,ISCA International Symposium Computer Architecture,1,51,261,JSmith
262,J Smith;R Canal; A Gonzalez; ; J E Smith,Very Low Power Pipelines using Significance Compression, rd Int Symp Microarchitecture,1,19,262,JSmith
263,J Smith;Steven R Kunkel,Pipelined Register-Storage Architectures ,ICPP International Conference Parallel Processing,1,52,263,JSmith
264,J Smith;Steven R Kunkel,Optimal Pipelining in Supercomputers ,ISCA International Symposium Computer Architecture,1,53,264,JSmith
265,J Smith;Paklin Lam,A Theory of Totally Self-Checking System Design ,IEEE Trans Computers,1,54,265,JSmith
266,J Smith;Corinna G Lee,A Study of Partitioned Vector Register Files ,Supercomputing,1,55,266,JSmith
267,J Smith;Gernot Metze,Strongly Fault Secure Logic Networks ,IEEE Trans Computers,1,56,267,JSmith
268,J Smith;S Nussbaum; J E Smith,Modeling Superscalar Processors via Statistical Simulation,PACT Parallel Computing Technologies International Conference Parallel Architectures and Compilation Techniques Barcelona,1,57,268,JSmith
269,J Smith;Stamatis Vassiliadis ; Yiannakis Sazeides,The Performance Potential of Data Dependence Speculation &amp; Collapsing ,MICRO International Symposium Microarchitecture,1,90,269,JSmith
270,J Smith;Sebastien Nussbaum,Statistical Simulation of Symmetric Multiprocessor Systems ,Annual Simulation Symposium,1,58,270,JSmith
271,J Smith;Shlomo Weiss,Instruction Issue Logic for Pipelined Supercomputers ,ISCA International Symposium Computer Architecture,1,91,271,JSmith
272,J Smith;Subbarao Palacharla; Norman P Jouppi; J E Smith,Complexity-Effective Superscalar Processors, th Int Symp Computer Architecture,1,59,272,JSmith
273,J Smith;Shlomo Weiss,Instruction Issue Logic in Pipelined Supercomputers ,IEEE Trans Computers,1,92,273,JSmith
274,J Smith;Shlomo Weiss,PowerPC and Alpha : A Tale of Two RISCs ,IEEE Computer,1,93,274,JSmith
275,J Smith;Shlomo Weiss,A Study of Scalar Compilation Techniques for Pipelined Supercomputers ,ASPLOS Architectural Support for Programming Languages and Operating Systems,1,94,275,JSmith
276,J Smith;Shlomo Weiss,A study of scalar compilation techniques for pipelined supercomputers ,ACM Trans Math Softw,1,95,276,JSmith
277,J Smith;J Cantin; M Lipasti; J E Smith,Dynamic Verification of Cache Coherence Protocols,Workshop Memory Performance issues Gothenburg,1,20,277,JSmith
278,J Smith;Jason F Cantin ; Mikko H Lipasti,The complexity of verifying memory coherence ,SPAA ACM Symposium Parallel Algorithms and Architectures,1,21,278,JSmith
279,J Smith;A Dhodapkar; J E Smith,Dynamic Microarchitecture Adaptation via Co-Designed Virtual Machines, International Solid State Circuits Conference,1,22,279,JSmith
280,J Smith;Ashutosh Dhodapkar,Managing Multi-Configuration Hardware via Dynamic Working Set Analysis ,ISCA International Symposium Computer Architecture,1,23,280,JSmith
281,J Smith;Ashutosh S Dhodapkar ; George Cai,"Integrated Performance, Power, and Thermal Modeling ",Journal of Circuits Systems and Computers,1,24,281,JSmith
282,J Smith;A Dhodapkar; J E Smith,Saving and Restoring Implementation Contexts with co-Designed Virtual Machines,Workshop Complexity Effective Design Gothenburg,1,25,282,JSmith
283,J Smith;R Espasa; M Valero; J E Smith,"Vector Architectures, Past, Present, Future", International Conference Supercomputing,1,26,283,JSmith
284,J Smith;Roger Espasa; Mateo Valero; J E Smith,Out of Order Vector Architectures, th Int Symp Microarchitecture,1,27,284,JSmith
285,J Smith;Subbarao Palacharla,Decoupling integer execution in superscalar processors ,MICRO International Symposium Microarchitecture,1,60,285,JSmith
286,J Smith;Greg Faanes ; Leonidas I Kontothanassis ; Michael L Scott ; Rabin A Sugumar,Cache performance in vector supercomputers ,Supercomputing,1,28,286,JSmith
287,J Smith;Nicholas Y Pang ; Shlomo Weiss,A Simulation Study of Decoupled Architecture Computers ,IEEE Trans Computers,1,61,287,JSmith
288,J Smith;Greg Faanes ; Rabin A Sugumar,Vector instruction set support for conditional operations ,ISCA International Symposium Computer Architecture,1,29,288,JSmith
289,J Smith;Andrew R Pleszkun,Implementing Precise Interrupts in Pipelined Processors ,IEEE Trans Computers,1,62,289,JSmith
290,J Smith;Andrew R Pleszkun,Implementation of Precise Interupts in Pipelined Processors , Years ISCA International Symposium Computer Architecture Retrospectives and Reprints,1,63,290,JSmith
291,J Smith;Andrew R Pleszkun,Implementation of Precise Interrupts in Pipelined Processors ,ISCA International Symposium Computer Architecture,1,64,291,JSmith
292,J Smith;E Rotenberg; J E Smith,Control Independence in Trace Processors, Int Symp Microarchitecture,1,65,292,JSmith
293,J Smith;Eric Rotenberg ; Quinn Jacobson,Path-Based Next Trace Prediction ,MICRO International Symposium Microarchitecture,1,66,293,JSmith
294,J Smith;Eric Rotenberg ; Erik Jacobsen,Assigning Confidence to Conditional Branch Predictions ,MICRO International Symposium Microarchitecture,1,67,294,JSmith
295,J Smith;Eric Rotenberg; Quinn Jacobson; James E Smith,A Study of Control Independence in Superscalar Processors,Proceedings of the th Annual International Symposium High Performance Computer Architecture,1,68,295,JSmith
296,J Smith;Eric Rotenberg; Steve Bennett; J E Smith,Trace Cache: A Low Latency Approach to High Bandwidth Instruction Fetching, Annual International Symposium Microarchitecture,1,69,296,JSmith
297,J Smith;Antonio Gonz&aacute;lez ; Jos&eacute; Gonz&aacute;lez ; Juan L Arag&oacute;n,Dual path instruction processing ,ICS International Conference Supercomputing,1,30,297,JSmith
