"","Coauthor","Paper","Journal","AuthorID","PaperNO","PaperID"
"294","S Lee;Bon-Woo Hwang","Reconstruction of Partially Damaged Face Images Based on a Morphable Face Model ","IEEE Transactions Pattern Analysis and Machine Intelligence","1","1_32 S Lee;Bon-Woo Hwang<","294"
"295","S Lee;B -W Hwang;S -W Lee"," Reconstruction of Partially Damaged Face Images Based on a Morphable Face Model, ","IEEE Trans Pattern Analysis and Machine Intelligence","1","1_33 S Lee;B -W Hwang;S -W Lee<","295"
"296","S Lee;Bon-Woo Hwang ; Jae-Jin Kim","Retrieval of the Top N Matches with Support Vector Machines ","ICPR International Conference Pattern Recognition","1","1_34 S Lee;Bon-Woo Hwang ; Jae-Jin Kim<","296"
"297","S Lee;B -W Hwang;J -S Park;S -W Lee"," Synthesis of High-Resolution Facial Image Based on Top-down Learning, ","Audio and Video based Biometric Person Authentication Lecture Notes Computer Science","1","1_35 S Lee;B -W Hwang;J -S Park;S -W Lee<","297"
"298","S Lee;Seonghoon Kang","Object Detection and Classification for Outdoor Walking Guidance System ","Biologically Motivated Computer Vision","1","1_36 S Lee;Seonghoon Kang<","298"
"299","S Lee;H -J Kang;S -W Lee"," Combining Classifiers based on Minimization of a Bayes Error Rate, ","Proc th International Conference Document Analysis and Recognition Bangalore","1","1_37 S Lee;H -J Kang;S -W Lee<","299"
"300","S Lee;H -J Kang;S -W Lee"," A Dependency-based Framework of Combining Multiple Experts for the Recognition of Unconstrained Handwritten Numerals, ","Proc Computer Vision and Pattern Recognition","1","1_38 S Lee;H -J Kang;S -W Lee<","300"
"301","S Lee;S Kang;S -W Lee"," Handheld Computer Vision System for the Visually Impaired, ","Proc rd International Workshop Human friendly Welfare Robotic Systems Daejeon Korea","1","1_39 S Lee;S Kang;S -W Lee<","301"
"302","S Lee;J -S Park;H -J Kang;S -W Lee"," Automatic Quality Measurement of Gray-Scale Handwriting Based on Extended Average Entropy, ","Proc th International Conference Pattern Recognition IV Barcelona","1","1_160 S Lee;J -S Park;H -J Kang;S -W Lee<","302"
"303","S Lee;H -S Park;S -W Lee"," A Truly -D Hidden Markov Model for Off-line Handwritten Character Recognition, ","Pattern Recognition","1","1_161 S Lee;H -S Park;S -W Lee<","303"
"304","S Lee;I T Podolak;S -W Lee"," Finding Input Symbol Representations for Neural Networks, ","Proc th International Conference Neural Information Processing II Taejon Korea","1","1_162 S Lee;I T Podolak;S -W Lee<","304"
"305","S Lee;I T Podolak;A Bielecki;E Majkit;S -W Lee"," A Hybrid Neural System for Phonematic Transformation, ","Proc th International Conference Pattern Recognition I Barcelona","1","1_163 S Lee;I T Podolak;A Bielecki;E Majkit;S -W Lee<","305"
"306","S Lee;Frontiers in Handwriting Recognition ","IJDAR","","1","1_164 S Lee;Frontiers in Handwriting Recognition <","306"
"307","S Lee;H -K Roh;S -W Lee"," Multiple People Tracking Using an Appearance Model Based on Temporal Color, ","Proc th International Conference Pattern Recognition IV Barcelona","1","1_165 S Lee;H -K Roh;S -W Lee<","307"
"308","S Lee;H -K Roh;S -W Lee"," Multiple People Tracking Using an Appearance Model Based on Temporal Color, ","Biologically Motivated Computer Vision Lecture Notes Computer Science","1","1_166 S Lee;H -K Roh;S -W Lee<","308"
"309","S Lee;Hyung-Ki Roh","Multiple People Tracking Using a Appearance Model Based on Temporal Color ","Biologically Motivated Computer Vision","1","1_167 S Lee;Hyung-Ki Roh<","309"
"310","S Lee;Dae-Seok Ryu","Parameter-Free Geometric Document Layout Analysis ","IEEE Transactions Pattern Analysis and Machine Intelligence","1","1_168 S Lee;Dae-Seok Ryu<","310"
"311","S Lee;D -S Ryu;S -M Kang;S -W Lee"," Parameter-independent Geometric Document Layout Analysis, ","Proc th International Conference Pattern Recognition IV Barcelona","1","1_169 S Lee;D -S Ryu;S -M Kang;S -W Lee<","311"
"312","S Lee;H -J Kang;S -W Lee"," Evaluation on Selection Criteria of Multiple Numeral Recognizers the Fixed Number of Recognizers, ","Proc th International Conference Pattern Recognition City","1","1_40 S Lee;H -J Kang;S -W Lee<","312"
"313","S Lee;Seonghoon Kang","Multiple Object Tracking in Multiresolution Image Sequences ","Biologically Motivated Computer Vision","1","1_41 S Lee;Seonghoon Kang<","313"
"314","S Lee;Hee-Joong Kang","Experimental Results on the Construction of Multiple Classifiers Recognizing Handwritten Numerals ","ICDAR International Conference Document Analysis","1","1_42 S Lee;Hee-Joong Kang<","314"
"315","S Lee;H -J Kang;S -W Lee"," An Information-Theoretic Strategy for Constructing Multiple Classifier Systems, ","Proc th International Conference Pattern Recognition II Barcelona","1","1_43 S Lee;H -J Kang;S -W Lee<","315"
"316","S Lee;S Kang;H Byun;S -W Lee"," Real-time Pedestrian Detection Using Support Vector Machines, ","International Journal of Pattern Recognition and Artificial Intelligence","1","1_44 S Lee;S Kang;H Byun;S -W Lee<","316"
"317","S Lee;S Kang;H -R Byun;S -W Lee"," Real-time Pedestrian Detection using Support Vector Machines, ","Pattern Recognition Support Vector Machines Lecture Notes Computer Science","1","1_45 S Lee;S Kang;H -R Byun;S -W Lee<","317"
"318","S Lee;S Kang;S -W Lee"," Real-time Tracking of Multiple Objects in Space-variant Vision based on Magnocellular Visual Pathway, ","Pattern Recognition","1","1_46 S Lee;S Kang;S -W Lee<","318"
"319","S Lee;Hee-Joong Kang ; Jeong-Seon Park","Automatic Quality Measurement of Gray-Scale Handwriting Based on Extended Average Entropy ","ICPR International Conference Pattern Recognition","1","1_47 S Lee;Hee-Joong Kang ; Jeong-Seon Park<","319"
"320","S Lee;Hee-Jeong Kim ; Myung-Hyun Yoo","A Control Model for Vergence Movement on a Stereo Robotic Head Using Disparity Flux ","ICPR International Conference Pattern Recognition","1","1_48 S Lee;Hee-Jeong Kim ; Myung-Hyun Yoo<","320"
"321","S Lee;H -J Kim;M -H Yoo;S -W Lee"," A Control Model for Vergence Movement on a Stereo Robotic Head Using Disparity Flow and Flux, ","Proc th International Conference Pattern Recognition IV Barcelona","1","1_49 S Lee;H -J Kim;M -H Yoo;S -W Lee<","321"
"322","S Lee;Ing-Shyh Shyu ; Jiming Liu ; Lo-Ting Tu ; Win-Win Lin ; Yuan Yan Tang","Offline Recognition of Chinese Handwriting by Multifeature and Multilevel Classification ","IEEE Transactions Pattern Analysis and Machine Intelligence","1","1_170 S Lee;Ing-Shyh Shyu ; Jiming Liu ; Lo-Ting Tu ; Win-Win Lin ; Yuan Yan Tang<","322"
"323","S Lee;Bong-Kee Sin ; Seon-Kyu Kim","Character Spotting Using Image-Based Stochastic Models ","ICDAR International Conference Document Analysis","1","1_171 S Lee;Bong-Kee Sin ; Seon-Kyu Kim<","323"
"324","S Lee;Bong-Kee Sin ; Hee-Seon Park ; Jongsub Moon","A -D HMM Method for Offline Handwritten Character Recognition ","IJPRAI International Journal of Pattern Recognition and Artificial Intelligence","1","1_172 S Lee;Bong-Kee Sin ; Hee-Seon Park ; Jongsub Moon<","324"
"325","S Lee;H -H Song;S -W Lee"," LVQ Combined Simulated Annealing for Optimal Design of Large-set Reference Models, ","Neural Networks","1","1_173 S Lee;H -H Song;S -W Lee<","325"
"326","S Lee;Hee-Heon Song ; Hee-Seon Park","A Self-Organizing Hierarchical Classifier for Multi-Lingual Large-Set Oriental Character Recognition ","IJPRAI International Journal of Pattern Recognition and Artificial Intelligence","1","1_174 S Lee;Hee-Heon Song ; Hee-Seon Park<","326"
"327","S Lee;H -H Song;S -W Lee"," A Self-Organizing Neural Tree for Large-set Pattern Classification, ","IEEE Trans Neural Networks","1","1_175 S Lee;H -H Song;S -W Lee<","327"
"328","S Lee;H -H Song;S -W Lee"," A Self-Organizing Neural Tree for Large-set Pattern Classification, ","Proc rd International Conference Document Analysis and Recognition Montreal","1","1_176 S Lee;H -H Song;S -W Lee<","328"
"329","S Lee;Ching Y Suen ; Louisa Lam","A Systematic Evaluation of Skeletonization Algorithms ","IJPRAI International Journal of Pattern Recognition and Artificial Intelligence","1","1_177 S Lee;Ching Y Suen ; Louisa Lam<","329"
"330","C Y Suen;W -H Hsu;Patrick S P Wang;S Mori;T Zhang;Paul C K Kwok;L Lam;Seong-Whan Lee"," Thinning algorithms for Oriental character recognition, ","Proc International Conference Computer Processing of Chinese and Oriental Languages Taipei","1","1_178 C Y Suen;W -H Hsu;Patrick S P Wang;S Mori;T Zhang;Paul C K Kwok;L Lam;Seong-Whan Lee<","330"
"331","S Lee;Ching Y Suen ; Louisa Lam","Thinning Methodologies - A Comprehensive Survey ","IEEE Transactions Pattern Analysis and Machine Intelligence","1","1_179 S Lee;Ching Y Suen ; Louisa Lam<","331"
"332","S Lee;Dong-June Lee ; Hee-Seon Park","A New Methodology for Gray-Scale Character Segmentation and Recognition ","IEEE Transactions Pattern Analysis and Machine Intelligence","1","1_100 S Lee;Dong-June Lee ; Hee-Seon Park<","332"
"333","S Lee;Dong-June Lee ; Hee-Seon Park","A New Methodology for Gray-Scale Character Segmentation and Recognition ","IEEE Transactions Pattern Analysis and Machine Intelligence","1","1_101 S Lee;Dong-June Lee ; Hee-Seon Park<","333"
"334","S Lee;Dong-June Lee ; Hee-Seon Park","A New Methodology for Gray-Scale Character Segmentation and Recognition ","IEEE Transactions Pattern Analysis and Machine Intelligence","1","1_102 S Lee;Dong-June Lee ; Hee-Seon Park<","334"
"335","S Lee;Dong-June Lee ; Hee-Seon Park","A New Methodology for Gray-Scale Character Segmentation and Recognition ","IEEE Transactions Pattern Analysis and Machine Intelligence","1","1_103 S Lee;Dong-June Lee ; Hee-Seon Park<","335"
"336","S Lee;Dong-June Lee ; Hee-Seon Park","A New Methodology for Gray-Scale Character Segmentation and Recognition ","IEEE Transactions Pattern Analysis and Machine Intelligence","1","1_104 S Lee;Dong-June Lee ; Hee-Seon Park<","336"
"337","S Lee;Young Joon Kim","Direct Extraction of Topographic Features for Gray Scale Character Recognition ","IEEE Transactions Pattern Analysis and Machine Intelligence","1","1_50 S Lee;Young Joon Kim<","337"
"338","S Lee;S -W Lee;D -J Lee;H -S Park"," A New Methodology for Gray-Scale Character Segmentation and Recognition, ","IEEE Trans Pattern Analysis and Machine Intelligence","1","1_105 S Lee;S -W Lee;D -J Lee;H -S Park<","338"
"339","S Lee;Hee-Jeong Kim ; Myung-Hyun Yoo","Dynamic Vergence Using Disparity Flux ","Biologically Motivated Computer Vision","1","1_51 S Lee;Hee-Jeong Kim ; Myung-Hyun Yoo<","339"
"340","S Lee;S -W Lee;H -H Song"," A New Recurrent Neural-Network Architecture for Visual Pattern Recognition, ","IEEE Trans Neural Networks","1","1_106 S Lee;S -W Lee;H -H Song<","340"
"341","S Lee;Ju-Sung Kim ; Myoung-Young Yoon","Faxed image restoration using Kalman filtering ","ICDAR International Conference Document Analysis","1","1_52 S Lee;Ju-Sung Kim ; Myoung-Young Yoon<","341"
"342","S Lee;S -W Lee;S -M Kang;H -H Song"," A New Recurrent Neural Network Architecture for Pattern Recognition, ","Proc th International Conference Pattern Recognition","1","1_107 S Lee;S -W Lee;S -M Kang;H -H Song<","342"
"343","S Lee;Y -M Kim;S -W Choi;S -W Lee"," Fast Scene Change Detection Using Direct Feature Extraction from MPEG Compressed Videos, ","Proc th International Conference Pattern Recognition III Barcelona","1","1_53 S Lee;Y -M Kim;S -W Choi;S -W Lee<","343"
"344","S Lee;S -W Lee;Y -J Kim"," A New Type of Recurrent Neural Network for Handwritten Character Recognition, ","Proc rd International Conference Document Analysis and Recognition Montreal","1","1_108 S Lee;S -W Lee;Y -J Kim<","344"
"345","S Lee;S -Y Kim;S -W Lee"," Gray-Scale Nonlinear Shape Normalization Method for Handwritten Oriental Character Recognition, ","International Journal of Pattern Recognition and Artificial Intelligence","1","1_54 S Lee;S -Y Kim;S -W Lee<","345"
"346","S Lee;S -W Lee"," Wearable Machine Vision Technologies for the Visually Impaired, ","Proc st Asian Conference Vision Hayama","1","1_109 S Lee;S -W Lee<","346"
"347","S Lee;Jong Soo Kim","Multi-lingual, multi-font and multi-size large-set character recognition using self-organizing neural network ","ICDAR International Conference Document Analysis","1","1_55 S Lee;Jong Soo Kim<","347"
"348","S Lee;Y -J Kim;S -W Lee"," Multiresolution Recognition of Handwritten Numerals Wavelet Transform and Multilayer Cluster Neural Network, ","Proc rd International Conference Document Analysis and Recognition Montreal","1","1_56 S Lee;Y -J Kim;S -W Lee<","348"
"349","S Lee;Young-Joon Kim","Multiresolution recognition of handwritten numerals with wavelet transform and multilayer cluster neural network ","ICDAR International Conference Document Analysis","1","1_57 S Lee;Young-Joon Kim<","349"
"350","S Lee;S -Y Kim;S -W Lee"," Nonlinear Shape Normalization Methods for Gray-Scale Handwritten Character Recognition, ","Proc th International Conference Document Analysis and Recognition Ulm","1","1_58 S Lee;S -Y Kim;S -W Lee<","350"
"351","S Lee;Eun-Soon Kim ; Yuan Yan Tang","Nonlinear shape restoration of distorted images with Coons transformation ","ICDAR International Conference Document Analysis","1","1_59 S Lee;Eun-Soon Kim ; Yuan Yan Tang<","351"
"352","S Lee;Y Y Tang;L -T Tu;J Liu;S -W Lee;W W Lin;I -S Shyu"," Offline Recognition of Chinese Handwriting by Multifeature and Multilevel Classification, ","IEEE Trans Pattern Analysis and Machine Intelligence Np","1","1_180 S Lee;Y Y Tang;L -T Tu;J Liu;S -W Lee;W W Lin;I -S Shyu<","352"
"353","S Lee;Y Y Tang;T Li;S -W Lee"," VLSI Implementation for HVRI Algorithm in Pattern Recognition, ","Proc International Conference Document Analysis and Recognition Tsukuba","1","1_181 S Lee;Y Y Tang;T Li;S -W Lee<","353"
"354","S Lee;Y Y Tang;S -W Lee;C Y Suen"," VLSI Architecture for Pattern Recognition Based on Algorithm-array Mapping, ","Proc Pacific Rim International Conference Artificial Intelligence Seoul Korea","1","1_182 S Lee;Y Y Tang;S -W Lee;C Y Suen<","354"
"355","S Lee;Y Y Tang;S -W Lee;C Y Suen"," An approximation of perspective image using bilinear model, ","Proc International Conference Signal Processing Beijing","1","1_183 S Lee;Y Y Tang;S -W Lee;C Y Suen<","355"
"356","S Lee;Y Y Tang;S -W Lee;C Y Suen"," Automatic Document Processing: A Survey, ","Pattern Recognition","1","1_184 S Lee;Y Y Tang;S -W Lee;C Y Suen<","356"
"357","S Lee;Y Y Tang;S -W Lee;M Cheriet;C D Yan;C Y Suen"," Automatic Knowledge Acquisition from Form Documents, ","Proc Pacific Rim International Conference Artificial Intelligence Seoul Korea","1","1_185 S Lee;Y Y Tang;S -W Lee;M Cheriet;C D Yan;C Y Suen<","357"
"358","S Lee;Alessandro Verri","Editorial: Support Vector Machines for Computer Vision and Pattern Recognition ","IJPRAI International Journal of Pattern Recognition and Artificial Intelligence","1","1_186 S Lee;Alessandro Verri<","358"
"359","S Lee;Dihua Xi","Face Detection Based on Support Vector Machines ","SVM Support Vector Machine","1","1_187 S Lee;Dihua Xi<","359"
"360","S Lee;D Xi;S -W Lee"," Face Detection and Facial Component Extraction by Wavelet Decomposition and Support Vector Machines, ","Audio and Video based Biometric Person Authentication Lecture Notes Computer Science","1","1_188 S Lee;D Xi;S -W Lee<","360"
"361","S Lee;D Xi;S -W Lee"," Face Detection and Facial Feature Extraction Using Support Vector Machines, ","Proc th International Conference Pattern Recognition City","1","1_189 S Lee;D Xi;S -W Lee<","361"
"362","S Lee;S -W Lee"," Noisy Hangul Character Recognition Fuzzy Tree Classifier, ","Proc SPIE The International Society for Optical Engineering Electronic Imaging Science and Technology Conference Machine Vision Applications Character Recognition and Industrial Inspection San Jose","1","1_110 S Lee;S -W Lee<","362"
"363","S Lee;Eung-Jae Lee","Integrated segmentation and recognition of connected handwritten characters with recurrent neural network ","ICDAR International Conference Document Analysis","1","1_111 S Lee;Eung-Jae Lee<","363"
"364","S Lee;E -J Lee;S -W Lee"," Integrated Segmentation and Recognition of Connected Handwritten Characters Recurrent Neural Network, ","Proc rd International Conference Document Analysis and Recognition Montreal","1","1_112 S Lee;E -J Lee;S -W Lee<","364"
"365","S Lee;S -W Lee;S -Y Kim"," Integrated Segmentation and Recognition of Connected and Degraded Handwritten Numerals, ","Proc International Workshop Computer Vision Technology Seoul Korea","1","1_113 S Lee;S -W Lee;S -Y Kim<","365"
"366","S Lee;S -W Lee;S -Y Kim"," Integrated Segmentation and Recognition of Handwritten Numerals Cascade Neural Networks, ","IEEE Trans Systems Man and Cybernetics","1","1_114 S Lee;S -W Lee;S -Y Kim<","366"
"367","S Lee;H -Y Kim;J -Y Park;S -W Lee"," A New Methodology to the Design of Associative Memories Based on Cellular Neural Networks, ","Proc th International Conference Pattern Recognition II Barcelona","1","1_60 S Lee;H -Y Kim;J -Y Park;S -W Lee<","367"
"368","S Lee;S -W Lee;J -S Park"," Performance Evaluation of Nonlinear Shape Normalization Methods for the Recognition of Large-set Handwritten Characters, ","Proc International Conference Document Analysis and Recognition Tsukuba","1","1_115 S Lee;S -W Lee;J -S Park<","368"
"369","S Lee;Young-Joon Kim","A new type of recurrent neural network for handwritten character recognition ","ICDAR International Conference Document Analysis","1","1_61 S Lee;Young-Joon Kim<","369"
"370","S Lee;S -W Lee;L Lam;C Y Suen"," Performance Evaluation of Skeletonization Algorithms for Document Image Processing, ","Proc st International Conference Document Analysis and Recognition Saint Malo","1","1_116 S Lee;S -W Lee;L Lam;C Y Suen<","370"
"371","S Lee;H -Y Kim;J -Y Park;S -W Lee"," An Optimization Approach to the Robust Design of Generalized BSB Neural Associative Memories, ","Proc th International Conference Neural Information Processing II Taejon Korea","1","1_62 S Lee;H -Y Kim;J -Y Park;S -W Lee<","371"
"372","S Lee;S -W Lee;D -S Ryu"," Parameter-Free Geometric Document Layout Analysis, ","IEEE Trans Pattern Analysis and Machine Intelligence","1","1_117 S Lee;S -W Lee;D -S Ryu<","372"
"373","S Lee;Sang-Yup Kim","Integrated segmentation and recognition of handwritten numerals with cascade neural network ","IEEE Transactions Systems Man and Cybernetics Part C","1","1_63 S Lee;Sang-Yup Kim<","373"
"374","S Lee;S -W Lee","Principles of Pattern Recognition, I, II,","Hongneung Science Publisher Seoul","1","1_118 S Lee;S -W Lee<","374"
"375","S Lee;Y -J Kim;S -W Lee;M -W Kim"," Parallel Hardware Implementation of Handwritten Character Recognition System on Wavefront Array Processor Architecture, ","Proc rd International Conference Document Analysis and Recognition Montreal","1","1_64 S Lee;Y -J Kim;S -W Lee;M -W Kim<","375"
"376","S Lee;S -W Lee;H -H Song"," Optimal Design of Reference Model for Large-set Handwritten Character Recognition, ","Pattern Recognition","1","1_119 S Lee;S -W Lee;H -H Song<","376"
"377","S Lee;J -J Kim;B -W Hwang;M -H Yoo;S -W Lee"," Retrieval of the Top N Matches Support Vector Machines, ","Proc th International Conference Pattern Recognition II Barcelona","1","1_65 S Lee;J -J Kim;B -W Hwang;M -H Yoo;S -W Lee<","377"
"378","S Lee;E -S Kim;S -W Lee"," Shape Restoration of Nonlinear Distorted Images, ","Proc th International Conference Pattern Recognition","1","1_66 S Lee;E -S Kim;S -W Lee<","378"
"379","S Lee;D -I Kim;S -W Lee"," Automatic evaluation of handwriting qualities of handwritten Hangul image database, KU- , ","Proc th International Workshop Frontiers Handwriting Recognition Taejon Korea","1","1_67 S Lee;D -I Kim;S -W Lee<","379"
"380","S Lee;H -C Kwon;H -J Hwang;M -J Kim;S -W Lee"," Contextual Postprocessing of a Korean OCR System by Linguistic Constraints, ","Proc rd International Conference Document Analysis and Recognition Montreal","1","1_68 S Lee;H -C Kwon;H -J Hwang;M -J Kim;S -W Lee<","380"
"381","S Lee;L Lam;S -W Lee;C Y Suen"," Thinning Methodologies - A Comprehensive Survey, ","IEEE Trans Pattern Analysis and Machine Intelligence","1","1_69 S Lee;L Lam;S -W Lee;C Y Suen<","381"
"382","S Lee;D Xi;I T Podolak;S -W Lee"," Facial Component Extraction and Face Recognition Support Vector Machines, ","Proc th International Conference Automatic Face and Gesture Recognition D C","1","1_190 S Lee;D Xi;I T Podolak;S -W Lee<","382"
"383","S Lee;D Xi;S -W Lee"," Extraction of Reference Lines and Items from Form Document Images, ","Pattern Recognition","1","1_191 S Lee;D Xi;S -W Lee<","383"
"384","S Lee;D Xi;S -W Lee;Y Y Tang"," A Novel Method for Discriminating Between Oriental and European Languages by Fractal Features, ","Proc th International Conference Document Analysis and Recognition Bangalore","1","1_192 S Lee;D Xi;S -W Lee;Y Y Tang<","384"
"385","S Lee;Dihua Xi","Reference Line Extraction from Form Documents with Complicated Backgrounds ","ICDAR International Conference Document Analysis","1","1_193 S Lee;Dihua Xi<","385"
"386","S Lee;D Xi;S -W Lee"," Support Vector Machines for Face Detection, ","Pattern Recognition Support Vector Machines Lecture Notes Computer Science","1","1_194 S Lee;D Xi;S -W Lee<","386"
"387","S Lee;D Xi;S -W Lee"," Table Structure Extraction from Form Documents based on Gradient Wavelet Scheme, ","Document Analysis Systems Lecture Notes Computer Science","1","1_195 S Lee;D Xi;S -W Lee<","387"
"388","S Lee;H -D Yang;B -K Sin;S -W Lee"," Automatic Pedestrian Detection and Tracking for Real-time Video Surveillance, ","Audio and Video based Biometric Person Authentication Lecture Notes Computer Science","1","1_196 S Lee;H -D Yang;B -K Sin;S -W Lee<","388"
"389","S Lee;M -Y Yoon;S -W Lee;J -S Kim"," Faxed Image Restoration Using Kalman Filtering, ","Proc rd International Conference Document Analysis and Recognition Montreal","1","1_197 S Lee;M -Y Yoon;S -W Lee;J -S Kim<","389"
"390","S Lee;S -W Lee;H -H Song"," Optimal Design of Reference Models Using Simulated Annealing Combined an Improved LVQ , ","Proc International Conference Document Analysis and Recognition Tsukuba","1","1_120 S Lee;S -W Lee;H -H Song<","390"
"391","S Lee;S -W Lee;A Verri Eds ","Pattern Recognition Support Vector Machines,","Lecture Notes Computer Science Springer Verlag ISBN X","1","1_121 S Lee;S -W Lee;A Verri Eds <","391"
"392","S Lee;S -W Lee;J Kim"," Recognizing Hand-Drawn Symbols in Engineering Drawings, ","Proc rd International Conference Applications of Artificial Intelligence Engineering","1","1_122 S Lee;S -W Lee;J Kim<","392"
"393","S Lee;S -W Lee;S -W Lee;H -C Jung"," Real-Time Implementation of Face Recognition Algorithms on DSP Chip, ","Audio and Video based Biometric Person Authentication Lecture Notes Computer Science","1","1_123 S Lee;S -W Lee;S -W Lee;H -C Jung<","393"
"394","S Lee;S -W Lee"," Oriental Character Recognition, ","Pattern Recognition","1","1_124 S Lee;S -W Lee<","394"
"395","S Lee;S -W Lee Ed ","Advances in Handwriting Recognition,","World Scientific Publishing ISBN","1","1_70 S Lee;S -W Lee Ed <","395"
"396","S Lee;S -W Lee;Y Y Tang;P S P Wang"," Oriental Document Analysis and Recognition Techniques, ","International Journal of Pattern Recognition and Artificial Intelligence","1","1_125 S Lee;S -W Lee;Y Y Tang;P S P Wang<","396"
"397","S Lee;S -W Lee;H Bulthoff;T Poggio Eds ","Biologically Motivated Computer Vision,","Lecture Notes Computer Science Springer Verlag ISBN","1","1_71 S Lee;S -W Lee;H Bulthoff;T Poggio Eds <","397"
"398","S Lee;S -W Lee;D -J Lee"," Slant Estimation and Correction for Off-line Hangul Script Using Hough Transform, ","Proc International Conference Computer Processing of Oriental Languages","1","1_126 S Lee;S -W Lee;D -J Lee<","398"
"399","S Lee;"," Translation-, Rotation-, and Scale- Invariant Recognition of Hand-Drawn Electrical Circuit Symbols Attributed Graph Matching, ","Proc SSPR Workshop Hill","1","1_1 S Lee;<","399"
"400","S Lee;S -W Lee","Character Recognition: Theory and Practice, I, II,","Hongneung Science Publisher Seoul","1","1_72 S Lee;S -W Lee<","400"
"401","S Lee;S -W Lee;A Verri"," Support Vector Machines for Computer Vision and Pattern Recognition, ","International Journal of Pattern Recognition and Artificial Intelligence","1","1_127 S Lee;S -W Lee;A Verri<","401"
"402","S Lee;Chang Ahn ; Hee-Joong Kang ; Young-Kyu Lim","Structure Analysis of Low Resolution Fax Cover Pages ","Document Analysis Systems","1","1_2 S Lee;Chang Ahn ; Hee-Joong Kang ; Young-Kyu Lim<","402"
"403","S Lee;Dong-June Lee ; Hee-Seon Park","Correction to A New Methodology for Gray-Scale Character Segmentation and Recognition ","IEEE Transactions Pattern Analysis and Machine Intelligence","1","1_73 S Lee;Dong-June Lee ; Hee-Seon Park<","403"
"404","S Lee;S -W Lee;Louisa Lam;C Y Suen"," A Systematic Evaluation of Skeletonization Algorithms, ","International Journal of Pattern Recognition and Artificial Intelligence","1","1_128 S Lee;S -W Lee;Louisa Lam;C Y Suen<","404"
"405","S Lee;Andrzej Bielecki ; Elzbieta Majkut ; Igor T Podolak","A Hybrid Neural System for Phonematic Transformation ","ICPR International Conference Pattern Recognition","1","1_3 S Lee;Andrzej Bielecki ; Elzbieta Majkut ; Igor T Podolak<","405"
"406","S Lee;S -W Lee;Y Nakano Eds ","Document Analysis Systems,","Lecture Notes Computer Science Springer Verlag ISBN","1","1_74 S Lee;S -W Lee;Y Nakano Eds <","406"
"407","S Lee;S -W Lee"," A Systematic Evaluation of Skeletonization Algorithms for Pattern Recognition, ","Proc First Korea Joint Conference Computer Vision Daejon Korea","1","1_129 S Lee;S -W Lee<","407"
"408","S Lee;A Bielecki;I T Podolak;M Bielecka"," A Neural Algorithm of Nonlinear Regression, ","Proc th International Conference Parallel Precessing and Applied Mathematics Naleczow","1","1_4 S Lee;A Bielecki;I T Podolak;M Bielecka<","408"
"409","S Lee;S -W Lee;K -C Kim"," Address Block Location on Handwritten Korean Envelopes by Merging and Splitting Method, ","Pattern Recognition","1","1_75 S Lee;S -W Lee;K -C Kim<","409"
"410","S Lee;H Bulthoff;S -W Lee;T Poggio;C Wallraven Eds ","Biologically Motivated Computer Vision,","Lecture Notes Computer Science Springer Verlag ISBN","1","1_5 S Lee;H Bulthoff;S -W Lee;T Poggio;C Wallraven Eds <","410"
"411","S Lee;S -W Lee;Y Y Tang;P S P Wang Eds ","Advances in Oriental Document Analysis and Recognition Techniques,","World Scientific Publishing ISBN","1","1_76 S Lee;S -W Lee;Y Y Tang;P S P Wang Eds <","411"
"412","S Lee;Hyeran Byun","Applications of Support Vector Machines for Pattern Recognition: A Survey ","SVM Support Vector Machine","1","1_6 S Lee;Hyeran Byun<","412"
"413","S Lee;S -W Lee;Y -J Kim"," Direct Extraction of Topographic Features for Gray Scale Character Recognition, ","IEEE Trans Pattern Analysis and Machine Intelligence","1","1_77 S Lee;S -W Lee;Y -J Kim<","413"
"414","S Lee;H -R Byun;S -W Lee"," Applications of Support Vector Machines for Pattern Recognition: A Survey, ","Pattern Recognition Support Vector Machines Lecture Notes Computer Science","1","1_7 S Lee;H -R Byun;S -W Lee<","414"
"415","S Lee;S -W Lee;Y J Kim"," Direct Extraction of Topographic Features for Gray-scale Character Recognition, ","Proc rd Pacific Rim International Conference Artificial Intelligence Beijing","1","1_78 S Lee;S -W Lee;Y J Kim<","415"
"416","S Lee;Hyeran Byun ; Seonghoon Kang","Real-Time Pedestrian Detection Using Support Vector Machines ","IJPRAI International Journal of Pattern Recognition and Artificial Intelligence","1","1_8 S Lee;Hyeran Byun ; Seonghoon Kang<","416"
"417","S Lee;Hyeran Byun ; Seonghoon Kang","Real-Time Pedestrian Detection Using Support Vector Machines ","SVM Support Vector Machine","1","1_9 S Lee;Hyeran Byun ; Seonghoon Kang<","417"
"418","S Lee;S -W Lee;Y -J Kim"," Direct Extraction of Topographic Features from Gray-scale Character Images, ","Proc rd Annual Symposium Document Analysis and Information Retrieval Las Vegas","1","1_79 S Lee;S -W Lee;Y -J Kim<","418"
"419","S Lee;J -Y Lee;J -S Park;H -R Byun;S -W Lee"," Automatic Generation of Structured Hyperdocuments from Document Images, ","Pattern Recognition","1","1_130 S Lee;J -Y Lee;J -S Park;H -R Byun;S -W Lee<","419"
