,Coauthor,Paper,Journal,AuthorID,PaperNO,PaperID,Author
753,A Kumar; Venkata Konda,A Systematic Framework for the Dependence Cycle Removal in Practical Loops ,J Parallel Distrib Comput,4,8,753,AKumar
754,A Kumar; Ilkka Ikonen ; John C Wissel ; Rammohan K Ragade ; William E Biles,A Genetic Algorithm for Packing Three-Dimensional Non-Convex Objects Having Cavities and Holes ,ICGA International Computer Games Association,4,9,754,AKumar
755,A Kumar;,Model-Based Reasoning for Domain Modeling in a Web-Based Intelligent Tutoring System to Help Students Learn to Debug C++ Programs ,Intelligent Tutoring Systems,5,10,755,AKumar
756,A Kumar;,Incorporating Environmental Issues into the Computer Science Curriculum,Proceedings of the Eastern Small Computing Conference ESCCC The Richard of New,5,11,756,AKumar
757,A Kumar;,An Algorithm to Design Loops,The Journal of Computing Small Colleges K,5,12,757,AKumar
758,A Kumar;,Announcements ,Intelligence,5,13,758,AKumar
759,A Kumar;,AAAI- Workshop on Reasoning About Function,SIGART Bulletin,5,14,759,AKumar
760,A Kumar;,AAAI- Workshop Reports: Reasoning About Function,AI Artificial Intelligence Magazine,5,15,760,AKumar
761,A Kumar;,Problem Generation: Evaluation of Two Domains in Operating Systems ,FLAIRS The AI Research Society Conference Conference,5,16,761,AKumar
762,A Kumar;,Recent Dissertations: Component Ontological Representation of Function for Candidate Discrimination in Model Based Diagnosis,SIGART Bulletin,5,17,762,AKumar
763,A Kumar;,A Reified Interface for a Tutor on Program Debugging ,ICALT IEEE International Conference Advanced Learning Technologies,5,18,763,AKumar
764,A Kumar;,Representation and Diagnosis Using Function in Classes,Working Notes of the International Joint Conference Artificial Intelligence IJCAI International Joint Conference Artificial Intelligence Workshop Representing and Reasoning with Device Function Montreal Computer Animation,5,19,764,AKumar
765,A Kumar;,Using Classes to Reason About Devices,Working Notes of the American Association for Artificial Intelligence AAAI National Conference Artificial Intelligence Workshop Representing and Reasoning About Function,5,20,765,AKumar
766,A Kumar;,Using Patterns to Teach Recursion in LISP,Proceedings of the Eastern Small Computing Conference ESCCC Marywood K,5,21,766,AKumar
767,A Kumar;Ellis Zsoldos primary author ,Developing Courseware for Precedence and Associativity of Operators in C, Proceedings of the Eastern Small Computing Conference ESCCC The Richard of New,5,22,767,AKumar
768,A Kumar;Andrew Morrissey primary author ,Multimedia Courseware for Counter-Controlled Loops in Java, The Journal of Computing Small Colleges,5,23,768,AKumar
769,A Kumar;J Chen; J Choi; J Geller; M R Taie; S C Shapiro; S N Srihari ; S J Upadhyaya,VMES: A Versatile Maintenance Expert System,Department of Computer Science State University of New at Number,5,24,769,AKumar
770,A Kumar;Luca Chittaro;,Modeling and Reasoning with Function,Working Notes of the American Association for Artificial Intelligence AAAI National Conference Artificial Intelligence Workshop Representing Reasoning About Function,5,25,770,AKumar
771,A Kumar;L Chittaro,Reasoning about Function and its applications to engineering, Artificial Intelligence Engineering,5,26,771,AKumar
772,A Kumar;Lawrence D Antonio ; Claire Lichack;,Implementing a Windows Based Courseware Authoring System,The Journal of Computing Small Colleges,5,27,772,AKumar
773,A Kumar;P A V Hall; E S Adams; L Carswell; A Ellis; J Meyer ; J Motil,Interactive Multimedia Pedagogies - Report of the Working Group on Interactive Multimedia Pedagogy,Proceedings of The First Association for Computing Machinery ACM SIGCSE SIGCUE Special Interest Group Computer Science Education Computers Undergraduate Education Conference Integrating Technology into Computer Science Education Barcelona,5,28,773,AKumar
774,A Kumar;Elliot B Koffman ; Juan Alvarez ; Juris Reinfelds ; Maria Lucia B Lisboa ; Peter Van Roy ; Raul Sidnei Wazlawick ; Torsten Brinda,Teaching Programming and Problem Solving ,Informatics Curricula and Teaching Methods,5,29,774,AKumar
775,A Kumar;Claire P Lichack,Acharya: Multimedia Courseware, Proceedings of the Eleventh Annual Eastern Small Computing Conference ESCCC Iona New Rochelle,5,30,775,AKumar
776,A Kumar;Claire Lichack,Pedagogical Evaluation of Multimedia Courseware for Computer Science,Proceedings of the Frontiers Education Conference Teaching and Learning an Era of Change,5,31,776,AKumar
777,A Kumar;Claire Lichack,Pedagogical Evaluation of Multimedia Courseware for Science, The Journal of Computing Small Colleges,5,32,777,AKumar
778,A Kumar;N Parameswaran,Metalevel Programming in Robotics, at the Workshop Space Telerobotics Jet Propulsion Laboratory,5,33,778,AKumar
779,A Kumar;S J Upadhyaya;,Abstraction and Approximation in Diagnostic Reasoning,Working Notes of the American Association for Artificial Intelligence AAAI National Conference Artificial Intelligence Workshop Approximation Abstraction of Computational Theories San Jose Computer Animation,5,34,779,AKumar
780,A Kumar;S J Upadhyaya,Component Ontological Representation of Function for Diagnosis, Proceedings of The Tenth IEEE Conference Artificial Intelligence for Applications CAIA San Antonio Acceptance rate,5,35,780,AKumar
781,A Kumar;S J Upadhyaya,Component Ontological Representation of Function for Model Based Diagnosis, Working Notes of the American Association for Artificial Intelligence AAAI National Conference Artificial Intelligence Workshop Reasoning About Function D C,5,36,781,AKumar
782,A Kumar;,Accounting for Context-Sensitivity of Function,Working Notes of the International Joint Conference Artificial Intelligence IJCAI International Joint Conference Artificial Intelligence Workshop Modeling Context Knowledge Representation and Reasoning Montreal Computer Animation,5,1,782,AKumar
783,A Kumar;S J Upadhyaya,Component Ontological Representation of Function for Reasoning About Devices, for publication Artificial Intelligence Engineering,5,37,783,AKumar
784,A Kumar;,Component Ontological Representation of Function for Candidate Discrimination in Model Based Diagnosis,Department of Computer Science State University of New at Number Dissertation,5,2,784,AKumar
785,A Kumar;S J Upadhyaya,Focusing Candidate Generation, Artificial Intelligence Engineering,5,38,785,AKumar
786,A Kumar;,Function Based Reasoning,The Knowledge Engineering Review,5,3,786,AKumar
787,A Kumar;,Function-based reasoning: An introduction ,Applied Artificial Intelligence,5,4,787,AKumar
788,A Kumar;Shambhu J Upadhyaya,Function-based candidate discrimination during model-based diagnosis ,Applied Artificial Intelligence,5,39,788,AKumar
789,A Kumar;,Fork Diagrams for Teaching Selection in CS I,Proceedings of The Twenty Seventh SIGCSE Special Interest Group Computer Science Education Technical Symposium Computer Science Education,5,5,789,AKumar
790,A Kumar;,Generating challenging problems for first-fit storage placement algorithm,Proceedings of the Artificial Intelligence Research Symposium FLAIRS The AI Research Society Conference Special Track Intelligent Tutoring Systems Daytona Beach K,5,6,790,AKumar
791,A Kumar;,Generating Challenging Problems in Intelligent Tutoring Systems: A Case Study of Storage Placement Algorithms,Proceedings of the Eighth International PEG Conference Sozopol K,5,7,791,AKumar
792,A Kumar;,Links ,Intelligence,5,8,792,AKumar
793,A Kumar;,Learning Programming by Solving Problems ,Informatics Curricula and Teaching Methods,5,9,793,AKumar
794,A Kumar;S J Upadhyaya,Framework for Function Based Diagnosis, Department of Computer Science State University of New at Number,5,40,794,AKumar
795,A Kumar;S J Upadhyaya,A Theory of Function Based Diagnosis, Proceedings of the West International Conference Intelligent Systems,5,41,795,AKumar
796,A Kumar;S J Upadhyaya,Teleological Reasoning in Model Based Diagnosis, for poster presentation at IEEE Conference Tools with Artificial Intelligence TAI New Orleans,5,42,796,AKumar
797,A Kumar;S J Upadhyaya;,Teleological Reasoning in Model Based Diagnosis,Working Notes of the American Association for Artificial Intelligence AAAI National Conference Artificial Intelligence Workshop Representing Reasoning About Device Function,5,43,797,AKumar
798,A Kumar;S J Upadhyaya,Teleology in Model Based Diagnosis, Working Notes of the Fifth International Workshop Principles of Diagnosis DX New Paltz,5,44,798,AKumar
799,A Kumar;S J Upadhyaya,Automating Representation, Working Notes of the American Association for Artificial Intelligence AAAI National Conference Artificial Intelligence Workshop Model Based Reasoning,5,45,799,AKumar
800,A Kumar; A R Naseer ; C S Ajay ; D Harikrishna ; M Balakrishnan ; M Karunakaran ; Shashi Kumar ; V Mudgil,High Level Design Experiences with IDEAS ,VLSI Very Large Scale Integration Design,6,1,800,AKumar
801,A Kumar; M Balakrishnan ; M V Rao,DESSERT: Design Space Exploration of RT Level Components ,VLSI Very Large Scale Integration Design,6,2,801,AKumar
802,A Kumar; M Balakrishnan ; Vishal P Bhatt,Exploring the Number of Register Windows in ASIP Synthesis ,VLSI Very Large Scale Integration Design,6,3,802,AKumar
803,A Kumar; M Balakrishnan ; Murali Mohan ; Rohini Krishnan,A New Divide and Conquer Method for Achieving High Speed Division in Hardware ,VLSI Very Large Scale Integration Design,6,4,803,AKumar
804,A Kumar; A R Naseer ; M Balakrishnan,FAST: FPGA Targeted RTL Structure Synthesis Technique ,VLSI Very Large Scale Integration Design,6,5,804,AKumar
805,A Kumar; Shashi Kumar ; Sushil Chandra Jain,Efficient Embedding of Partitioned Circuits onto Multi-FPGA Boards ,FPL Field Programmable Logic and Applications,6,6,805,AKumar
806,A Kumar; A R Naseer ; M Balakrishnan,An Efficient Technique for Mapping RTL Structures onto FPGAs ,FPL Field Programmable Logic and Applications,6,7,806,AKumar
807,A Kumar; A R Naseer ; M Balakrishnan,Delay Minimal Mapping of RTL Structures onto LUT Based FPGAs ,FPL Field Programmable Logic and Applications,6,8,807,AKumar
808,A Kumar; Laxmi N Bhuyan,Parallel FFT Algorithms for Cache Based Shared Memory Multiprocessors ,ICPP International Conference Parallel Processing,7,1,808,AKumar
809," Laxmi N Bhuyan H M W Verbeek, W M P van der Aalst and A Kumar; Yeimkuan Chang",A Distributed Cache Coherence Protocol for Hypercube Multiprocessors ,ICPP International Conference Parallel Processing,7,2,809,AKumar
810,A Kumar; Laxmi N Bhuyan ; Phanindra K Mannava,Efficient and scalable cache coherence schemes for shared memory hypercube multiprocessors ,Supercomputing,7,3,810,AKumar
811,A Kumar; Hu-Jun Wang ; Laxmi N Bhuyan ; Ravi R Iyer,Impact of CC-NUMA Memory Management Policies on the Application Performance of Multistage Switching Networks ,IEEE Trans Parallel Distrib Syst,7,4,811,AKumar
812,A Kumar; Laxmi N Bhuyan,Evaluating Virtual Channels for Cache-Coherent Shared-Memory Multiprocessors ,International Conference Supercomputing,7,5,812,AKumar
813,A Kumar; Rabi N Mahapatra,Vector Hartley Transform Employing Multiprocessors ,IPPS International Parallel Processing Symposium,7,6,813,AKumar
814,A Kumar; Christos Faloutsos ; Vassilis J Tsotras,Access Methods for Bi-Temporal Databases,Temporal Databases,8,4,814,AKumar
815,A Kumar; Tony T Lee ; Vassilis J Tsotras,A Load-Balanced Parallel Sorting Algorithm for Shared-Nothing Architectures ,Distributed and Parallel Databases,8,1,815,AKumar
816,A Kumar; Christos Faloutsos ; Vassilis J Tsotras,Designing Access Methods for Bitemporal Databases ,IEEE Trans Knowl Data Eng,8,2,816,AKumar
817,A Kumar; Vassilis J Tsotras,Temporal Database Bibliography Update ,SIGMOD International Conference Management of Data Record,8,3,817,AKumar
818,A Kumar; Andrew Y C Nee ; F Mervyn ; S H Bok,Development of an Internet-enabled interactive fixture design system ,Computer Aided Design,9,1,818,AKumar
819,A Kumar; Tan Book Teck ; V Subramanian,A CAD integrated analysis of flatness in a form tolerance zone ,Computer Aided Design,9,2,819,AKumar
820,A Kumar; Jerry Y H Fuh ; T S Kow,An automated design and assembly of interference-free modular fixture setup ,Computer Aided Design,9,3,820,AKumar
821,A Kumar; A Y C Nee ; S Prombanpong,Expert fixture-design system for an automated manufacturing environment ,Computer Aided Design,9,4,821,AKumar
