,Coauthor,Paper,Journal,AuthorID,PaperNO,PaperID,Author
170,D Johnson;M R Garey; D S Johnson,"Crossing Number is NP-Complete,",SIAM Society for Industrial and Applied Mathematics J Algebraic and Discrete Methods,1,79,170,DJohnson
171,D Johnson;D S Johnson; J L Bentley; L A McGeoch;; E E Rothberg ,"Near-Opimal Solutions to Very Large Traveling Salesman Problems,", Monograph preparation,1,130,171,DJohnson
172,D Johnson;D S Johnson,"Worst Case Behavior of Graph Coloring Algorithms,",Proc th Southeastern Conf Comb Graph Theory and Computing,1,131,172,DJohnson
173,D Johnson;D S Johnson; M R Garey; R L Graham; A Demers; J D Ullman,"Worst Case Performance Bounds for Simple One-Dimensional Packing Algorithms,",SIAM Society for Industrial and Applied Mathematics J Computing,1,132,173,DJohnson
174,D Johnson;D S Johnson ; C C McGeoch Editors ,"Network Flows and Matching: Proceedings of the st DIMACS Implementation Challenge,",American Mathematical Society,1,133,174,DJohnson
175,D Johnson;D S Johnson,"Approximation Algorithms for Combinatorial Problems,",Journal of Computer and System Sciences,1,134,175,DJohnson
176,D Johnson;M R Garey; F K Hwang; D S Johnson,"Algorithms for a Set Partitioning Problem Arising in the Design of Multi-Purpose Units,",IEEE Trans Computers C,1,80,176,DJohnson
177,D Johnson;D S Johnson; C H Papadimitriou,"Performance Guarantees for Heuristics,",The Traveling Salesman Problem E L Lawler J K Lenstra A H G Rinnooy Kan and D B Shmoys editors John Wiley and Sons Ltd,1,135,177,DJohnson
178,D Johnson;M R Garey; R L Graham ; D S Johnson,"On a Number Theoretic Bin Packing Conjecture,",Proc th Hungarian Combinatorics Colloquium,1,81,178,DJohnson
179,D Johnson;D S Johnson ; A Klug,"Optimizing Conjunctive Queries that Contain Untyped Variables,",SIAM Society for Industrial and Applied Mathematics J Computing,1,136,179,DJohnson
180,D Johnson;M R Garey; D S Johnson ; H C So,"An Application of Graph Coloring To Printed Circuit Testing,",IEEE Trans Circuits and Systems CAS,1,82,180,DJohnson
181,D Johnson;D S Johnson; C R Aragon; L A McGeoch; C Shevon,"Optimization by Simulated Annealing: An Experimental Evaluation; Part I, Graph Partitioning,",Operations Research,1,137,181,DJohnson
182,D Johnson;M R Garey ; D S Johnson,"A Note on A Note on 'Some Simplified NP-Complete Graph Problems' ,",SIGACT News page,1,83,182,DJohnson
183,D Johnson;D S Johnson,"Slow Ant,",New Scientist page,1,138,183,DJohnson
184,D Johnson;M R Garey ; D S Johnson,"Approximation Algorithms For Bin Packing Problems: A Survey,",Analysis and Design of Algorithms Combinatorial Optimization G Ausiello and M Lucertini editors Springer Verlag,1,84,184,DJohnson
185,D Johnson;D S Johnson; L A McGeoch;; E E Rothberg,"Asymptotic Experimental Analysis for the Held-Karp Traveling Salesman Bound,",Proc th Ann ACM SIAM Society for Industrial and Applied Mathematics Symp Discrete Algorithms,1,139,185,DJohnson
186,D Johnson;M R Garey ; D S Johnson,"Approximation Algorithms for Combinatorial Problems: An Annotated Bibliography,",Algorithms and Complexity New Directions and Recent Results J F Traub editor Academic Press,1,85,186,DJohnson
187,D Johnson;M R Garey; R L Graham ; D S Johnson,"Performance Guarantees for Scheduling Algorithms,",Operations Research,1,86,187,DJohnson
188,D Johnson;M R Garey; R L Graham; D S Johnson; A Yao,"Resource Constrained Scheduling as Generalized Bin Packing,",J Comb Theory A,1,87,188,DJohnson
189,D Johnson;M R Garey; D S Johnson; B B Simons; R E Tarjan,"Scheduling Unit-Time Tasks with Arbitrary Release Times and Deadlines,",SIAM Society for Industrial and Applied Mathematics J Computing,1,88,189,DJohnson
190,D Johnson;M R Garey; D S Johnson; R E Tarjan ; M Yannakakis,"Scheduling Opposing Forests,",SIAM Society for Industrial and Applied Mathematics J Algebraic and Discrete Methods,1,89,190,DJohnson
191,D Johnson;,"Graph Restrictions and Their Effect,",J Algorithms,1,10,191,DJohnson
192,D Johnson;,"Knapsacks, Linear Programs, and a Gamut of Problems,",J Algorithms,1,11,192,DJohnson
193,D Johnson;,Local Optimization and the Traveling Salesman Problem ,ICALP Automata Languages and Programming,1,12,193,DJohnson
194,D Johnson;,"Embedding Problems,",J Algorithms,1,13,194,DJohnson
195,D Johnson;,"Uniqueness,",J Algorithms,1,14,195,DJohnson
196,D Johnson;,"Announcements, Updates, and Greatest Hits,",J Algorithms,1,15,196,DJohnson
197,D Johnson; Teofilo F Gonzalez,A New Algorithm for Preemptive Scheduling of Trees ,J ACM,2,30,197,DJohnson
198,D Johnson; Brian Minnihan ; Celia Wrathall ; Webb Miller,Reducibility Among Floating-Point Graphs ,J ACM,2,31,198,DJohnson
199,D Johnson; Samuel D Kashdan,Lower Bounds for Selection in X+Y and Other Multisets ,J ACM,2,32,199,DJohnson
200,D Johnson; ,A Priority Queue in Which Initialization and Queue Operations Take O log log D Time ,Mathematical Systems Theory,2,33,200,DJohnson
201,D Johnson; Panagiotis Takis Metaxas,Connected Components in O \lg^ / |V| Parallel Time for the CREW PRAM,FOCS IEEE Symposium Foundations of Computer Science,2,1,201,DJohnson
202,D Johnson; Shankar M Venkatesan,Parallel Algorithms for Minimum Cuts and Maximum Flows in Planar Networks Preliminary Version ,FOCS IEEE Symposium Foundations of Computer Science,2,2,202,DJohnson
203,D Johnson; Shankar M Venkatesan,Partition of Planar Flow Networks Preliminary Version ,FOCS IEEE Symposium Foundations of Computer Science,2,3,203,DJohnson
204,D Johnson; Larry Raab,Finding Optimal Quorum Assignments for Distributed Databases ,ICPP International Conference Parallel Processing,2,4,204,DJohnson
205,D Johnson; Panagiotis Takis Metaxas,Optimal Algorithms for the Vertex Updating Problem of a Minimum Spanning Tree ,IPPS International Parallel Processing Symposium,2,5,205,DJohnson
206,D Johnson; Larry Raab,A Tight Upper Bound on the Benefits of Replication and Consistency Control Protocols ,PODS Symposium Principles of Database Systems,2,6,206,DJohnson
207,D Johnson; Panagiotis Takis Metaxas,A Parallel Algorithm for Computing Minimum Spanning Trees ,SPAA ACM Symposium Parallel Algorithms and Architectures,2,7,207,DJohnson
208,D Johnson; Greg N Frederickson,Generalized Selection and Ranking Preliminary Version ,STOC ACM Symposium Theory of Computing,2,8,208,DJohnson
209,D Johnson; Greg N Frederickson,Generating and Searching Sets Induced by Networks ,ICALP Automata Languages and Programming,2,9,209,DJohnson
210,D Johnson; Greg N Frederickson,Finding k-th Paths and p-Centers by Generating and Searching Good Data Structures ,J Algorithms,2,10,210,DJohnson
211,D Johnson; Panagiotis Takis Metaxas,A Parallel Algorithm for Computing Minimum Spanning Trees ,J Algorithms,2,11,211,DJohnson
212,D Johnson; Fillia Makedon ; James Matthews ; Matthew Cheyney ; Panagiotis Takis Metaxas ; Peter A Gloor,Toward Multimedia Conference Proceedings ,Commun ACM,2,12,212,DJohnson
213,D Johnson; Larry Raab,Effects of Replication on Data Availability ,International Journal Computer Simulation,2,13,213,DJohnson
214,D Johnson; Greg N Frederickson,The Complexity of Selection and Ranking in X+Y and Matrices with Sorted Columns ,J Comput Syst Sci,2,14,214,DJohnson
215,D Johnson; Panagiotis Takis Metaxas,Connected Components in O log^ / n Parallel Time for the CREW PRAM ,J Comput Syst Sci,2,15,215,DJohnson
216,D Johnson; Larry Raab,A Tight Upper Bound on the Benefits of Replica Control Protocols ,J Comput Syst Sci,2,16,216,DJohnson
217,D Johnson; ,Finding All the Elementary Circuits of a Directed Graph ,SIAM Society for Industrial and Applied Mathematics J Comput,2,17,217,DJohnson
218,D Johnson; Refael Hassin,An O n log&# ; n Algorithm for Maximum Flow in Undirected Planar Networks ,SIAM Society for Industrial and Applied Mathematics J Comput,2,18,218,DJohnson
219,D Johnson; Greg N Frederickson,Erratum: Generalized Selection and Ranking: Sorted Matrices ,SIAM Society for Industrial and Applied Mathematics J Comput,2,19,219,DJohnson
220,D Johnson; Greg N Frederickson,Generalized Selection and Ranking: Sorted Matrices ,SIAM Society for Industrial and Applied Mathematics J Comput,2,20,220,DJohnson
221,D Johnson; Tetsuo Mizoguchi,Selecting the Kth element in X + Y and X_ + X_ + + X_m ,SIAM Society for Industrial and Applied Mathematics J Comput,2,21,221,DJohnson
222,D Johnson; Larry Raab,Complexity of Network Reliability and Optimal Resource Placement Problems ,SIAM Society for Industrial and Applied Mathematics J Comput,2,22,222,DJohnson
223,D Johnson; Panagiotis Takis Metaxas,Optimal Algorithms for the Single and Multiple Vertex Updating Problems of a Minimum Spanning Tree ,Algorithmica,2,23,223,DJohnson
224,D Johnson; Michael Goldweber,Minimizing Access Costs in Replicated Distributed System Abstract ,PODC Symposium Principles of Distributed Computing,2,24,224,DJohnson
225,D Johnson; ,Priority Queues with Update and Finding Minimum Spanning Trees ,Inf Process Lett,2,25,225,DJohnson
226,D Johnson; Teofilo F Gonzalez,Sorting Numbers in Linear Expected Time and Optimal Extra Space ,Inf Process Lett,2,26,226,DJohnson
227,D Johnson; ,A Note on Dijkstra's Shortest Path Algorithm ,J ACM,2,27,227,DJohnson
228,D Johnson; ,Efficient Algorithms for Shortest Paths in Sparse Networks ,J ACM,2,28,228,DJohnson
229,D Johnson; ,Parallel algorithms for minimum cuts and maximum flows in planar networks ,J ACM,2,29,229,DJohnson
230,D Johnson; Jorjeta Jetcheva,Adaptive demand-driven multicast routing in multi-hop wireless ad hoc networks ,MobiHoc,3,10,230,DJohnson
231,D Johnson; Adrian Perrig ; Yih-Chun Hu,Packet Leashes: A Defense against Wormhole Attacks in Wireless Networks ,INFOCOM The Conference Computer Communications,3,11,231,DJohnson
232,D Johnson; Andrew Myles ; Charles E Perkins,IMHP: A Mobile Host Protocol for the Internet ,Computer Networks and ISDN Systems,3,12,232,DJohnson
233,D Johnson; Andrew Myles ; Charles E Perkins,A Mobile Host Protocol Supporting Route Optimization and Authentication ,IEEE Journal Selected Areas Communications,3,13,233,DJohnson
234,D Johnson; Charles E Perkins,Route Optimization for Mobile IP ,Cluster Computing,3,14,234,DJohnson
235,D Johnson; Charles E Perkins,Editorial - Mobile Networking in the Internet ,MONET European Network of Excellence,3,15,235,DJohnson
236,D Johnson; J D Tygar ; Sean W Smith,Completely Asynchronous Optimistic Recovery with Minimal Rollbacks ,FTCS Symposium Fault Tolerant Computing,3,16,236,DJohnson
237,D Johnson; ,Internet Support for Wireless and Mobile Networking ,PODC Symposium Principles of Distributed Computing,3,17,237,DJohnson
238,D Johnson; Willy Zwaenepoel,Recovery in Distributed Systems Using Asynchronous Message Logging and Checkpointing ,PODC Symposium Principles of Distributed Computing,3,18,238,DJohnson
239,D Johnson; ,Efficient Transparent Optimistic Rollback Recovery for Distributed Application Programs ,Symposium Reliable Distributed Systems,3,19,239,DJohnson
240,D Johnson; Christopher Rose,Editorial ,Wireless Networks,3,1,240,DJohnson
241,D Johnson; Santashil Palchaudhuri,Power Mode Scheduling for Ad Hoc Networks ,ICNP International Conference Network Protocols,3,2,241,DJohnson
242,D Johnson; Yih-Chun Hu,Ensuring cache freshness in on-demand ad hoc network routing protocols ,POMC Workshop Principles of Computing,3,3,242,DJohnson
243,D Johnson; Adrian Perrig ; Yih-Chun Hu,SEAD: Secure Efficient Distance Vector Routing for Mobile Wireless Ad Hoc Networks ,WMCSA Workshop Computing Systems and Applications,3,4,243,DJohnson
244,D Johnson; Amit Kumar Saha ; Jorjeta Jetcheva ; Santashil Palchaudhuri ; Yih-Chun Hu,Design and Evaluation of a Metropolitan Area Multitier Wireless Ad Hoc Network Architecture ,WMCSA Workshop Computing Systems and Applications,3,5,244,DJohnson
245,D Johnson; Yih-Chun Hu,Caching strategies in on-demand routing protocols for wireless ad hoc networks ,MOBICOM Computing and Networking,3,6,245,DJohnson
246,D Johnson; Charles E Perkins,Mobility Support in IPv ,MOBICOM Computing and Networking,3,7,246,DJohnson
247,D Johnson; David A Maltz ; Jorjeta Jetcheva ; Josh Broch ; Yih-Chun Hu,A Performance Comparison of Multi-Hop Wireless Ad Hoc Network Routing Protocols ,MOBICOM Computing and Networking,3,8,247,DJohnson
248,D Johnson; Yih-Chun Hu,Implicit source routes for on-demand ad hoc network routing ,MobiHoc,3,9,248,DJohnson
249,D Johnson; E N Elnozahy ; Willy Zwaenepoel,The Performance of Consistent Checkpointing ,Symposium Reliable Distributed Systems,3,20,249,DJohnson
250,D Johnson; Sean W Smith,Minimizing Timestamp Size for Completely Asynchronous Optimistic Recovery with Minimal Rollback ,Symposium Reliable Distributed Systems,3,21,250,DJohnson
251,D Johnson; Willy Zwaenepoel,Recovery in Distributed Systems Using Optimistic Message Logging and Checkpointing ,J Algorithms,3,22,251,DJohnson
252,D Johnson; Willy Zwaenepoel,The Peregrine High-performance RPC System ,Softw Pract Exper,3,23,252,DJohnson
253,D Johnson; E N Elnozahy ; Lorenzo Alvisi ; Yi-Min Wang,A survey of rollback-recovery protocols in message-passing systems ,ACM Comput Surv,3,24,253,DJohnson
254,D Johnson; Willy Zwaenepoel,Transparent Optimistic Rollback Recovery ,Operating Systems Review,3,25,254,DJohnson
255,D Johnson; ,Scalable and Robust Internetwork Routing for Mobile Hosts ,ICDCS International Conference Distributed Computing Systems,3,26,255,DJohnson
256,D Johnson; ,Ubiquitous Mobil Host Internetworking ,Workshop Workstation Operating Systems,3,27,256,DJohnson
257,D Johnson;David E Johnson;Elaine Cohen,"An improved method for haptic tracing of sculptured surfaces,",Symp Haptic Interfaces Proc ASME Dynamic Systems and Control Division DSC Computer Animation,4,10,257,DJohnson
258,D Johnson;David E Johnson;Thomas V Thompson II;Matthew Kaplan;Donald Nelson;Elaine Cohen,"Painting Textures with a Haptic Interface,",Virtual Reality VR Virtual Reality,4,11,258,DJohnson
259,David Johnson;Peter Willemsen,"Six Degree-of-Freedom Haptic Rendering of Complex Polygonal Models,",Proc Haptics Symposium,4,12,259,DJohnson
260,David Johnson;Elaine Cohen,"Spatialized Normal Cone Hierarchies,",Proc ACM Symposium Interactive D Graphics Research Triangle Park ICSC Symposium Neural Computation,4,13,260,DJohnson
261,D Johnson;Ali Nahvi ; Donald D Nelson ; John M Hollerbach,Haptic Manipulation of Virtual Mechanisms from Mechanical CAD Designs ,ICRA International Conference Robotics and Automation,4,14,261,DJohnson
262,D Johnson;A Nahvi;D D Nelson;J M Hollerbach;D E Johnson;,Haptic manipulation of virtual mechanisms from mechanical CAD designs;Belgium Leuven; May - ,Proc IEEE Intl Conf Robotics Automation,4,15,262,DJohnson
263,D D Nelson;D Johnson;E Cohen,"Haptic Rendering of Surface-to-Surface Sculpted Model Interaction,",Proc th Annual Symp Haptic Interfaces for Virtual Environment and Teleoperator Systems Nashville ASME,4,16,263,DJohnson
264,D Johnson;Donald D Nelson ; Elaine Cohen ; Matthew Kaplan ; Thomas V Thompson II,Painting Textures with a Haptic Interface ,VR Virtual Reality,4,17,264,DJohnson
265,D Johnson;Peter Willemsen,Six Degree-of-Freedom Haptic Rendering of Complex Polygonal Model ,HAPTICS,4,18,265,DJohnson
266,D Johnson;Elaine Cohen,Bound Coherence for Minimum Distance Computations ,ICRA International Conference Robotics and Automation,4,1,266,DJohnson
267,D Johnson;Elaine Cohen ; Thomas V Thompson II,Direct Haptic Rendering of Sculptured Models ,SI D,4,2,267,DJohnson
268,D Johnson;Elaine Cohen,A Framework for Efficient Minimum Distance Computations ,ICRA International Conference Robotics and Automation,4,3,268,DJohnson
269,D Johnson;Elaine Cohen,Spatialized normal come hierarchies ,SI D,4,4,269,DJohnson
270,D Johnson;J M Hollerbach;E Cohen;W B Thompson;R Freier;D E Johnson;A Nahvi;D D Nelson;T V Thompson II;S C Jacobsen,"Haptic interfacing for virtual prototyping of mechanical CAD designs,",ASME Design for Manufacturing Symposium Computer Animation,4,5,270,DJohnson
271,D Johnson;T V Thompson II;D E Johnson;E Cohen,"Direct haptic rendering of sculptured models,",Proc Symposium Interactive D Graphics,4,6,271,DJohnson
272,D Johnson;David E Johnson;Elaine Cohen,"Bound Coherence for Minimum Distance Computations,", International Conference Robotics and Automation ICRA International Conference Robotics and Automation,4,7,272,DJohnson
273,D Johnson;David E Johnson;Elaine Cohen;,A framework for efficient minimum distance computations;Belgium Leuven; May - ,Proc IEEE Intl Conf Robotics Automation,4,8,273,DJohnson
274,D Johnson;David E Johnson;Elaine Cohen,"Minimum Distance Queries For Polygonal and Parametric Models,",Technical Report UUCS University of Department of Computer Science,4,9,274,DJohnson
275,D Johnson; ,Democracy and the Global Information Infrastructure ,GI Jahrestagung,5,1,275,DJohnson
276,D Johnson; Jean-Fran&ccedil;ois Blanchette,"Cryptography, data retention, and the panopticon society abstract ",ACM Policy,5,2,276,DJohnson
277,D Johnson; Keith Miller,"Anonymity, pseudonymity, or inescapable identity on the net abstract ",ACM Policy,5,3,277,DJohnson
278,D Johnson; Keith Miller,Ethical Issues for Computer Scientists and Engineers ,The Computer Science and Engineering Handbook,5,4,278,DJohnson
279,D Johnson; ,Ethics Online: Shaping Social Behavior Online Takes More THan New Laws and Modified Edicts ,Commun ACM,5,5,279,DJohnson
280,D Johnson; John M Mulvey,Accountability and Computer Decision Systems ,Commun ACM,5,6,280,DJohnson
281,D Johnson; Donald Gotterbarn ; Judith Perolle ; Ronald E Anderson,Using the New ACM Code of Ethics in Decision Making ,Commun ACM,5,7,281,DJohnson
282,D Johnson; Joshua D Guttman,Three Applications of Formal Methods at MITRE ,FME Formal Methods Europe,6,1,282,DJohnson
283,D Johnson; J Todd Wittbold,Information Flow in Nondeterministic Systems ,IEEE Symposium Security and Privacy,6,2,283,DJohnson
284,D Johnson; F Javier Thayer,Stating Security Requirements with Tolerable Sets ,ACM Trans Comput Syst,6,3,284,DJohnson
285,D Johnson; F Javier Thayer,Security and the Composition of Machines ,CSFW IEEE Computer Security Foundations Workshop,6,4,285,DJohnson
286,D Johnson; F Javier Thayer,Security Properties Consistent with the Testing Semantics for Communicating Processes ,CSFW IEEE Computer Security Foundations Workshop,6,5,286,DJohnson
287,D Johnson; L Benzinger,Layering Boundary Protections: An Experiment in Information Assurance ,ACSAC Annual Computer Security Applications Conference,6,6,287,DJohnson
288,D Johnson;,The Design of Post-Analysis in the Jets Japanese/English Machine Translation System ,FGCS Fifth Generation Computer Systems,7,1,288,DJohnson
289,D Johnson;Fred Damerau ; Tong Zhang,Text Chunking using Regularized Winnow ,ACL Meeting of the Association for Computational Linguistics,7,2,289,DJohnson
290,T Goetz;F Oles;D Johnson;T Zhang ,The KitCat Text Categorization Toolkit ,IBM Technical Report,7,3,290,DJohnson
291,D Johnson;S Lappin ,A Critique of the Minimalist Program ,Linguistics and Philosophy,7,4,291,DJohnson
292,D Johnson;L Moss ,Dynamic Interpretations of Constraint-based Formalisms ,Journal of Logic Language and Information,7,5,292,DJohnson
293,D Johnson;L Moss ,Grammar Formalisms Viewed as Evolving Algebras ,Linguistics and Philosophy,7,6,293,DJohnson
294,D Johnson;L Moss ,Evolving Algebras and Mathematical Models of Language ,L Polos and M Masuch eds Applied Logic How What and Why Kluwer,7,7,294,DJohnson
295,D Johnson;S Lappin ,Local Constraints vs Economy ,CSLI UP Computer Animation,7,8,295,DJohnson
296,D Johnson;L Moss eds ,Linguistics and Philosophy: Special Issue on the Mathematics of Language ,,7,9,296,DJohnson
297,D Johnson;A Meyers;L Moss ,A Unification-based Parser for Relational Grammar ,Proceedings of the st Annual Meeting Association for Cmputational Linguistics,7,10,297,DJohnson
298,D Johnson;S Lappin ,Wh-questions: Unification in a Typed Feature Structure Grammar vs Feature Checking in the Minimalist Program ,Proceedings of the Twelfth Annual Conference of the Association for Theoretical Linguistics,7,11,298,DJohnson
299,D Johnson;L Moss ,An Overview of Stratified Feature Grammar ,C Martin Vide ed Current Issues Mathematical Linguistics Elsevier,7,12,299,DJohnson
300,D Johnson;P Postal,Arc Pair Grammar ,UP,7,13,300,DJohnson
301,D Johnson;H Watanabe ,Relational Grammar-based Generation in the JETS Japanese-English Machine Translation System ,Machine Translation,7,14,301,DJohnson
302,D Johnson;L Moss ,Some Formal Properties of Stratified Feature Grammar ,Annals of Artificial Intelligence and Mathematics,7,15,302,DJohnson
303,D Johnson;L Moss ,Stratified Feature Structures for Multistratal Relational Analyses ,J Cole G Green and J Morgan eds Linguistics and Computation CSLI Computer Animation,7,16,303,DJohnson
304,D Johnson;T Hampp ,Text Categorization Toolkit ,U S Patent,7,17,304,DJohnson
305,D Johnson ,A Feature Structure Formalism for Relational Grammar ,Proceedings of the First International Conference Mathematical Linguistics Taragona,7,18,305,DJohnson
306,D Johnson ,Governed Rules in the GENIE English Generator ,Proceedings of the Natural Language Processing Workshop Information Society of,7,19,306,DJohnson
307,D Johnson ,Generation in JETS ,Proceedings of the Annual Meeting Natural Language Processing Information Processing Society of Kyoto,7,20,307,DJohnson
308,D Johnson ,GENIE: a Transportable English Generator ,Proceedings of the IBM Conference Natural Language Processing Thornwood,7,21,308,DJohnson
309,D Johnson ,Multimodal Natural Language Interface for Cross-Application Tasks ,U S Patent,7,22,309,DJohnson
310,D Johnson ,On the Linguistic Design of Post-Analysis in the JETS Japanese-English Machine Translation System ,Proceedings of the International Conference Fifth Generation Computer Systems Tokyo,7,23,310,DJohnson
311,D Johnson ,A Relational Grammar Approach to Machine Translation ,Proceedings of the Natural Language Processing Workshop Information Society of,7,24,311,DJohnson
312,D Johnson ,Technical Infrastructure ,Machine Translation Japanese Technology Evaluation Center Loyola IEEE Meta Data Conference NTIS Pub PB,7,25,312,DJohnson
313,D Johnson ,Toward a Theory of Relationally Based Grammar ,Publishing Inc,7,26,313,DJohnson
314,S Lappin;R Levine;D Johnson ,The Revolution Confused: A Reply to our Critics ,Natural Language and Linguistic Theory,7,27,314,DJohnson
315,S Lappin;R Levine;D Johnson ,The Revolution Maximally Confused ,Natural Language and Linguistic Theory press,7,28,315,DJohnson
316,S Lappin;R Levine;D Johnson ,The Structure of Unscientific Revolutions ,Natural Language and Linguistic Theory,7,29,316,DJohnson
317,D Johnson;Adam Meyers ; Lawrence S Moss,A Unification-Based Parser for Relational Grammar ,ACL Meeting of the Association for Computational Linguistics,7,30,317,DJohnson
318,D Johnson;Lawrence S Moss,Dynamic Interpretations of Constraint-Based Grammar Formalisms ,Journal of Logic Language and Information,7,31,318,DJohnson
319,D Johnson;Lawrence S Moss,Some Formal Properties of Stratified Feature Grammars ,Annals of Mathematics and Artificial Intelligence,7,32,319,DJohnson
320,D Johnson;Frank J Oles ; Thilo Goetz ; Tong Zhang,A decision-tree-based symbolic rule induction system for text categorization ,IBM Systems Journal,7,33,320,DJohnson
321,S Weiss;C Apte;F Damerau;D Johnson;F Oles;T Goetz;T Hampp ,Boosting Text-Mining Performance ,IEEE Intelligent Systems,7,34,321,DJohnson
322,W Zadrozny;M Szummer;S Jarecki;D Johnson;Leora Morgenstern ,Natural Language Understanding with a Grammar of Constructions ,COLING Conference Computational Linguistics Tokyo,7,35,322,DJohnson
323,T Zhang;F Damerau;D Johnson ,Text Chunking Using Regularized Winnow ,Proceedings of the th Conference Association of Computational Linguistics,7,36,323,DJohnson
324,D Johnson;D H Johnson; R M Glantz ,When does interval coding occur?,CNS,8,10,324,DJohnson
325,D Johnson;D H Johnson ; W Ray ,Optimal stimulus coding by neural populations using rate codes , to J Computational Neuroscience,8,11,325,DJohnson
326,D Johnson;D H Johnson; H Rodriguez-Diaz ,Optimizing physical layer data transmission for minimal signal distortion ,ICASSP,8,12,326,DJohnson
327,D Johnson;D H Johnson ; S Sinanovic ,Symmetrizing the Kullback-Leibler Distance ,,8,13,327,DJohnson
328,D Johnson;D H Johnson ,Basics of Information Processing ,,8,14,328,DJohnson
329,D Johnson;D H Johnson ,Dialogue Concerning Neural Coding and Information Theory ,,8,15,329,DJohnson
330,D Johnson;D H Johnson ,From Signal to Information Processing Presentation ,,8,16,330,DJohnson
331,D Johnson;D H Johnson ,Four top reasons why mutual information does not assess neural information processing ,,8,17,331,DJohnson
332,D Johnson;D H Johnson ,Limits of population coding ,CNS,8,18,332,DJohnson
333,D Johnson;D H Johnson ,Information processing performance limits of neural populations ,Neural Coding Workshop,8,19,333,DJohnson
334,D Johnson;D H Johnson ,Neural population structures and consequences for neural coding , to J Computational Neuroscience,8,20,334,DJohnson
335,D Johnson;D H Johnson ,Point process models of single-neuron discharges ,J Computational Neuroscience,8,21,335,DJohnson
336,D Johnson;D H Johnson ,Optimal linear detectors for additive noise channels ,IEEE Trans Signal Processing,8,22,336,DJohnson
337,D Johnson;D H Johnson ,Origins of the Equivalent Circuit Concept: The Current-Source Equivalent ,Proc IEEE,8,23,337,DJohnson
338,D Johnson;D H Johnson ,Origins of the Equivalent Circuit Concept: The Voltage-Source Equivalent ,Proc IEEE,8,24,338,DJohnson
339,D Johnson;D H Johnson ,"Signal Encoding in the Firing Patterns of Auditory Neurons,",Invited talk IMA Journal of Applied Mathematics Workshop Audition,8,25,339,DJohnson
340,D Johnson;A G Dabak ; D H Johnson ,Relations between Kullback-Leibler distance and Fisher information ,,8,1,340,DJohnson
341,D Johnson;O E Kelly; D H Johnson; B Delgutte;; P Cariani ,Fractal noise strength in auditory-nerve fiber recordings ,J Acoust Soc Am,8,26,341,DJohnson
342,D Johnson;I Goodman ; D H Johnson ,New multivariate dependence measures and applications to neural ensembles ,Workshop Statistical Signal Processing,8,2,342,DJohnson
343,D Johnson;Charlotte M Gruner,Comparison of optimal and suboptimal spike sorting algorithms to theoretical limits ,Neurocomputing,8,3,343,DJohnson
344,D Johnson;C C Leang ; D H Johnson ,On the asymptotics of M-hypothesis Bayesian detection ,IEEE Trans Info Th,8,27,344,DJohnson
345,D Johnson;Charlotte M Gruner,Correlation and neural information coding fidelity and efficiency ,Neurocomputing,8,4,345,DJohnson
346,D Johnson;M A Lexa ; D H Johnson ,Information processing of linear block decoders ,,8,28,346,DJohnson
347,D Johnson;C M Gruner ; D H Johnson ,Correlation; neural information coding fidelity ; efficiency ,Neurocomputing,8,5,347,DJohnson
348,D Johnson;A M Lexa; D H Johnson ,An information processing approach to distributed detection ,Workshop Statistical Signal Processing,8,29,348,DJohnson
349,D Johnson;Charlotte M Gruner ; Raymon M Glantz,Quantifying information transfer in spike generation ,Neurocomputing,8,6,349,DJohnson
350,D Johnson;D H Johnson ; J D Wise; ,A different first course in electrical engineering ,Signal Processing Magazine,8,7,350,DJohnson
351,D Johnson;D H Johnson; C M Gruner; ; R M Glantz ,Quantifying information transfer in spike generation ,Neurocomputing,8,8,351,DJohnson
352,D Johnson;D H Johnson; C M Gruner; K Baggerly;; C Seshagiri ,Information-theoretic analysis of neural coding ,J Computational Neuroscience,8,9,352,DJohnson
353,D Johnson;A M Lexa ; D H Johnson ,A new look at the informational gain of soft decisions ,ICASSP,8,30,353,DJohnson
354,D Johnson;A M Lexa; D H Johnson ,Optimizing binary decision systems by manipulating transmission intervals ,,8,31,354,DJohnson
355,D Johnson;C S Miller; D H Johnson; J P Schroeter; L Myint; R M Glantz ,Visual responses of crayfish ocular motoneurons: An information theoretical analysis ,J Computational Neuroscience,8,32,355,DJohnson
356,D Johnson;C S Miller; D H Johnson; J P Schroeter; L L Myint;; R M Glantz ,Visual signal in an optomotor reflex: Systems ; information theoretic analysis ,J Computational Neuroscience,8,33,356,DJohnson
357,D Johnson;Clyde S Miller ; John P Schroeter ; Lay L Myint ; Raymon M Glantz,Visual Signals in an Optomotor Reflex: Systems and Information Theoretic Analysis ,Journal of Computational Neuroscience,8,34,357,DJohnson
358,D Johnson;C Rozell ; D H Johnson ,Information processing during transient responses in the crayfish visual system ,,8,35,358,DJohnson
359,D Johnson;Chandran Seshagiri ; Charlotte M Gruner ; Keith A Baggerly,Information-Theoretic Analysis of Neural Coding ,Journal of Computational Neuroscience,8,36,359,DJohnson
360,D Johnson;S Sinanovic; D H Johnson ,Toward a theory of information processing ,International Symposium Information Theory,8,37,360,DJohnson
361,D Johnson;W Wang; D H Johnson ,Linear transforms of symbolic data ,IEEE Trans Signal Processing,8,38,361,DJohnson
