,Coauthor,Paper,Journal,AuthorID,PaperNO,PaperID,Author
153,C Chen;T M Tu;C H Chen;J L Wu;C I Chang, Fast Two-Stage Classification Method for High Dimensional Remote Sensing Data , g IEEE Trans Geoscience and Remote Sensing,14,31,153,CChen
154,C Chen;T M Tu;C H Chen;C I Chang, Noise Subspace Projection Approach to Target Signature Detection and Extraction in Unknown Background for Hyperspectral Images , g IEEE Trans Geoscience and Remote Sensing,14,32,154,CChen
155,C Chen;T M Tu;C H Chen;C I Chang," A Posteriori Least Squares Orthogonal Subspace Projection Approach to Desired Signature Extraction and Detection, ",IEEE Trans Geoscience and Remote Sensing,14,33,155,CChen
156,C Chen;C C Wang;C H Chen, Classified Vector Quantization for Image Compression Using Direction Classification , g IEICE Trans Fundamentals of ECCS E A,14,34,156,CChen
157,C Chen;C C Wang;C H Chen;K Y Wang;g, Classified Vector Quantization Using Direction Classification ,g International Computer Symposium Workshop IPPR,14,35,157,CChen
158,C Chen;J W Wang;C H Chen J S Pan," D nonseparable Wavelet Frames for Texture Segmentation Using Genetic Algorithms, ",International Workshop Wavelets and Statistics North Carolina U S A,14,36,158,CChen
159,C Chen;J W Wang;C H Chen," Genetic Feature Selection for Texture Classification Using D Nonseparable Wavelet Bases, ",IEICE Trans Fundamentals of ECCS E A,14,37,159,CChen
160,C Chen;C C Wang;C H Chen;g," A High-Fidelity Image Coding Technique for Multimedia Applications, ",g International Conference Computer Systems Technology for Industrial Applications Internet and Multimedia Tsinchu ROC,14,38,160,CChen
161,C Chen;C C Wang;C H Chen;C T Wong;g," Low Complexity Fractal-Based Image Compression, ",g National Symposium Communication p,14,39,161,CChen
162,C Chen;C C Wang;C H Chen;gLo, Low Complexity Fractal-Based Image Compression Using Two-Stage Search Strategy , g Optical Engineering,14,40,162,CChen
163,C Chen;C C Wang;C H Chen;I H Chen, Modified VQ-BTC Algorithm for Image Compression , g Electronics Letters,14,41,163,CChen
164,C Chen;C C Wang;C H Chen;C H Hsieh," An Edge-Preserving Image Coding System VQ, ",IEICE Trans Information and Systems E D,14,42,164,CChen
165,C Chen;C C Wang;C H Chen;Y D Tsai;g, A Novel Perceptual Image Coding Vector Quantization ,g th Multimedia Technology and Application Symposium MTAS Kaohsiung,14,43,165,CChen
166,C Chen;J W Wang;C H Chen;W M Chien;C M Tsai;gTe, Texture Classification Using Nonseperable Two Dimensional Wavelets , g Pattern Recognition Letters,14,44,166,CChen
167,C Chen;K H Wu;C H Chen;J D Lee," A Genetic Algorithm for Tuning Reliable Fuzzy System, ",The th National Conference Fussy Theory and Applications Tainan R O C,14,45,167,CChen
168,C Chen;K H Wu;C H Chen;J D Lee, A Genetic Algorithm for Tuning Reliable Fussy System , g Journal of Fuzzy Systems,14,46,168,CChen
169,C Chen;J L Wu;C H Chen;C F Chen, Model Reduction via Haar Wavelets , g Control and Intelligent Systems Vo C C Chang I Manousakas Y R Pu S M Liang C H Chen T,14,47,169,CChen
170,C Chen;J L Wu;C H Chen;C F Chen;g," Model Reduction via Haar Wavelets, ",g Proceeding of the IASTED International Conference Modeling Identification and Control Innsbruck,14,48,170,CChen
171,C Chen;J L Wu;C H Chen;C F Chen;g," A Unified Derivation of Operational Matrices for Integration in Systems Analysis, ",g Proceeding of IEEE International Conference Information Technology Coding and Computing,14,49,171,CChen
172,C Chen;C H Chen;J R Wang;J D Lee;C W Mao," Color Image Segmentation for Bladder Cancer Diagnosis, ",Mathematics and Computer Modelling,14,1,172,CChen
173,C Chen;C H Chen;J D Lee;M C Lin, Classification of Underwater Signals Using Neural Networks , g Tamkang Journal of Sciences and Engineering,14,2,173,CChen
174,C Chen;C H Chen;C Y Lin;J S Lin;g, A Compensated Fuzzy Competitive Learning Network Applied to Image Compression , The Fifth Symposium Computer and Communication Technology B B,14,3,174,CChen
175,C Chen;C H Chen;T M Tu;g, A Fast Classification Method for High Dimensional Remote Sensing Images , g SCI Scalable Coherent Interface Caracas,14,4,175,CChen
176,C Chen;S Chen;C L Kuo;F M Yu;Z F Chu, In Vitro Study of Ultrasound Based Real-Time Tracking of Renal Stones for Shock Wave Lithotripsy : Part , g The Journal of Urology,14,5,176,CChen
177,C Chen;S Chen;F M Yu;W H Yang;Y C Tong;C L Kuo, In Vitro Stady of Ultrasound Based Real-Time Tracking for Renal Stones in Shock Wave Lithotripsy : Part II , V A Simalated Animal Experiment g The Journal of Urology,14,6,177,CChen
178,C Chen;W Y Chen;C H Chen;g," Interpolative Block-Based Zerotree Structure for Color Image Compression Using DWT and VQ, ",g CVGIP Graphical Model and Image Processing,14,7,178,CChen
179,C Chen;W Y Chen;C H Chen;J S Lin;g," A Robust Multiple Watermarking Scheme for Still Image Using DWT, DCT and Spread Spectrum, ",g The Proceeding of th JCIS Joint Conference Information Sciences,14,10,179,CChen
180,C Chen;W Y Chen;C H Chen;g, A Public-Key Image Hiding Scheme Using DCT and Vector Quantization Coding , g th International Conf Distributed Multimedia Systems,14,8,180,CChen
181,C Chen;W Y Chen;C H Chen," Robust Watermarking Scheme for Still Images Using Frequency Shift Keying High-Variance Block Selection,g ",Optical Engineering,14,11,181,CChen
182,C Chen;W Y Chen;C H Chen;g, Public-Key Image Steganography Using DCT and QPVQ coding , g Optical Engineering T M Chang Y H Lin C H Chen Y N Sun N T Chu and J Y,14,9,182,CChen
183,C Chen;C H Chen;J D Lee, assification of Underwater Signals Using Wavelet Transforms and Neural Networks , g Mathematics and Computer Modelling,14,12,183,CChen
184,C Chen; Jeanette P Schmidt ; Jonathan L Cooper ; Russ B Altman,A Surface Measure for Probabilistic Structural Computations ,ISMB Intelligent Systems for Molecular Biology,15,1,184,CChen
185,C Chen; Jaswinder Pal Singh ; Russ B Altman ; William B Poland,Parallel protein structure determination from uncertain data ,Supercomputing,15,2,185,CChen
186,C Chen; Jaswinder Pal Singh ; Russ B Altman,Biomolecular Structure Estimation: A Case Study of Irregular Hierarchical Parallelism ,PPSC SIAM Conference Parallel Processing for Scientific Computing,15,3,186,CChen
187,C Chen; Jaswinder Pal Singh ; Russ B Altman,The hierarchical organization of molecular structure computations ,RECOMB,15,4,187,CChen
188,C Chen; Jaswinder Pal Singh ; Russ B Altman,Hierarchical Organization of Molecular Structure Computations ,Journal of Computational Biology,15,5,188,CChen
189,C Chen; Richard O Chen ; Russ B Altman,Constraining volume by matching the moments of a distance distribution ,Computer Applications the Biosciences,15,6,189,CChen
190,C Chen; Jaswinder Pal Singh ; Russ B Altman,Using imperfect secondary structure predictions to improve molecular structure computations ,Bioinformatics,15,7,190,CChen
191,C Chen; Jaswinder Pal Singh ; Russ B Altman ; William B Poland,Probabilistic Constraint Satisfaction with Non-Gaussian Noise ,UAI Uncertainty Artificial Intelligence,15,8,191,CChen
192,C Chen; Wen-Yan Chang,Pose Estimation for Generalized Imaging Device via Solving Non-Perspective N Point Problem ,ICRA International Conference Robotics and Automation,16,1,192,CChen
193,C Chen; Chang-Ming Tsai ; Gregory Y Tang ; Wen-Yan Chang,Compression of D Objects with Multistage Color-Depth Panoramic Maps ,DCC Data Compression Conference,16,2,193,CChen
194,C Chen; Jen-Bo Cheng ; Yi-Ping Hung,A Fast and Robust Approach for Registration of Partially Overlapping Range Images ,ICCV International Conference Computer Vision,16,3,194,CChen
195,C Chen; Chi-Kuo Yu ; Yi-Ping Hung,New Calibration-free Approach for Augmented Reality based on Parameterized Cuboid Structure ,ICCV International Conference Computer Vision,16,4,195,CChen
196, Chen-Chiung Hsieh ; Chen-Yuan Tang ; Chih-Guo Yu ; Shen-Wen Shih ; Yi-Ping Hung ; You-Chung Cheng,Integrating virtual objects into real images for augmented reality ,VRST Virtual Reality Software and Technology,16,5,196,CChen
197,C Chen; Chiou-Shann Fuh ; Kuan-Chung Hung ; Yi-Ping Hung ; Yong-Sheng Chen,Multipass hierarchical stereo matching for generation of digital terrain models from aerial images ,Mach Vis Appl,16,6,197,CChen
198,C Chen; Szu-Wei Lin ; Yi-Ping Hung ; Yu-Pao Tsai,Augmenting panoramas with object movies by generating novel views with disparity-based view morphing ,Journal of Visualization and Computer Animation,16,7,198,CChen
199,C Chen; Jen-Bo Cheng ; Yi-Ping Hung,RANSAC-Based DARCES: A New Approach to Fast Automatic Registration of Partially Overlapping Range Images ,IEEE Transactions Pattern Analysis and Machine Intelligence,16,8,199,CChen
200,C Chen; Arun K Somani,A Cache Protocol for Error Detection and Recovery in Fault-Tolerant Computing Systems ,FTCS Symposium Fault Tolerant Computing,17,1,200,CChen
201,C Chen; Arun K Somani,Effects of Cache Traffic on Shared Bus Multiprocessor Systems ,ICPP International Conference Parallel Processing,17,2,201,CChen
202,C Chen; Arun K Somani ; Craig M Wittenbrink ; Jenq-Neng Hwang ; Kenneth Cooper ; Linda G Shapiro ; Robert Johnson ; Robert M Haralick,Proteus System Architecture and Organization ,IPPS International Parallel Processing Symposium,17,3,202,CChen
203,C Chen; Arun K Somani,A Unified Architectural Tradeoff Methodology ,ISCA International Symposium Computer Architecture,17,4,203,CChen
204,C Chen; ,An Algebraic Model of Arithmetic Codes ,IEEE Trans Computers,17,5,204,CChen
205,C Chen; Feng-Fu Lin,An Easy-to-Use Approach for Practical Bus-Based System Design ,IEEE Trans Computers,17,6,205,CChen
206,C Chen; Arun K Somani,Architecture Technique Trade-Offs Using Mean Memory Delay Time ,IEEE Trans Computers,17,7,206,CChen
207,C Chen; Arun K Somani,Fault Containment in Cache Memories for TMR Redundant Processor Systems ,IEEE Trans Computers,17,8,207,CChen
208,C Chen; Majid Sarrafzadeh,An Effective Algorithm for Gate-Level Power-Delay Tradeoff Using Two Voltages ,ICCD International Conference Computer Design,18,1,208,CChen
209,C Chen; Majid Sarrafzadeh ; Xiaojian Yang,Potential Slack: An Effective Metric of Combinational Circuit Performance ,ICCAD International Conference Computer Aided Design,18,2,209,CChen
210,C Chen; Majid Sarrafzadeh,Provably good algorithm for low power consumption with dual supply voltages ,ICCAD International Conference Computer Aided Design,18,3,210,CChen
211,C Chen; Ankur Srivastava ; Elaheh Bozorgzadeh ; Majid Sarrafzadeh,Budget Management with Applications ,Algorithmica,18,4,211,CChen
212,C Chen; Majid Sarrafzadeh,Power-Manageable Scheduling Technique for Control Dominated High-Level Synthesis ,DATE Design Automation and Test Europe,18,5,212,CChen
213,C Chen; ,Physical design with multiple on-chip voltages ,ISPD International Symposium Physical Design,18,6,213,CChen
214,C Chen; ,Probabilistic Analysis of Rectilinear Steiner Trees ,VLSI Very Large Scale Integration Design,18,7,214,CChen
215,C Chen;Chris C N Chu ; D F Wong,Fast and exact simultaneous gate and wire sizing by Lagrangian relaxation ,ICCAD International Conference Computer Aided Design,19,10,215,CChen
216,C Chen;Noel Menezes,Noise-Aware Repeater Insertion and Wire-Sizing for On-Chip Interconnect Using Hierarchical Moment-Matching ,DAC Design Automation Conference,19,11,216,CChen
217,C Chen;D F Wong ; Yao-Wen Chang,Fast Performance-Driven Optimization for Buffered Clock Trees Based on Lagrangian Relaxation ,DAC Design Automation Conference,19,12,217,CChen
218,C Chen;D F Wong ; Hai Zhou,Optimal non-uniform wire-sizing under the Elmore delay model ,ICCAD International Conference Computer Aided Design,19,13,218,CChen
219,C Chen;D F Wong,Optimal Wire-Sizing Function with Fringing Capacitance Consideration ,DAC Design Automation Conference,19,14,219,CChen
220,C Chen;D F Wong ; Yao-Ping Chen,Optimal Wire-Sizing Formular Under the Elmore Delay Model ,DAC Design Automation Conference,19,15,220,CChen
221,C Chen;D F Wong,Error Bounded Pad&eacute; Approximation via Bilinear Conformal Transformation ,DAC Design Automation Conference,19,16,221,CChen
222,C Chen;C P Chen;D F Wong, Fast algorithms for optimal wire-sizing under the Elmore delay model ,Proc ISCAS IEEE International Symposium Circuits and Systems,19,1,222,CChen
223,C Chen;C P Chen;C Chu;D F Wong, Fast and Exact Simultaneous Wire- and Transistor-Sizing based on Lagrangian Relaxation Method , IEEE ACM International Conference Computer Aided Design,19,2,223,CChen
224,C Chen;C P Chen;Y W Chang;D F Wong, Fast performance-driven optimization for buffered clock trees based on Lagrangian relaxation ,Proc th IEEE ACM Design Automation Conference DAC Design Automation Conference,19,3,224,CChen
225,C Chen;C P Chen;N Menezes, Noise-Aware Repeater Insertion and Wire-Sizing for On-chip Interconnect Using Hierarchical Moment-Matching , Proc th IEEE Design Automation Conference,19,4,225,CChen
226,C Chen;C P Chen;D F Wong, Optimal non-uniform wire-sizing formula fringing capacitance consideration ,Proc th IEEE ACM Design Automation Conference,19,5,226,CChen
227,C Chen;C P Chen;Hai Zhou;D F Wong, Optimal non-uniform wire-sizing under the Elmore delay Model ,IEEE ACM International Conference Computer Aided Design,19,6,227,CChen
228,C Chen;C P Chen;Y P Chen;D F Wong, Optimal wire-sizing formula under the Elmore delay model ,Proc th IEEE ACM Design Automation Conference,19,7,228,CChen
229,C Chen;C P Chen;D F Wong, Error-bounded Pade Approximation via Bilinear Conformal Transformation , Proc th IEEE ACM Design Automation Conference,19,8,229,CChen
230,C Chen;C P Chen;N Menezes, Spec-based Repeater Insertion and Wire-Sizing for On-chip Interconnect , VLSI Very Large Scale Integration,19,9,230,CChen
231,C Chen;Katy B&ouml;rner,"Workshop : visual interfaces to digital libraries - its past, present, and future ",JCDL ACM IEEE Joint Conference Digital Libraries,1,16,231,CChen
232,C Chen;Katy B&ouml;rner,Top Ten Problems in Visual Interfaces to Digital Libraries ,Visual Interfaces to Digital Libraries,1,17,232,CChen
233,C Chen;Mary Czerwinski ; Robert D Macredie,Individual differences in virtual environments - Introduction and overview ,JASIS Journal of the American Society of Information Science,1,50,233,CChen
234,C Chen;Les Carr,Visualizing the Evolution of a Subject Domain: A Case Study ,IEEE Visualization,1,18,234,CChen
235,C Chen;Mary Czerwinski,Spatial ability and visual navigation: an Empirical Study ,The New Review of Hypermedia and Multimedia,1,51,235,CChen
236,C Chen;Les Carr,A Semantic-Centric Approach to Information Visualization ,IV,1,19,236,CChen
237,C Chen;John Davies,"Integrating Spatial, Semantic, and Social Structures for Knowledge Management ",HICSS INTERNATIONAL CONFERENCE SYSTEM SCIENCES,1,52,237,CChen
238,C Chen;Individual differences in a spatial-semantic virtual environment ,JASIS,,1,53,238,CChen
239,C Chen;Mike Forsyth,Spatial Semantic Virtual Worlds: The Structural Duality and Beyond ,WebNet,1,54,239,CChen
240,C Chen;George Gagaudakis ; Paul L Rosin,Content-Based Image Visualization ,IV,1,55,240,CChen
241,C Chen;George Gagaudakis ; Paul L Rosin,Using CBIR and Pathfinder Networks for Image Database Visualization ,ICPR International Conference Pattern Recognition,1,56,241,CChen
242,C Chen;Vladimir Geroimenko,Concluding Remarks: Today's Vision of Envisioning the Semantic Future ,Visualizing the Semantic Web,1,57,242,CChen
243,C Chen;Visualizing scientific paradigms: An introduction ,JASIST,,1,58,243,CChen
244,C Chen;Localist Connectionist Approaches to Human Cognition edited by Jonathan Grainger and Arthur M Jacobs ,JASIS,,1,59,244,CChen
245,C Chen;Les Carr,Trailblazing the Literature of Hypertext: Author Co-Citation Analysis - ,Hypertext,1,20,245,CChen
246,C Chen,Bridging the gap: The use of Pathfinder networks in visual navigation ,Journal of Visual Languages and Computing,1,21,246,CChen
247,C Chen;M Czerwinski,From latent semantics to spatial hypermedia: An integrated approach ,Proceedings of the th ACM Conference Hypertext Hypertext,1,22,247,CChen
248,C Chen;R J Paul;B OÂ¡Â¯Keefe,Fitting the jigsaw of citations: Information visualization in domain analysis ,Journal of the American Society for Information Science and Technology,1,23,248,CChen
249,C Chen,Augmenting user interfaces for digital libraries virtual reality ,Proceedings of the st International Conference System Sciences HICSS INTERNATIONAL CONFERENCE SYSTEM SCIENCES IEEE Computer Society,1,24,249,CChen
250,C Chen,Generalised similarity analysis and pathfinder network scaling ,Interacting Computers,1,25,250,CChen
251,C Chen;J Newman;R Newman;R Rada,How did university departments interweave the Web: A study of connectivity and underlying factors ,Interacting Computers,1,26,251,CChen
252,C Chen;R J Paul,Visualizing a knowledge domainÂ¡Â¯s intellectual structure ,IEEE Computer,1,27,252,CChen
253,C Chen;Jasna Kuljis ; Robert D Macredie ; Timothy Cribbin,Footprints of information foragers: behaviour semantics of visual exploration ,Int J Hum Comput Stud,1,60,253,CChen
254,C Chen;L Carr,Visualizing the evolution of a subject domain: A case study ,Proceedings of IEEE Visualization,1,28,254,CChen
255,C Chen;Jasna Kuljis,The rising landscape: A visual exploration of superstring revolutions in physics ,JASIST Journal of the American Society for Information Science,1,61,255,CChen
256,C Chen;T Cribbin,Visualising and animating visual information foraging in context ,Proceedings of the th International Conference Human Computer Interaction HCI Human Computer Interaction International,1,29,256,CChen
257,C Chen;Natasha Lobo,Semantically Modified Diffusion Limited Aggregation for Visualizing Large-Scale Networks ,IV,1,62,257,CChen
258,C Chen;Robert D Macredie ; Sonali Morar ; Timothy Cribbin,Visualizing and tracking the growth of competing paradigms: Two case studies ,JASIST Journal of the American Society for Information Science,1,63,258,CChen
259,C Chen;Writing with Collaborative Hypertext: Analysis and Modeling ,JASIS,,1,64,259,CChen
260,C Chen;Julian Newman ; Rhona Newman ; Roy Rada,How did university departments interweave the Web: A study of connectivity and underlying factors ,Interacting with Computers,1,65,260,CChen
261,C Chen;Bob O'Keefe ; Ray J Paul,Fitting the jigsaw of citation: Information visualization in domain analysis ,JASIST Journal of the American Society for Information Science,1,66,261,CChen
262,C Chen;Ray J Paul,Visualizing a Knowledge Domain's Intellectual Structure ,IEEE Computer,1,67,262,CChen
263,C Chen;Augmenting User Interfaces for Digital Libraries with Virtual Reality ,HICSS ,,1,68,263,CChen
264,C Chen;Information Visualization Versus the Semantic Web ,Visualizing the Semantic Web,,1,69,264,CChen
265,C Chen;C Chennawasin;Y Yu,Visualising scientific disciplines on the Web ,Proceedings of the th IFIP International Federation for Information Processing World Computer Congress International Conference Software Theory and Practice,1,30,265,CChen
266,C Chen,Visualising Semantic Spaces and Author Co-Citation Networks in Digital Libraries ,Information Processing Management,1,31,266,CChen
267,C Chen;R Rada,Modelling situated actions in collaborative hypertext databases ,Journal of Computer Mediated Communication,1,32,267,CChen
268,C Chen;M Czerwinski,Empirical evaluation of information visualizations: An introduction International,Journal of Human Computer Studies,1,33,268,CChen
269,C Chen;M Czerwinski;R Macredie,Individual differences in virtual environments: Introduction and overview ,Journal of the American Society for Information Science,1,34,269,CChen
270,C Chen,Writing collaborative hypertext: Analysis and modelling ,Journal of the American Society for Information Science,1,35,270,CChen
271,C Chen;J Davies,"Integrating spatial, semantic, and social structures for knowledge management ",Proceedings of the International Conference System Sciences HICSS INTERNATIONAL CONFERENCE SYSTEM SCIENCES IEEE Computer Society,1,36,271,CChen
272,C Chen;R Rada,Interacting hypertext: A meta-analysis of experimental studies ,Human Computer Interaction,1,37,272,CChen
273,C Chen;Lynn Wilcox,Human Factors and Usability Issues - Introduction ,HICSS INTERNATIONAL CONFERENCE SYSTEM SCIENCES,1,70,273,CChen
274,C Chen;L Thomas;J Cole;C Chennawasin,Representing the semantics of virtual spaces ,IEEE Multimedia,1,38,274,CChen
275,C Chen;Yue Yu,Empirical studies of information visualization: a meta-analysis ,Int J Hum Comput Stud,1,71,275,CChen
276,C Chen;G Gagaudakis;P Rosin,Similarity-based image browsing ,Proceedings of the th IFIP International Federation for Information Processing World Computer Congress,1,39,276,CChen
277,C Chen;Almal Zeb ; Roy Rada,An extended fisheye view browser for collaborative writing ,Int J Hum Comput Stud,1,72,277,CChen
278,C Chen;,Behavioural Patterns of Collaborative Writing with Hypertext - A State Transition Approach ,BCS British Computer Society HCI Human Computer Interaction,1,1,278,CChen
279,C Chen;,Bridging the Gap: The Use of Pathfinder Networks in Visual Navigation ,J Vis Lang Comput,1,2,279,CChen
280,C Chen;,Domain Visualization for Digital Libraries ,IV,1,3,280,CChen
281,C Chen;,Generalised similarity analysis and pathfinder network scaling ,Interacting with Computers,1,4,281,CChen
282,C Chen;,Visualising Information: A Mosaic of Perspectives ,VISUAL Visual Information and Information Systems,1,5,282,CChen
283,C Chen;,Visualising Semantic Spaces and Author Co-Citation Networks in Digital Libraries ,Inf Process Manage,1,6,283,CChen
284,C Chen;,Information Visualization ,Information Visualization,1,7,284,CChen
285,C Chen;,Information visualization is growing ,Information Visualization,1,8,285,CChen
286,C Chen;,Articles in this issue ,Information Visualization,1,9,286,CChen
287,C Chen;M Czerwinski,Spatial ability and visual navigation: An empirical study ,New Reviews of Hypermedia and Multimedia,1,40,287,CChen
288,C Chen,Structuring and visualising the World-Wide Web Generalised Similarity Analysis ,Proceedings of the th ACM Conference Hypertext Hypertext,1,41,288,CChen
289,C Chen;L Carr,Trailblazing the literature of hypertext: An author co-citation analysis,Proceedings of the th ACM Conference Hypertext Hypertext,1,42,289,CChen
290,Chiladda Chennawasin ; Janet Cole ; Linda Thomas,Representing the Semantics of Virtual Spaces ,IEEE MultiMedia,1,43,290,CChen
291,C Chen;Janet Cole ; Linda Thomas,Fostering Social Interaction in a Shared Semantic Space for Collaborative Learning ,WebNet,1,44,291,CChen
292,T Cribbin;C Chen,Visual-spatial exploration of thematic spaces: A comparative study of three visualisation models ,Proceedings of SPIE The International Society for Optical Engineering The International Society for Optical Engineering,1,45,292,CChen
293,T Cribbin;C Chen,Exploring cognitive issues in visual information retrieval ,Proceedings of the th IFIP International Federation for Information Processing TC Conference Human Computer Interaction INTERACT International Conference Human Computer Interaction Hirose M Ed Tokyo IFIP International Federation for Information Processing,1,46,293,CChen
294,T Cribbin;C Chen,A study of navigation strategies in spatial-semantic visualisations ,Proceedings of the th International Conference Human Computer Interaction HCI Human Computer Interaction International,1,47,294,CChen
295,C Chen;Mary Czerwinski,From Latent Semantics to Spatial Hypertext - An Integrated Approach ,Hypertext,1,48,295,CChen
296,C Chen;Mary Czerwinski,Empirical evaluation of information visualizations: an introduction ,Int J Hum Comput Stud,1,49,296,CChen
297,C Chen;,Aesthetics versus Functionality ,Information Visualization,1,10,297,CChen
298,C Chen;,The StarWalker virtual environment - an integrative design for social navigation ,HCI Human Computer Interaction,1,11,298,CChen
299,C Chen;,Tracking Latent Domain Structures: An Integration of Pathfinder and Latent Semantic Analysis ,AI Artificial Intelligence Soc,1,12,299,CChen
300,C Chen;Structuring and Visualising the WWW by Generalised Similarity Analysis ,Hypertext,,1,13,300,CChen
301,C Chen;Katy B&ouml;rner,Visual interfaces to digital libraries ,JCDL ACM IEEE Joint Conference Digital Libraries,1,14,301,CChen
302,C Chen;Katy B&ouml;rner,"Visual Interfaces to Digital Libraries: Motivation, Utilization, and Socio-technical Challenges ",Visual Interfaces to Digital Libraries,1,15,302,CChen
303,C Chen; ,Graph Partitioning for Concurrent Test Scheduling in VLSI Circuit ,DAC Design Automation Conference,20,1,303,CChen
304,C Chen; ,Allocation of Multiport Memory with Ports of Different Type in Register Transfer Level Synthesis ,ICCD International Conference Computer Design,20,2,304,CChen
305,C Chen; Ji-Der Lee ; Joel Yuen,Autonomous-Tol for Hardware Partitioning in a Built-in Self-Test Environment ,ICCD International Conference Computer Design,20,3,305,CChen
306,C Chen; Joel T Yuen,Concurrent Test Scheduling in Built-In Self-Test Environment ,ICCD International Conference Computer Design,20,4,306,CChen
307,C Chen; ,Synthesis of configurable linear feedback shifter registers for detecting random-pattern-resistant faults ,ISSS International Symposium Systems Synthesis,20,5,307,CChen
308,C Chen; Anup Kumar,Comments on Area-Time Optimal Adder Design ,IEEE Trans Computers,20,6,308,CChen
309,C Chen; ,BISTSYN - A Built-In Self-Test Synthesizer ,ICCAD International Conference Computer Aided Design,20,7,309,CChen
310,C Chen;,Comments on An Ensemble Average Classifier For Pattern Recognition Machines , Pattern Recognition,21,1,310,CChen
311,C Chen;,Data Encryption Using MRF with an RSA Key ,IEEE Pacific Rim Conference Multimedia,21,2,311,CChen
312,C S Chang;C C Chen,"Invariant Shape Features by Modified Moments, ",Proceedings of the Chinese Image Processing and Pattern Recognition Workshop Tainan,21,3,312,CChen
313,C C Chen;S W Wang;Y Y Chen,"Biometrics for Personal Identification/Verification, ",Image Processing and Pattern Recognition Chinese,21,4,313,CChen
314,C C Chen;R C Dubes,"Discrete MRF Model Parameters as Features for Texture Classification, ",IEEE Proceedings of Int l Conference Systems Man and Cybernetics Woodhill,21,5,314,CChen
315,C C Chen,Data Encryption Using MRF an RSA Key , Lecture Notes Computer Science LNCS,21,6,315,CChen
316,Chien-Chang Chen,Filtering methods for texture discrimination ,Pattern Recognition Letters,21,7,316,CChen
317,C C Chen,"Watermarking Experiments Based on Wavelet Transforms, ",The Proceedings of SPIE The International Society for Optical Engineering Int l Conference Electronic Imaging and Multimedia Technology III Shainhai,21,20,317,CChen
318,C C Chen;C C Chen,Gabor Transform in Texture Analysis , Proceedings of SPIE The International Society for Optical Engineering The International Society for Optical Engineering Intelligent Robots and Computer Vision XIII edited by David P Casasent,21,8,318,CChen
319,C C Chen,"Applications of ICM Segmentation Algorithm, ",Proceedings of International Computer Symposium Hsinchu,21,21,319,CChen
320,Y W Chen;C C Chen,"Vector Quantization by Principal Component Analysis, ",Proceedings of the th Canadian Image Processing and Pattern Recognition Conference B C,21,9,320,CChen
321,C C Chen;C C Chen,"Zerotree Wavelet Transform for Texture Discrimination, ",Proceedings of the th Chinese Image Processing and Pattern Recognition Workshop Wu Lye Taipei County,21,22,321,CChen
322,C C Chen;J H Hsieh,"Singular Value Decomposition for Texture Compression, ",IEEE Proceedings of Data Compression Conference Snowbird,21,23,322,CChen
323,C C Chen;H T Chu,"A Study on Image Compression by Wavelet Transform, ",IEEE Workshop Consumer Electronics Taipei,21,24,323,CChen
324,C C Chen;J H Luo,"Texture Discrimination Using Singular Value Decomposition, ",Proceedings IASTED,21,25,324,CChen
325,C C Chen;C C Chen,"Texture Synthesis: Algorithms and Experiments, ",Proceedings of the th Chinese Image Processing and Pattern Recognition Workshop Guu Guan Taichung County,21,26,325,CChen
326,C C Chen;C C Chen,Texture Synthesis: A Review and Experiments , Journal of Information Science and Engineering,21,27,326,CChen
327,T Y Cheng;C L Huang;C C Chen,Color Image Segmentation Using Scale Space Filter and Markov Random Field , Pattern Recognition,21,28,327,CChen
328,H T Chu;C C Chen,Accelerating Fractal Compression a Real-time Decoder , Journal of Information Science and Engineering,21,29,328,CChen
329,H T Chu;C C Chen,"Domain Indexing for Fractal Image Compression, ",The Proceedings of SPIE The International Society for Optical Engineering Int l Conference Visual Comminucations and Image Processing Perth,21,30,329,CChen
330,H T Chu;C C Chen,"Fractal Models for D Image Synthesis, ",presented IEEE International Workshop Comsumers Electronics Taipei,21,31,330,CChen
331,H T Chu;C C Chen,"A Fast Algorithm for Generating Fractals, ",The Proceedings of IEEE International Conference Pattern Recognition Barcelona,21,32,331,CChen
332,C Chen;Hsueh-Ting Chu,On bounding boxes of iterated function system attractors ,Computers amp Graphics,21,33,332,CChen
333,C Chen;Hsuch-Ting Chu,On Accelerating Fractal Compression ,Data Compression Conference,21,34,333,CChen
334,H T Chu;C C Chen,"An Efficient Decoding Scheme for Fractal Images, ",IEEE Proceedings of the Int l Conference Image Processing TA,21,35,334,CChen
335,C Chen;Hsueh-Ting Chu,An Efficient Decoding Scheme for Fractal Image Compression ,ICIP International Conference Image Processing,21,36,335,CChen
336,H T Chu;C C Chen,"Real-time Fractal Image Compression Domain Indexing, ",Proceedings of the th Chinese IPPR Workshop Wann Li,21,37,336,CChen
337,H T Chu;C C Chen,"The Relationship between MPEG- standards and XML, ",Workshop of The WCE IEEE Consumer Electronics Society Hsinchu,21,38,337,CChen
338,R C Dubes;A K Jain;S G Nadabar;C C Chen,"MRF Model-Based Algorithms for Image Segmentation, ",IEEE Proceedings of the th Int l Conference Pattern Recognition Atalantic City New,21,39,338,CChen
339,A K Jain;R C Dubes;C C Chen,Bootstrapping for Error Estimation , IEEE Proceedings of the th Int l Conference Pattern Recognition,21,40,339,CChen
